surveyDatetime,log_beach_EColi,beach_EColiValue,beach_Sc,beach_WaterTemp,beach_AirTemp,trib_ThompsonCreek040263165_TribSc,trib_ThompsonCreek040263165_TribWaterLevel,trib_ThompsonCreek040263165_WaterElevation,beach_LakeshoreCurrVel,beach_PeopleInWater,beach_PeopleOnBeach,beach_WaveHeightManual,beach_WindDirDegrees,beach_WindSpeed,Whittlesey_Discharge_Diff_6,HeightAboveSeaLevel_Mean_1,HeightAboveSeaLevel_Mean_2,HeightAboveSeaLevel_Mean_6,HeightAboveSeaLevel_Mean_12,HeightAboveSeaLevel_Mean_24,HeightAboveSeaLevel_Diff_24,AirTemperature_Mean_1,AirTemperature_Mean_2,AirTemperature_Mean_6,AirTemperature_Mean_12,AirTemperature_Mean_24,AirTemperature_Mean_48,AirTemperature_Mean_72,AirTemperature_Mean_120,CloudCover_Mean_1,CloudCover_Mean_2,CloudCover_Mean_6,CloudCover_Mean_12,CloudCover_Mean_24,Wind_Mean_1_perp,Wind_Mean_2_perp,Wind_Mean_6_perp,Wind_Mean_12_perp,Wind_Mean_24_perp,Wind_Mean_1_par,Wind_Mean_2_par,Wind_Mean_6_par,Wind_Mean_12_par,Wind_Mean_24_par,AirTemperature_StDev_2,AirTemperature_StDev_6,AirTemperature_StDev_12,AirTemperature_StDev_24,AirTemperature_StDev_48,AirTemperature_StDev_72,AirTemperature_StDev_120,Sqrt.Precipitation.over.upload.Thompson.Sum..1hr,Sqrt.Precipitation.over.upload.Thompson.Sum..2hr,Sqrt.Precipitation.over.upload.Thompson.Sum..6hr,Sqrt.Precipitation.over.upload.Thompson.Sum..12hr,Sqrt.Precipitation.over.upload.Thompson.Sum..24hr,Sqrt.Precipitation.over.upload.Thompson.Sum..48hr,Sqrt.Precipitation.over.upload.Thompson.Sum..72hr,Sqrt.Precipitation.over.upload.Thompson.Sum..120hr,Sqrt.Precipitation.over.upload.maslowski.Sum..1hr,Sqrt.Precipitation.over.upload.maslowski.Sum..2hr,Sqrt.Precipitation.over.upload.maslowski.Sum..6hr,Sqrt.Precipitation.over.upload.maslowski.Sum..12hr,Sqrt.Precipitation.over.upload.maslowski.Sum..24hr,Sqrt.Precipitation.over.upload.maslowski.Sum..48hr,Sqrt.Precipitation.over.upload.maslowski.Sum..72hr,Sqrt.Precipitation.over.upload.maslowski.Sum..120hr,Sqrt.Whittlesey_ARF_Sum_1,Sqrt.Whittlesey_ARF_Sum_2,Sqrt.Whittlesey_ARF_Sum_6,Sqrt.Whittlesey_ARF_Sum_12,Sqrt.Whittlesey_ARF_Sum_24,Sqrt.Whittlesey_ARF_Sum_48,log.Whittlesey_Discharge_Mean_1,log.Whittlesey_Discharge_Mean_2,log.Whittlesey_Discharge_Mean_6,log.Whittlesey_Discharge_Mean_12,log.Whittlesey_Discharge_Mean_24,log.Whittlesey_Discharge_Mean_48,log.Whittlesey_Discharge_Mean_72,log.Whittlesey_Discharge_Mean_120,log.Whittlesey_Discharge_Min_1,log.Whittlesey_Discharge_Min_2,log.Whittlesey_Discharge_Min_6,log.Whittlesey_Discharge_Min_12,log.Whittlesey_Discharge_Min_24,log.Whittlesey_Discharge_Min_48,log.Whittlesey_Discharge_Min_72,log.Whittlesey_Discharge_Min_120,log.Whittlesey_Discharge_Max_24,beach_AlgaeNearshore2,beach_AlgaeNearshore3,beach_AlgaeOnBeach2,beach_AlgaeOnBeach3,yday,log.beach_TurbidityBeach
7/19/2011 10:30,1.532754379,34.1,102.2,24.8,25.4,221.1,18.92,1.08,2.4,0,0,0,0,0,1,-0.007808637,0.003711179,-0.002553039,0.000239027,-0.000119275,-0.001853314,21.835228,21.583702,18.9068732,18.528884,20.2064935,19.9096877,19.85421499,18.10840311,0,0,0.335098615,0.285576713,0.180220747,-1.156497,-1.0961657,1.2781044,1.97446921,0.785647026,0.3424756,0.02542712,-0.17789493,-0.288185525,-0.264382518,0.251526001,1.983870705,1.488347223,2.583672792,2.527075721,2.658174807,3.053271052,0,0,0,0,0,0.662802701,0.662802701,1.637793841,0,0,0,0,1.345217659,2.14574443,2.14574443,2.515710023,0,0,0,0,0.200002305,0.200002305,1.230448921,1.230448921,1.228656958,1.218535505,1.213252052,1.217220656,1.217878578,1.222404291,1.230448921,1.204119983,1.204119983,1.204119983,1.204119983,1.204119983,1.204119983,1.204119983,1.230448921,1,0,1,0,200,-0.031517051
7/20/2011 10:22,2.688953463,488.6,102.1,21.9,28.4,209.3,18.83,1.17,3.33,4,8,0.25,90,1.3,0,0.018275287,0.000172088,-0.002829294,-0.001970654,-0.001176288,0.000844859,20.490562,20.602528,20.0187673,19.3486718,19.8800248,20.0432591,19.89980006,19.12067132,0.004401934,0.005021281,0.18195019,0.193115963,0.159982034,2.7097874,1.4616114,2.72540513,3.47316177,3.0151506,3.2653702,3.9130086,3.7627314,1.652274396,0.682105726,0.1119655,0.623782592,0.841379077,1.572212418,2.144820263,2.254230237,2.655383066,0,0,0,2.380177094,2.83383941,2.83383941,2.910318405,2.988869,0,0,0,1.725795788,2.415796447,2.765082824,3.231144013,3.386428787,0,0,0,0,0.14142299,0.244951799,1.230448921,1.230448921,1.230448921,1.230448921,1.224274014,1.218797998,1.219689289,1.221570712,1.230448921,1.230448921,1.230448921,1.230448921,1.204119983,1.204119983,1.204119983,1.204119983,1.230448921,1,0,1,0,201,0.82672252
7/21/2011 6:22,1.120573931,13.2,121.6,21.1,20.8,168.9,18.92,1.08,0,0,0,0,0,0,1,0.002279492,-0.009127128,-0.007813076,-0.003536196,-0.001153999,0.019083664,17.527765,17.624295,18.4096152,19.409091,20.6434299,20.2231101,20.22111421,19.88658073,0,0.000758853,0.170822137,0.124347256,0.100247989,4.2214979,4.37818,3.27518505,3.98254648,4.239118925,-3.5150719,-3.376338,-4.24044615,-2.994090852,-0.335965494,0.09653,0.635237798,1.166721826,1.799206979,1.802622349,2.090789855,2.430186061,0,0,0,0,0,2.83383941,2.83383941,2.910318405,0,0,0,0,0,2.415796447,2.765082824,3.231144013,0,0,0,0,0,0.14142299,1.225309282,1.217483944,1.214578954,1.21005085,1.213252052,1.218797998,1.217036259,1.218299126,1.204119983,1.204119983,1.204119983,1.204119983,1.204119983,1.204119983,1.204119983,1.204119983,1.230448921,0,0,0,0,202,0.494154594
7/25/2011 8:48,1.206825876,16.1,98.4,18.8,27.9,167.2,18.75,1.25,5.38,0,0,0.25,225,4,-1,-0.001602328,-0.01626671,-0.006538667,-0.004684282,-0.004620817,-0.034371792,16.458645,16.192015,15.958399,15.6081525,16.742723,15.1301461,16.66480301,17.80680894,0.37303847,0.35543782,0.34757302,0.187372339,0.289777684,4.543109,4.61339,4.66368667,4.34370792,1.589369099,-2.522983,-2.601985,-2.3141058,-1.670585475,-1.006711663,0.26663,0.267729986,0.436533771,1.622085232,2.007858589,3.318347255,3.16649167,0,0,0,0,0,3.554349302,3.554349302,3.591133562,0,0,0,0,0,3.998177323,3.998177323,4.011517844,0,0,0,0,0,0.316225372,1.23299611,1.235528447,1.234010818,1.232742063,1.235528447,1.263825366,1.247555947,1.234340088,1.230448921,1.230448921,1.230448921,1.230448921,1.230448921,1.204119983,1.204119983,1.176091259,1.255272505,0,0,1,1,206,0.220108088
7/26/2011 11:55,0.301029996,2,97.1,19,23.9,188.3,19,1,5.1,0,4,0.08,45,4.5,0,0.013253899,-0.000324256,-0.000899433,0.001303277,-0.000484616,0.004108653,18.58755,18.316302,16.057879,15.2249458,17.3857998,17.1426243,16.03170835,17.17738916,0,0,0,0.003236382,0.171896417,-1.478008,-1.623315,0.97334878,2.17268472,1.10261425,0.2761783,0.01619824,-0.326701882,-1.380418749,-2.751597235,0.2712485,2.096564478,1.749943349,2.909825951,2.372138269,2.568731201,3.029958243,0,0,0,0,0,0,1.118269674,3.591133562,0,0,0,0,0,0,0.966164327,4.011517844,0,0,0,0,0,0,1.230448921,1.230448921,1.230704314,1.230704314,1.230448921,1.23146959,1.24831664,1.238071206,1.230448921,1.230448921,1.230448921,1.230448921,1.204119983,1.204119983,1.204119983,1.176091259,1.255272505,1,0,1,0,207,0.071882007
7/27/2011 13:15,2.836767047,686.7,100.2,19.9,21.5,235.2,18.83,1.17,0.67,0,0,0.17,0,0,-2,-0.005107872,-0.011989756,0.000246338,-0.000210942,-0.00032748,-0.030671038,17.012968,16.903571,16.468978,15.7284468,16.5307696,16.951898,16.97711443,16.67889869,0.8330762,0.90205593,0.815792093,0.712880864,0.356440432,4.4961263,4.3533872,4.55549052,3.95440623,2.09423755,0.44058862,-0.02608459,0.64948562,0.607514056,0.759429558,0.109397,0.398387411,0.850616417,1.956871064,2.511716631,2.275665235,2.901803005,0.982081208,1.257886163,1.302961469,3.525177669,3.525177669,3.525177669,3.525177669,5.006024028,0.824316626,1.70086672,1.766176132,3.961930998,3.961930998,3.961930998,3.961930998,5.628704926,0,0,0,0.244951803,0.244951803,0.244951803,1.283301229,1.281033367,1.288696261,1.280122896,1.255995727,1.243385345,1.239624765,1.246129126,1.278753601,1.278753601,1.278753601,1.230448921,1.230448921,1.204119983,1.204119983,1.204119983,1.342422681,1,0,1,0,208,0.245512668
7/28/2011 8:52,1.773786445,59.4,96.3,21,23.9,236,18.75,1.25,2,0,0,0,0,0,0,-0.005391654,-0.011372721,-0.003506462,-0.003383131,-0.001042192,-0.002050084,16.94791,16.510679,15.958652,16.182951,16.7207631,16.7982056,16.97933388,16.23965875,0.40767,0.4493679,0.749014185,0.726394408,0.767939153,2.8400839,2.7424062,2.31310632,2.10677119,2.89797858,-1.1507592,-1.05773346,-1.45991657,-1.012627998,-0.38094018,0.437231,0.491698207,0.859661598,0.979962132,1.632979725,2.154955192,2.284639251,0,0,0,0,1.302961469,3.525177669,3.525177669,5.006024028,0,0,0,0,1.726254576,3.961930998,3.961930998,5.628704926,0,0,0,0,0,0.244951803,1.264817823,1.267171728,1.269512944,1.273695588,1.282168778,1.264794219,1.253677165,1.257774541,1.255272505,1.255272505,1.255272505,1.255272505,1.255272505,1.230448921,1.204119983,1.204119983,1.342422681,1,0,0,0,209,-0.096910013
8/1/2011 11:20,1.765668555,58.3,88.6,17.1,21.6,278,18.83,1.17,0.67,0,0,0,0,0,0,-0.00685933,-0.006895647,-0.001721402,-0.00143436,-0.001213618,-0.030926583,17.868198,17.790274,16.9829755,16.6745061,18.882552,18.6968156,19.00341711,18.6605469,0.001530105,0.002373935,0.001825835,0.078509122,0.040000346,1.7795216,2.2381568,3.8217634,3.91844637,2.864121561,1.4351968,1.10300538,0.14276932,-0.800600769,-1.400963385,0.077924,0.666549455,0.602892904,2.944396463,2.343058103,2.622780235,2.697010591,0,0,0,0,0,3.981723317,4.629744893,4.797584327,0,0,0,0,0,2.988934816,3.173341034,3.600422325,0,0,0,0,0,0.14142299,1.230448921,1.230448921,1.230448921,1.230448921,1.229937686,1.230959556,1.230678781,1.245882648,1.230448921,1.230448921,1.230448921,1.230448921,1.204119983,1.204119983,1.204119983,1.204119983,1.230448921,0,0,1,0,213,0.167317335
8/2/2011 13:00,3.150326536,1413.6,90.2,20.7,23.5,74.2,17.5,2.5,1.67,0,0,0,0,0,22,-0.006394596,-0.005989002,0.001821959,-0.002179805,-0.000646043,-0.007173279,18.726852,18.219278,18.4777472,18.3392728,19.2789393,18.8902239,18.88540183,18.96970467,0.4605784,0.64205552,0.646635435,0.688232771,0.552434573,3.069499,3.2217549,2.385172616,2.341833391,1.947749568,-0.8670738,-0.17645207,-1.50463607,-0.929141369,-0.011332005,0.507574,0.838049637,0.64149939,1.363072915,2.177337281,2.084535474,2.496574356,0.320908647,2.663327122,3.81827179,5.796409178,5.868303963,5.868303963,5.868303963,7.474726026,0.034709768,2.269879241,2.826808225,5.598940144,5.754592543,5.754592543,5.764854092,6.571562117,0,0,0,0,0,0,1.635483747,1.550228353,1.424391554,1.396548038,1.321391278,1.278044437,1.263209849,1.254693059,1.531478917,1.361727836,1.322219295,1.230448921,1.230448921,1.204119983,1.204119983,1.204119983,1.681241237,0,0,0,0,214,0.682145076
8/3/2011 11:45,1.303196057,20.1,108.9,19.9,26.6,159.6,18.75,1.25,0.09,0,4,0.08,0,0,-2,0.020027623,0.012602471,0.004347746,0.003010525,0.000263321,0.025611032,20.599077,20.4908,18.7355637,18.6719734,19.595133,19.4352442,19.25101349,19.17614795,0,0,0.001598182,0.161404685,0.316447382,-1.3130427,-2.135419,-0.289362935,0.169465217,0.816771786,-2.9531456,-2.5550526,-2.68582847,-2.9659516,-2.431428177,0.108277,1.711176294,1.592654255,1.716436419,1.556249802,2.138297078,2.267356388,0,0,0,0,2.663327122,5.868303963,5.868303963,7.474726026,0,0,0,0,2.269879241,5.754592543,5.754592543,6.571562117,0,0,0,0,0,0,1.342422681,1.342422681,1.355068206,1.382557322,1.516270883,1.419509666,1.365001003,1.316284938,1.342422681,1.342422681,1.342422681,1.342422681,1.342422681,1.230448921,1.204119983,1.204119983,1.77815125,0,0,1,0,215,0.064457989
8/4/2011 12:58,2.131618664,135.4,105.6,22.2,28.6,214.4,18.75,1.25,5.92,0,0,0.25,180,2.5,0,-0.002865167,-0.003130933,-0.002513215,-0.002452274,-0.002380106,-0.006144115,20.48423,20.248924,19.1021703,18.0664022,19.199268,19.47802,19.40632465,19.11302621,0,0,0.003661407,0.001830704,0.002918522,3.54918,3.5003404,3.76665115,4.19342138,2.889160736,-0.6686571,-0.83971945,-0.906204287,-0.932977598,-0.660801616,0.235306001,1.038142916,1.311886346,2.286257993,2.039679995,1.846885924,2.091315201,0,0,0,0,0,0.320908647,5.868303963,5.909749569,0,0,0,0,0,0.034709768,5.754592543,5.782030671,0,0,0,0,0,0,1.278753601,1.278753601,1.278753601,1.278753601,1.294906911,1.412006695,1.383240712,1.328542688,1.278753601,1.278753601,1.278753601,1.278753601,1.278753601,1.278753601,1.230448921,1.204119983,1.342422681,0,0,1,0,216,0.416640507
8/7/2011 14:22,2.12515583,133.4,100.5,23.4,24.3,227.8,18.92,1.08,4.67,0,5,0.5,45,10.1,-1,-0.01429885,-0.002605531,0.000644042,0.001410927,0.002308346,-0.012588966,20.806326,20.78505,20.50459,19.5488301,19.452468,20.0669336,20.03690188,19.83695981,0.09018524,0.062286565,0.348625223,0.570823197,0.699718224,-3.8518,-3.290122,-3.01232348,-3.15937769,-2.99389336,0.890175,0.6808973,0.323347458,0.825908122,1.460671684,0.0212755,0.364429111,1.058901218,0.823984287,2.10476268,1.94589604,2.006508324,0,0,0,0,2.477770207,2.502867396,2.502867396,2.502867396,0,0,0,0.071519354,2.643002645,2.805710591,2.805710591,2.805710591,0,0,0,0,0,0,1.230448921,1.230448921,1.243286146,1.250420002,1.250663919,1.240698979,1.244351353,1.31302311,1.230448921,1.230448921,1.230448921,1.230448921,1.230448921,1.230448921,1.230448921,1.230448921,1.278753601,1,0,0,0,219,0.397940009
8/8/2011 13:05,0.986771734,9.7,100.6,23.3,24.7,243.8,19,1,2.23,0,8,0.17,0,0,1,-0.001981693,-0.011148165,-0.003436662,-0.004305634,-0.002307773,0.012317157,21.19413,20.624856,19.5657943,18.2626837,18.8126906,19.1265983,19.67003642,19.62514992,0.20937945,0.15519114,0.160060571,0.374867292,0.278960903,4.457702,4.594038,4.03644498,4.08213211,1.96952715,0.1721746,-0.0170561,-0.229046143,-0.315132821,0.08610372,0.569274,0.971852808,1.480678399,1.669613716,1.348061112,2.076785592,2.034341333,0,0,0,0,0,2.502867396,2.502867396,2.502867396,0,0,0,0,0,2.756474896,2.805710591,2.805710591,0,0,0,0,0,0,1.247973266,1.250420002,1.248953615,1.244771761,1.238046103,1.244376094,1.239774815,1.254064453,1.230448921,1.230448921,1.230448921,1.230448921,1.230448921,1.230448921,1.230448921,1.230448921,1.278753601,1,1,1,0,220,0.133538908
8/9/2011 14:02,0.491361694,3.1,95.6,19.1,22.6,227.3,19,1,2,1,2,0,270,12.7,0,-0.003183537,-0.009478413,-0.01140852,-0.008305736,-0.005238708,0.000251038,18.985825,18.915804,18.5729938,18.0174956,18.7087625,18.7668785,18.99540835,19.52889252,0.710516,0.67828132,0.641726997,0.515649153,0.4809191,-3.295514,-2.231772,0.404560958,2.504225304,3.712546844,-8.393046,-8.30135805,-7.23773497,-6.14604852,-4.014766172,0.070021,0.367284165,0.630433925,1.372546336,1.537983954,1.3811945,1.898729825,0.454900286,0.468876877,0.468876877,0.468876877,3.012676469,3.012676469,3.900713359,3.916703296,0.402899404,0.487125117,0.493499869,0.493499869,2.528869265,2.528869265,3.657956088,3.777193625,0.09999161,0.09999161,0.09999161,0.09999161,0.264574553,0.264574553,1.255272505,1.255272505,1.255272505,1.256958153,1.263872677,1.25122441,1.251053902,1.247261127,1.255272505,1.255272505,1.255272505,1.255272505,1.230448921,1.230448921,1.230448921,1.230448921,1.380211242,0,0,0,0,221,0.164352856
8/10/2011 8:35,0.301029996,2,97.8,18.3,21.1,233.4,18.75,1.25,0.33,0,0,0.08,270,2.4,0,-0.045702778,-0.002744476,-0.004672342,0.001294641,-0.001754056,-0.029300895,16.93672,16.435673,15.893112,16.9226337,18.0355229,18.5564709,18.68405964,19.27252285,0,0,0,0.132208038,0.359582066,3.8241025,4.3813752,3.89834625,0.907116858,-0.273403206,-5.3092996,-4.7936738,-4.65500543,-4.25156798,-5.83420195,0.501047,0.519728238,1.131302517,1.454828516,1.583813358,1.643837957,1.996928561,0,0,0,0,0.468876877,3.012676469,3.012676469,3.916703296,0,0,0,0,0.493499869,2.528869265,2.528869265,3.777193625,0,0,0,0,0.09999161,0.264574553,1.252853031,1.250420002,1.247482261,1.246990699,1.248708736,1.255899367,1.249540765,1.245907302,1.230448921,1.230448921,1.230448921,1.230448921,1.230448921,1.230448921,1.230448921,1.230448921,1.255272505,0,0,1,0,222,-0.075720714
8/15/2011 13:09,1.243038049,17.5,101.8,24.1,26.9,202.2,18.75,1.25,2,0,0,0,0,0,0,0.007058559,0.006740089,-0.001627079,-0.0019989,-0.002041546,0.026362054,23.509632,23.22378,20.6888545,19.2235707,19.6565307,18.5962575,18.50307872,18.65319086,0.6331345,0.34694908,0.129131019,0.087638867,0.076720034,3.342652,1.24008871,2.930430803,3.436146468,2.768152234,0.58216,-1.0682176,-1.623127,-2.01542467,-1.352890768,0.2858525,1.923720431,2.00127118,2.239059999,2.086568134,1.908888496,1.874107676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.372887283,0.372887283,0,0,0,0,0,0,1.230448921,1.235528447,1.246498581,1.242789809,1.236789099,1.240399466,1.240399466,1.239974801,1.230448921,1.230448921,1.230448921,1.230448921,1.230448921,1.230448921,1.230448921,1.230448921,1.255272505,1,0,0,0,227,0.193124598
8/16/2011 10:09,0.982271233,9.6,107.3,23.7,24.7,237.8,18,2,3.33,0,0,0.17,0,0,0,-0.004244472,-0.014057947,-0.004204847,-0.002418031,0.000202454,0.006304697,20.765152,20.150712,18.7191432,18.5975647,20.2742503,19.8122829,19.00621128,18.9321721,0.021406636,0.042734678,0.156705702,0.241018631,0.235916342,4.327096,4.465993,4.3494678,4.12512631,2.870147809,-0.9466824,-0.91323755,-0.64643552,-0.594655483,0.141103023,0.61444,1.13907023,0.86152062,2.26820096,2.170991079,2.178165881,2.029902523,0,0,0,0.049296115,0.049296115,0.049296115,0.049296115,0.049296115,0,0,0,0,0,0,0,0.372887283,0,0,0,0,0,0,1.255272505,1.255272505,1.255031163,1.252853031,1.243286146,1.240574207,1.241596282,1.240474363,1.255272505,1.255272505,1.230448921,1.230448921,1.230448921,1.230448921,1.230448921,1.230448921,1.255272505,0,0,0,0,228,0.238046103
8/17/2011 11:38,1.26245109,18.3,107,21.7,27.9,246.1,18.75,1.25,0.87,1,3,0.17,180,1.6,0,-0.022362174,0.003195572,-0.006800584,-0.006158015,-0.003326252,-0.040328877,19.757502,19.578928,18.8960133,18.6854752,19.5005865,19.903973,19.73440078,19.01876955,0.01136273,0.010373676,0.040575063,0.261501695,0.264155023,2.7259074,2.3142277,2.64753217,3.4062311,4.187312054,-5.2441986,-5.3041943,-4.47730102,-3.7652024,-2.510890382,0.178574,0.511071295,0.471650898,1.329656433,1.907249917,1.945180512,1.967489328,0,0,0,0,2.428558749,2.429059016,2.429059016,2.429059016,0,0,0,0,2.741128758,2.741128758,2.741128758,2.766375209,0,0,0,0,0,0,1.255272505,1.255272505,1.255272505,1.259115844,1.255272505,1.249442961,1.245537343,1.244128619,1.255272505,1.255272505,1.255272505,1.255272505,1.230448921,1.230448921,1.230448921,1.230448921,1.322219295,1,0,0,0,229,-0.22184875
8/18/2011 13:21,1.385606274,24.3,107.6,21.5,29.9,270.8,18.83,1.17,4.12,0,0,0.33,270,3.6,0,-0.000426174,0.013712338,0.003145948,0.000180294,-0.004690335,0.004491784,21.331633,21.164094,19.902577,18.9952788,19.462359,19.4346617,19.67839662,19.24554097,0.022212863,0.021931966,0.007310656,0.003655328,0.002863698,3.045033,3.3305459,3.85337067,4.4815986,4.325060879,-3.852503,-3.4624458,-2.82480095,-3.29683318,-3.9343795,0.167539,1.11882547,1.214341927,1.250300084,1.235456096,1.630859436,1.90220245,0,0,0,0,0,2.428558749,2.429059016,2.429059016,0,0,0,0,0,2.741128758,2.741128758,2.741128758,0,0,0,0,0,0,1.230448921,1.230448921,1.234264124,1.238547888,1.236285277,1.24647396,1.24561136,1.243509313,1.230448921,1.230448921,1.230448921,1.230448921,1.230448921,1.230448921,1.230448921,1.230448921,1.255272505,0,0,0,0,230,-0.060480747
8/23/2011 10:35,0.908485019,8.1,99.7,20.6,22.7,192.4,18.75,1.25,3.33,0,0,0.33,225,1.8,1,0.010887266,-0.001457184,-0.007900274,-0.00384764,-0.001405443,-0.010295491,19.83597,19.269764,18.692531,18.509204,19.079233,18.18114967,18.02145391,18.49530646,0.14990953,0.14437516,0.1632634,0.084090691,0.079909536,4.9056953,5.2553101,5.26768182,5.18981033,4.792275462,-1.7029729,-0.92393742,-0.581573292,-0.538483038,-1.171686856,0.566206,0.575812281,0.518357283,1.103985648,1.975551871,2.127762067,2.154771936,0,0.353553391,0.353553391,0.353553391,0.353553391,0.577429035,0.675273419,1.526382629,0,0.614001735,0.614001735,0.614001735,0.614001735,0.639960022,1.02794833,2.424101034,0,0,0,0,0,0,1.255272505,1.255272505,1.254548077,1.248953615,1.239799818,1.235023159,1.235275877,1.239449641,1.255272505,1.255272505,1.230448921,1.230448921,1.230448921,1.230448921,1.230448921,1.230448921,1.255272505,0,0,0,0,235,-0.346787486
8/24/2011 11:06,1.220108088,16.6,107.8,21.1,28.1,247.8,18.83,1.17,4.83,0,0,0.17,315,5.2,-1,-0.014410531,0.003864527,-0.004458874,-0.002183677,-0.002824099,-0.023176699,19.311487,19.175258,19.193776,19.520792,19.3283644,19.2398297,18.59684765,18.35372101,0.12608832,0.06304416,0.02101472,0.030794379,0.153885878,1.365517,1.7406931,1.45231692,3.633788432,3.598930294,-9.019399,-8.05030175,-7.09750108,-4.914653581,-3.221333301,0.1362295,0.206081461,0.561359209,0.84082308,0.977379596,1.768932414,2.013943978,0,0,0,0,3.10990147,3.129934049,3.163054132,3.182370396,0,0,0,0.216346858,2.320119808,2.399990427,2.406762297,2.542484011,0,0,0,0.100010699,0.223613649,0.223613649,1.250420002,1.250420002,1.253338005,1.254064453,1.254548077,1.247359422,1.241795431,1.241546481,1.230448921,1.230448921,1.230448921,1.230448921,1.230448921,1.230448921,1.230448921,1.230448921,1.255272505,1,0,0,0,236,0.532754379
8/26/2011 14:23,2.210586025,162.4,110.3,22.7,28.6,247.5,18.92,1.08,4.04,0,0,0.17,225,3.5,-1,0.005735508,-0.007874681,-0.001995599,-0.000304117,0.002198145,-0.00838588,20.527132,20.349048,19.0520273,17.916554,18.5625702,18.6457313,18.87614792,18.63481827,0.23278722,0.127226996,0.212904869,0.201845367,0.114242011,3.693985,4.603415,4.89189773,4.65899778,3.803501179,-5.607253,-5.195457,-2.98331862,-1.991224609,-1.148640598,0.1780845,1.076689263,1.375203659,1.992619278,1.775958404,1.563573961,1.774949686,0,0,0.592617752,1.116287105,1.116287105,1.116287105,1.882224562,3.354252277,0,0,0.857140657,1.436186134,1.436186134,1.462151327,1.530616338,2.816095036,0,0,0.09999161,0.199992755,0.199992755,0.199992755,1.250420002,1.252853031,1.255272505,1.255031163,1.245759356,1.240998286,1.244499779,1.241496673,1.230448921,1.230448921,1.230448921,1.230448921,1.230448921,1.230448921,1.230448921,1.230448921,1.278753601,0,0,0,0,238,0.392696953
5/29/2012 8:16,1.894869657,78.5,112.3,13,18.3,77.2,18.5,1.5,0.38,0,0,0.3,180,1.2,-11,0.026242288,0.018187674,-0.002163656,-0.000310395,-0.001465071,0.016320125,8.830786,8.90891,8.29009497,8.729548775,10.17990385,8.901236006,8.535398353,8.935232048,0.8907649,0.89195952,0.837969798,0.655782073,0.653232501,4.4592323,4.2783512,3.91014038,4.09334817,1.9395394,-2.4273116,-1.8816654,-1.7295475,-1.661325422,-1.67009986,0.078123998,0.475475484,0.664090744,2.091978605,2.077432332,1.822767399,1.867805717,0,0,0.32013027,0.654049134,2.832620213,2.832620213,6.797703417,10.3795575,0,0,0.195771849,0.370474011,2.440613783,2.49625312,6.253611558,10.0171809,0,0,0,0,0.447210174,0.547725333,1.582063363,1.592176757,1.629613445,1.628286731,1.58710455,1.794801629,1.809694359,1.904692829,1.568201724,1.568201724,1.568201724,1.51851394,1.505149978,1.505149978,1.431363764,1.301029996,1.716003344,0,0,1,0,150,0.739572344
5/30/2012 8:15,1.681241237,48,98.5,11.9,10.7,94.9,16.78,3.22,3.89,0,0,0.25,45,2.1,-2,0.026670674,0.023970758,0.004885393,0.010333485,0.002055469,0.050773807,6.8545275,6.51080425,6.48974297,7.48173588,8.73186325,9.455883548,8.844778421,8.785757152,0.93985766,0.908608255,0.903792383,0.941092367,0.893110645,-2.3294925,-1.5479128,-3.6461732,-3.7323334,-0.673905491,1.418185,2.3715175,2.8452527,0.38056139,-2.23796208,0.343723251,0.388623558,1.143830718,1.609217587,2.001795008,1.935644267,1.903423752,0,0,0.694842723,0.779619401,0.913138154,2.976165076,2.976165076,6.858760313,0,0.124277082,0.578653967,1.001556785,1.673419124,2.959210571,3.005263916,6.47363801,0,0,0,0,0,0.447210174,1.445604203,1.447158031,1.447158031,1.457276186,1.491501766,1.541953474,1.715184093,1.728524219,1.431363764,1.431363764,1.431363764,1.431363764,1.431363764,1.431363764,1.431363764,1.431363764,1.568201724,0,0,0,0,151,1.004751156
5/31/2012 7:01,0.799340549,6.3,118.2,10.4,7.3,162.6,19.1,0.9,3.17,0,0,0,180,0.9,0,0.009888535,0.013023946,-0.006388885,-0.002672617,-0.003139274,-0.016782139,5.1927695,5.00648125,4.89282447,5.50091474,7.0518549,7.933031127,8.682635526,8.298922012,0,0,0,0,0.39613073,3.8544282,4.7004341,4.85113023,4.36906984,0.848858446,0.58135929,-0.02330746,-0.92995053,-0.385177296,0.79509594,0.18628825,0.17989843,0.998455928,1.879895472,1.939498512,2.255805452,1.895364668,0,0,0,0,0,0.913138154,2.976165076,6.858760313,0,0,0,0,0,1.673419124,2.959210571,6.47363801,0,0,0,0,0,0,1.397940009,1.397940009,1.397766256,1.40277707,1.415974411,1.459528184,1.506410316,1.700279597,1.397940009,1.380211242,1.380211242,1.380211242,1.380211242,1.380211242,1.380211242,1.380211242,1.447158031,0,0,1,0,152,0.536558443
