surveyDatetime,beach_Sc,Whittlesey_Discharge_Diff_6,HeightAboveSeaLevel_Mean_1,HeightAboveSeaLevel_Mean_2,HeightAboveSeaLevel_Mean_6,HeightAboveSeaLevel_Mean_12,HeightAboveSeaLevel_Mean_24,HeightAboveSeaLevel_Diff_24,AirTemperature_Mean_1,AirTemperature_Mean_2,AirTemperature_Mean_6,AirTemperature_Mean_12,AirTemperature_Mean_24,AirTemperature_Mean_48,AirTemperature_Mean_72,AirTemperature_Mean_120,CloudCover_Mean_1,CloudCover_Mean_2,CloudCover_Mean_6,CloudCover_Mean_12,CloudCover_Mean_24,Wind_Mean_1_perp,Wind_Mean_2_perp,Wind_Mean_6_perp,Wind_Mean_12_perp,Wind_Mean_24_perp,Wind_Mean_1_par,Wind_Mean_2_par,Wind_Mean_6_par,Wind_Mean_12_par,Wind_Mean_24_par,AirTemperature_StDev_2,AirTemperature_StDev_6,AirTemperature_StDev_12,AirTemperature_StDev_24,AirTemperature_StDev_48,AirTemperature_StDev_72,AirTemperature_StDev_120,Sqrt.Precipitation.over.upload.kreher.Sum..1hr,Sqrt.Precipitation.over.upload.kreher.Sum..2hr,Sqrt.Precipitation.over.upload.kreher.Sum..6hr,Sqrt.Precipitation.over.upload.kreher.Sum..12hr,Sqrt.Precipitation.over.upload.kreher.Sum..24hr,Sqrt.Precipitation.over.upload.kreher.Sum..48hr,Sqrt.Precipitation.over.upload.kreher.Sum..72hr,Sqrt.Precipitation.over.upload.kreher.Sum..120hr,Sqrt.Precipitation.over.upload.maslowski.Sum..1hr,Sqrt.Precipitation.over.upload.maslowski.Sum..2hr,Sqrt.Precipitation.over.upload.maslowski.Sum..6hr,Sqrt.Precipitation.over.upload.maslowski.Sum..12hr,Sqrt.Precipitation.over.upload.maslowski.Sum..24hr,Sqrt.Precipitation.over.upload.maslowski.Sum..48hr,Sqrt.Precipitation.over.upload.maslowski.Sum..72hr,Sqrt.Precipitation.over.upload.maslowski.Sum..120hr,log.Whittlesey_Discharge_Mean_1,log.Whittlesey_Discharge_Mean_2,log.Whittlesey_Discharge_Mean_6,log.Whittlesey_Discharge_Mean_12,log.Whittlesey_Discharge_Mean_24,log.Whittlesey_Discharge_Mean_48,log.Whittlesey_Discharge_Mean_72,log.Whittlesey_Discharge_Mean_120,log.Whittlesey_Discharge_Min_1,log.Whittlesey_Discharge_Min_2,log.Whittlesey_Discharge_Min_6,log.Whittlesey_Discharge_Min_12,log.Whittlesey_Discharge_Min_24,log.Whittlesey_Discharge_Min_48,log.Whittlesey_Discharge_Min_72,log.Whittlesey_Discharge_Min_120,log.Whittlesey_Discharge_Max_24,yday,log.beach_TurbidityBeach
7/28/2011 10:25,100.1,0,-0.006635311,0.011276847,-0.001369876,0.000335846,-0.000867019,-0.000895988,21.528828,20.241672,17.5344977,16.6566116,17.0448691,16.9002233,17.05177033,16.33362888,0.26921588,0.28248237,0.538358913,0.615713895,0.728584592,-0.30293751,0.1989219,1.63253945,1.833516474,2.516383162,-1.464491,-1.8415095,-1.54228337,-1.337585245,-0.596308843,1.2871565,2.0874349,1.735397683,1.419439357,1.781968484,2.228853742,2.33570716,0,0,0,0,1.730611193,3.749329913,3.749329913,5.365057011,0,0,0,0,1.725803116,3.961930998,3.961930998,5.191867365,1.26245109,1.264817823,1.26904571,1.271841607,1.281260687,1.265902204,1.254427222,1.258158193,1.255272505,1.255272505,1.255272505,1.255272505,1.255272505,1.230448921,1.204119983,1.204119983,1.342422681,209,0.376576957
8/1/2011 10:23,98.6,0,-0.006931963,0.007651301,-0.003457373,-0.000957913,-0.002027213,0.01945364,17.71235,17.48764,16.653173,16.6116003,19.0956546,18.7154723,19.07323478,18.64953877,0.003217765,0.002354976,0.0804218,0.078509356,0.039999384,2.6967919,3.479196,4.30280813,4.11513694,2.75391535,0.77081396,-0.18560682,-0.416383817,-1.016935444,-1.522751139,0.224705,0.635798662,0.506782153,3.0465784,2.339949176,2.658298221,2.702911578,0,0,0,0,0,3.981310318,4.191937829,4.5351249,0,0,0,0,0,2.988934816,3.173341034,3.61226933,1.230448921,1.230448921,1.230448921,1.230448921,1.229937686,1.230959556,1.230780902,1.246276945,1.230448921,1.230448921,1.230448921,1.230448921,1.204119983,1.204119983,1.204119983,1.204119983,1.230448921,213,0.311753861
8/2/2011 12:15,99.2,11,-0.005583409,-0.001890086,0.001461845,-0.000262709,-0.00151591,0.021687991,17.711704,17.904627,18.4342533,18.3961609,19.2629339,18.971649,18.869697,19.01235598,0.82353264,0.85209487,0.639013952,0.676405212,0.536345358,3.3740108,3.3867046,2.655772283,2.391807825,1.775161277,0.51416966,-0.64955592,-1.31084357,-0.902770223,0.144400696,0.192923,0.830732636,0.700869255,1.371689665,2.241830698,2.089923374,2.535477175,2.844563587,3.236491047,3.299784858,5.688598246,5.730127596,5.730127596,5.953712915,7.099767956,2.269613844,2.804773716,2.859956306,5.688059587,5.754487863,5.754487863,5.781926488,6.571470451,1.491361694,1.424881637,1.382917135,1.364363355,1.302547372,1.267711327,1.256164305,1.250517586,1.414973348,1.322219295,1.322219295,1.230448921,1.230448921,1.204119983,1.204119983,1.204119983,1.591064607,214,0.401400541
8/3/2011 10:36,104.5,-2,0.005177319,0.014999036,0.001396942,0.001819469,-0.000496029,0.003374083,20.382523,20.300713,18.1200013,18.7776208,19.4909027,19.3783509,19.28411881,19.19528122,0,0,0.047865566,0.188699572,0.353141428,-2.9577952,-2.2324069,0.341394548,0.091344192,1.013123502,-2.1569596,-2.1508168,-2.66679533,-2.9861393,-2.38393384,0.08181,1.590123268,1.751145268,1.728219354,1.562567357,2.177012598,2.288868576,0,0,0,0,3.246807529,5.73596087,5.73596087,7.104476748,0,0,0,0,2.804988479,5.754592543,5.754592543,6.571562117,1.342422681,1.350248018,1.362482475,1.39497672,1.518118947,1.417488301,1.363480356,1.315256425,1.342422681,1.342422681,1.342422681,1.342422681,1.342422681,1.230448921,1.204119983,1.204119983,1.77815125,215,0.960470778
8/4/2011 11:50,101.3,0,-0.0033967,-0.003686865,-0.002600358,-0.003100923,-0.002939303,0.012889196,20.013618,19.814016,18.5061433,17.7942912,19.2453851,19.4202591,19.37195785,19.10190095,0,0,0.003661407,0.001830704,0.002918522,3.4515008,3.6645812,3.95782915,4.28930588,2.72473418,-1.0107818,-0.943209895,-0.836441353,-0.916608639,-0.709111849,0.199602,1.098404244,1.104399923,2.322586805,2.049600596,1.849528529,2.087538759,0,0,0,0,0,2.856295998,5.73596087,6.964375442,0,0,0,0,0,2.269879241,5.754592543,6.48452517,1.278753601,1.278753601,1.278753601,1.279438788,1.297760511,1.42036838,1.382701283,1.32819606,1.278753601,1.278753601,1.278753601,1.278753601,1.278753601,1.278753601,1.230448921,1.204119983,1.342422681,216,0.247973266
8/7/2011 13:08,106.9,-1,0.009087788,-0.001023886,0.00427125,0.002506253,0.002875774,0.009768365,20.763775,20.827888,20.2718687,19.3789221,19.440506,20.0987093,20.04826832,19.84335437,0.03438789,0.23571708,0.404978645,0.645634335,0.695960506,-2.728443,-2.592,-2.8679332,-3.07360961,-2.98825719,0.4716196,0.59973005,0.019889476,1.139349706,1.524981476,0.0641135,0.512994993,1.005738818,0.806133652,2.127080454,1.952735403,2.010805547,0,0,0,0.620594465,2.433446776,2.433446776,2.433446776,2.433446776,0,0,0,0.29546524,2.756474896,2.805710591,2.805710591,2.805710591,1.23299611,1.235528447,1.248463718,1.252853031,1.250663919,1.240698979,1.245191764,1.318939392,1.230448921,1.230448921,1.230448921,1.230448921,1.230448921,1.230448921,1.230448921,1.230448921,1.278753601,219,0.550228353
8/8/2011 12:00,100.2,0,-0.020314638,-0.005206606,-0.001310079,-0.003141218,-0.001846545,-0.029402426,20.055582,19.893511,18.8615188,17.9448218,18.7947592,19.1242904,19.68082781,19.63397742,0.10100282,0.061152328,0.221691163,0.399079586,0.271669588,4.730374,4.2254918,3.84950382,4.02573058,1.67010444,-0.2062868,-0.33690962,-0.527603577,-0.310262777,0.098580595,0.162071,1.063449082,1.200090163,1.646086253,1.344609909,2.086672185,2.04340845,0,0,0,0,0,2.433446776,2.433446776,2.433446776,0,0,0,0,0,2.805710591,2.805710591,2.805710591,1.252853031,1.255272505,1.248463718,1.243286146,1.237292338,1.243980066,1.239524703,1.255007022,1.230448921,1.230448921,1.230448921,1.230448921,1.230448921,1.230448921,1.230448921,1.230448921,1.278753601,220,-1
8/9/2011 12:30,130.1,0,-0.012506221,-0.014614491,-0.006859087,-0.005624276,-0.00459706,-0.010524528,18.72525,18.64924,18.1167055,17.8571305,18.8947684,18.8447638,19.04778308,19.57307751,0.6198299,0.68576775,0.647500523,0.53500752,0.437363117,0.93496155,1.18905428,2.690911408,3.563622062,4.256743552,-7.6042621,-7.07895105,-6.4920259,-5.35463726,-3.333775889,0.076009999,0.488844998,0.486941235,1.530116098,1.589945934,1.413309018,1.914721067,0,0,0,0,2.486394883,2.486394883,3.479054862,3.479054862,0.07906479,0.07906479,0.07906479,0.07906479,2.481509395,2.481509395,3.745650918,3.745650918,1.255272505,1.255272505,1.255272505,1.259832699,1.262925469,1.250468797,1.250566369,1.247555947,1.255272505,1.255272505,1.255272505,1.255272505,1.230448921,1.230448921,1.230448921,1.230448921,1.380211242,221,0.238046103
8/10/2011 8:42,101.4,0,-0.045702778,-0.002744476,-0.004672342,0.001294641,-0.001754056,-0.029300895,16.93672,16.435673,15.893112,16.9226337,18.0355229,18.5564709,18.68405964,19.27252285,0,0,0,0.132208038,0.359582066,3.8241025,4.3813752,3.89834625,0.907116858,-0.273403206,-5.3092996,-4.7936738,-4.65500543,-4.25156798,-5.83420195,0.501047,0.519728238,1.131302517,1.454828516,1.583813358,1.643837957,1.996928561,0,0,0,0,0.62009825,2.562553678,2.562553678,3.533885195,0,0,0,0,0.493499869,2.528869265,2.528869265,3.777193625,1.252853031,1.250420002,1.247482261,1.246990699,1.248708736,1.255947549,1.249540765,1.245907302,1.230448921,1.230448921,1.230448921,1.230448921,1.230448921,1.230448921,1.230448921,1.230448921,1.255272505,222,0.820201459
8/15/2011 11:58,104.4,0,-0.010549169,-0.004439888,-0.004026721,-0.004248399,-0.002245143,-0.005684097,20.452871,20.16701,18.8312933,18.3491307,19.3952562,18.4043139,18.42863389,18.60445091,0.034975853,0.028803626,0.041029366,0.034538671,0.04780761,2.8485083,3.3971016,3.89371208,3.79601738,2.64781047,-1.8711943,-1.8002882,-2.02522293,-2.24155028,-1.295912847,0.2858605,1.078439627,0.904982536,1.975714724,1.849705859,1.776505565,1.790516503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.372887283,0.372887283,1.247973266,1.250420002,1.248953615,1.243038049,1.237543738,1.240798771,1.240549248,1.239974801,1.230448921,1.230448921,1.230448921,1.230448921,1.230448921,1.230448921,1.230448921,1.230448921,1.255272505,227,0.167317335
8/16/2011 9:21,106.8,0,-0.023871422,-0.004343556,0.00145735,0.00082056,0.000448865,-0.025540814,19.536272,19.167754,18.2358403,18.4404187,20.2374169,19.7494642,18.97847014,18.91718527,0.06406272,0.29243361,0.259405663,0.278839337,0.235967373,4.60489,4.558636,4.3410992,4.08093498,2.854256101,-0.8797927,-0.54534465,-0.61594105,-0.487719783,0.10849054,0.368518,0.698359077,0.576719985,2.267107527,2.186082554,2.168284135,2.02294121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.372887283,1.255272505,1.255272505,1.253338005,1.25139485,1.243286146,1.240574207,1.241521578,1.240424433,1.255272505,1.255272505,1.230448921,1.230448921,1.230448921,1.230448921,1.230448921,1.230448921,1.255272505,228,0.103803721
8/17/2011 10:45,104,0,0.028753318,0.002491636,-0.005808918,-0.006996716,-0.002335454,0.027336354,19.400354,19.105326,18.7187643,18.5456804,19.5626695,19.9184599,19.72907842,19.01079882,0.009384621,0.012087742,0.087755769,0.287244701,0.263681576,1.902548,2.0377279,2.79180577,3.36051845,4.256114462,-5.36419,-5.1922416,-4.32811458,-3.52763773,-2.292394411,0.2950285,0.335981993,0.371073466,1.374239892,1.908722682,1.945634234,1.966417595,0,0,0,0,2.407426393,2.407426393,2.407426393,2.407426393,0,0,0,0,2.741128758,2.741128758,2.741128758,2.766375209,1.255272505,1.255272505,1.255272505,1.261738547,1.255272505,1.249369595,1.245537343,1.244054349,1.255272505,1.255272505,1.255272505,1.255272505,1.230448921,1.230448921,1.230448921,1.230448921,1.322219295,229,0.089905111
8/18/2011 12:20,104.2,-1,0.027850851,0.014221789,0.002229856,-0.001842046,-0.005518614,0.048155701,20.996555,20.764074,19.2950168,18.7542178,19.4313021,19.4393532,19.70864661,19.22246852,0.02165107,0.01082554,0.003608512,0.001804256,0.002473063,3.6160588,3.3841329,4.20058167,4.73779943,4.363350879,-3.0723887,-2.6234244,-2.62643962,-3.27403268,-3.98507037,0.232480999,1.166594272,0.993696605,1.212157857,1.243054881,1.680682193,1.893531059,0,0,0,0,0,2.407426393,2.407426393,2.407426393,0,0,0,0,0,2.741128758,2.741128758,2.741128758,1.230448921,1.230448921,1.236033147,1.239049093,1.237292338,1.2465232,1.24561136,1.243633245,1.230448921,1.230448921,1.230448921,1.230448921,1.230448921,1.230448921,1.230448921,1.230448921,1.255272505,230,0.149219113
8/23/2011 9:35,102.5,1,-0.013801634,-0.002283468,-0.006308875,-0.004528988,-0.001876154,-0.013391844,18.703558,18.695912,18.4029892,18.3425807,18.9740324,18.11280062,18.00473742,18.49188708,0.13884078,0.08764323,0.143196461,0.07159823,0.098678185,5.6049249,5.39489485,5.44179427,5.16631706,4.733232162,-0.14490194,-0.39971902,-0.30262984,-0.453237779,-1.174311852,0.0076465,0.297632842,0.363250071,1.146346742,1.973869101,2.11814708,2.152966554,0.705667748,0.705667748,0.705667748,0.705667748,0.705667748,0.743742923,0.921934833,2.175783155,0.614001735,0.614001735,0.614001735,0.614001735,0.614001735,0.639960022,1.02794833,2.424101034,1.255272505,1.255272505,1.25358029,1.24674471,1.238798563,1.235023159,1.235225345,1.239249413,1.255272505,1.255272505,1.230448921,1.230448921,1.230448921,1.230448921,1.230448921,1.230448921,1.255272505,235,-0.468521083
8/24/2011 11:10,100.9,-1,-0.014410531,0.003864527,-0.004458874,-0.002183677,-0.002824099,-0.023176699,19.311487,19.175258,19.193776,19.520792,19.3283644,19.2398297,18.59684765,18.35372101,0.12608832,0.06304416,0.02101472,0.030794379,0.153885878,1.365517,1.7406931,1.45231692,3.633788432,3.598930294,-9.019399,-8.05030175,-7.09750108,-4.914653581,-3.221333301,0.1362295,0.206081461,0.561359209,0.84082308,0.977379596,1.768932414,2.013943978,0,0,0,0.408220075,2.447408452,2.547111128,2.557921356,2.61529577,0,0,0,0.216346858,2.320119808,2.399990427,2.406762297,2.542484011,1.250420002,1.247973266,1.252853031,1.253822439,1.254306332,1.247359422,1.241795431,1.241521578,1.230448921,1.230448921,1.230448921,1.230448921,1.230448921,1.230448921,1.230448921,1.230448921,1.255272505,236,0.866877814
8/25/2011 14:13,98.2,-1,-0.021284673,-0.004297256,0.007840001,0.007401457,0.003504898,0.011339609,22.086063,21.534038,20.438091,18.6293755,18.7288923,19.0329368,19.07323879,18.41306602,0.11759414,0.069596472,0.133644082,0.112725775,0.308783194,-2.2976982,-2.2245792,-1.28132645,0.048770424,-0.711766021,1.568393,0.45328012,-0.799208142,-2.125170379,-4.264505127,0.5520245,1.044158832,2.055160393,1.524366556,1.268121157,1.210359403,1.888301563,0,0,0,0,0,0.690766039,2.547111128,2.61529577,0,0,0,0,0.27432807,0.529297423,2.415617921,2.552428174,1.230448921,1.230448921,1.237543738,1.241546481,1.236285277,1.243930537,1.243658027,1.239399593,1.230448921,1.230448921,1.230448921,1.230448921,1.230448921,1.230448921,1.230448921,1.230448921,1.255272505,237,0.33243846
5/29/2012 10:01,106.4,-8,0.015663696,-0.004219718,0.003319026,-0.000428399,-0.001767296,0.020585383,9.429252,9.2379895,8.64037563,8.664228358,10.23072843,8.936836381,8.534420485,8.915799731,0.7539989,0.83934265,0.831548865,0.660725473,0.648042231,5.048486,4.5639598,4.15942582,4.20774188,2.48438742,-5.369338,-4.063879,-2.40172652,-2.340616684,-1.968317453,0.1912625,0.639250543,0.581066333,2.061175454,2.075918748,1.822534357,1.853039536,0.13196997,0.13196997,0.142390221,0.142390221,2.671346793,2.671346793,6.362271607,9.036087573,0.069712079,0.069712079,0.207813356,0.207813356,2.441609185,2.497226344,6.254000103,9.603115684,1.558708571,1.564666064,1.59900924,1.632356046,1.586362223,1.714380061,1.81087743,1.905990595,1.556302501,1.556302501,1.556302501,1.531478917,1.505149978,1.505149978,1.431363764,1.322219295,1.716003344,150,0.911690159
5/30/2012 10:20,99.9,-1,0.002604895,-0.004752003,0.005138072,0.008621957,0.002011112,0.033145134,7.3996096,7.35997845,6.67162683,7.20809087,8.575362329,9.403045379,8.816345031,8.755631334,0.88264656,0.88196075,0.883915357,0.932222983,0.896662154,-3.0826467,-2.9921743,-2.80307637,-3.8330122,-1.303583333,1.5391289,1.6950379,2.52729013,1.26083312,-1.75805234,0.03963115,0.569584096,0.902093623,1.642456439,2.039145148,1.949670865,1.911267325,0,0,0.051390787,1.08267263,1.950919216,3.307896533,3.307896533,6.654666467,0,0,0.124277082,1.001556785,1.671966445,2.959210571,3.005263916,6.47363801,1.434568904,1.437750563,1.443888547,1.450403086,1.480581787,1.536533192,1.643156466,1.72301212,1.431363764,1.431363764,1.431363764,1.431363764,1.431363764,1.431363764,1.431363764,1.431363764,1.556302501,151,1.408239965
5/31/2012 7:50,127.1,-1,0.009888535,0.013023946,-0.006388885,-0.002672617,-0.003139274,-0.016782139,5.1927695,5.00648125,4.89282447,5.50091474,7.0518549,7.933031127,8.682635526,8.298922012,0,0,0,0,0.39613073,3.8544282,4.7004341,4.85113023,4.36906984,0.848858446,0.58135929,-0.02330746,-0.92995053,-0.385177296,0.79509594,0.18628825,0.17989843,0.998455928,1.879895472,1.939498512,2.255805452,1.895364668,0,0,0,0,0,1.955377677,3.307896533,6.654666467,0,0,0,0,0,1.673419124,2.959210571,6.47363801,1.396199347,1.397940009,1.397418542,1.401572846,1.414137362,1.455895039,1.504185317,1.699941736,1.380211242,1.380211242,1.380211242,1.380211242,1.380211242,1.380211242,1.380211242,1.380211242,1.447158031,152,1.865103975
6/4/2012 9:50,123.3,-1,-0.011153976,0.009152669,0.00575464,0.002850613,0.000475086,-0.018566002,12.762447,11.043696,10.651668,10.44517821,13.50385569,13.04491655,11.87624216,10.39221607,0.95991266,0.96894493,0.931569353,0.886166274,0.506121882,-2.2217987,0.4049086,0.39240693,0.5848971,0.17017282,-1.5088254,-1.22567668,-0.008800893,-0.050460147,-0.496271662,1.718751,1.405731294,1.15508692,3.634538697,3.60581035,3.714784399,3.841100106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.298853076,1.301029996,1.300812794,1.300812794,1.30427505,1.315046225,1.324755599,1.351525755,1.278753601,1.278753601,1.278753601,1.278753601,1.278753601,1.278753601,1.278753601,1.278753601,1.322219295,156,1.588831726
6/5/2012 9:33,106.4,0,0.000909811,0.002165858,0.005318949,0.004299755,0.002577362,0.005086644,12.70679,11.633708,9.01609222,8.653272942,10.78368049,12.14376809,12.2911712,11.11908102,0.03884701,0.03875953,0.387771658,0.341400555,0.418703723,-1.8933288,-1.7599646,1.5330909,2.24813142,-0.13597806,-0.21769639,-0.948056245,-0.632720348,-0.156800085,0.435851834,1.0730825,1.962715196,1.470225029,2.543882294,3.419128925,3.458509604,3.565318998,0,0,0,0,0.955323108,0.955323108,0.955323108,0.955323108,0,0,0,0,0.721887076,0.721887076,0.721887076,0.721887076,1.301029996,1.301029996,1.301029996,1.301029996,1.300595484,1.302655554,1.310523384,1.329153711,1.301029996,1.301029996,1.301029996,1.301029996,1.278753601,1.278753601,1.278753601,1.278753601,1.301029996,157,1.195899652
6/6/2012 11:42,97.8,0,0.008570554,0.001601185,-0.000184683,-0.000830425,0.001470621,0.013236946,12.6453,12.460346,11.580069,10.0239008,10.9641318,10.85644933,11.59838543,11.50875762,0.8197295,0.83812075,0.510825686,0.331231853,0.169437898,2.372478,0.80056705,0.68339868,1.58784108,-0.03785177,1.535863,-0.197738,-0.019954212,-0.357772458,-0.060884844,0.184954,1.883338112,2.049096255,2.223763441,2.375292993,2.927527703,3.290340145,0,0,0,0,0,0.955323108,0.955323108,0.955323108,0,0,0,0,0,0.721887076,0.721887076,0.721887076,1.29666519,1.298853076,1.300160537,1.300160537,1.296884476,1.298809427,1.300117018,1.313740708,1.278753601,1.278753601,1.278753601,1.278753601,1.278753601,1.278753601,1.278753601,1.278753601,1.301029996,158,1.155336037
6/7/2012 9:09,109.2,0,-0.005674856,-0.007264605,0.002004411,0.000710797,0.000883945,-0.000306672,14.520225,13.687203,10.822822,10.1789977,12.40605762,11.69911956,11.39397321,12.05435054,0,0.10788354,0.036161968,0.019865358,0.219362673,-0.9916704,-1.2435752,1.5497529,2.03675089,0.201510827,0.3404085,0.5266027,0.009350213,0.069583928,0.03905848,0.833021999,2.08960035,1.619362224,2.639137013,2.549699232,2.584050778,3.140268414,0,0,0,0,0.051390787,0.051390787,0.956704371,0.956704371,0,0,0,0,0.551112774,0.551112774,0.908210461,0.908210461,1.298853076,1.301029996,1.299507299,1.299507299,1.29841638,1.297651103,1.298656617,1.305566314,1.278753601,1.278753601,1.278753601,1.278753601,1.278753601,1.278753601,1.278753601,1.278753601,1.301029996,159,1.071882007
6/11/2012 9:14,105.4,0,0.005479031,0.002256713,0.001191448,-0.001727908,-0.000438609,0.012541099,14.047528,14.238362,13.897949,14.8254073,16.171534,15.860127,15.41557653,14.64161513,0.05695219,0.2813249,0.412980502,0.415600175,0.247788516,4.5213826,4.4783782,4.41362728,4.99702782,5.597939671,-0.45418586,-0.48437184,-1.46689253,-0.824015089,0.331413714,0.1908335,0.337301499,1.359229235,1.711470035,2.074134979,2.050780643,2.543850714,0,0,0,0.726583705,0.726583705,0.726583705,1.095925928,2.766212125,0,0,0,0.966259178,0.966259178,0.966259178,1.210352428,3.095132588,1.298853076,1.29666519,1.298853076,1.292699003,1.286905353,1.289967792,1.296818702,1.296358005,1.278753601,1.278753601,1.278753601,1.278753601,1.278753601,1.278753601,1.278753601,1.278753601,1.301029996,163,0.930439595
6/12/2012 9:29,103.7,0,0.021843562,0.006117696,-0.001040417,-0.007556703,-0.007086309,0.04566107,10.023242,9.945177,9.9528292,10.5403905,12.89113798,14.53133599,14.87046397,14.7386312,0.73352516,0.534736145,0.461078912,0.662487917,0.522821074,-4.4592802,-3.7856181,-1.79332477,-0.157876884,2.226625462,-5.8575215,-6.56937775,-7.18186425,-7.19531884,-5.756219876,0.078064999,0.186906577,0.690809655,2.541354057,2.717361693,2.641915297,2.444124009,0,0,0,0,0,0.726583705,0.726583705,2.765734714,0,0,0,0,0,0.966259178,0.966259178,3.045672413,1.278753601,1.278753601,1.279438788,1.279210513,1.280122896,1.283572578,1.286703413,1.292765404,1.278753601,1.278753601,1.278753601,1.278753601,1.278753601,1.278753601,1.278753601,1.278753601,1.301029996,164,1.537819095
6/13/2012 8:53,106.8,0,-0.008110064,-0.003157529,-0.003723695,-0.000503034,0.000982641,-0.029953626,11.172436,10.712656,9.88122175,10.13015721,11.54841869,12.30361762,13.61478489,14.15848618,0.022153929,0.021921534,0.02502174,0.014356114,0.13023783,4.3554746,4.7554038,5.16106642,4.98760442,1.6462929,-0.71431752,-0.65881836,-1.22950647,-1.261585036,-2.21938955,0.4597795,0.666855693,0.606866189,2.080854399,2.40977046,2.868123673,2.681698114,0,0,0,0,0,0,0.726583705,1.304013811,0,0,0,0,0,0,0.966259178,1.345510479,1.281033367,1.278753601,1.278982117,1.278982117,1.278753601,1.279735367,1.282146099,1.290435314,1.278753601,1.278753601,1.278753601,1.278753601,1.278753601,1.278753601,1.278753601,1.278753601,1.301029996,165,0.931457871
6/14/2012 9:05,102.4,0,0.018637633,0.024294906,0.002074959,0.004459121,0.003796654,0.03177066,12.698915,12.796532,12.556328,12.7583496,13.3369476,12.49827492,12.62922927,13.92158835,0.8234425,0.77902942,0.586940897,0.581339044,0.3876788,5.059015,4.823652,4.05223382,3.32945158,3.68858145,0.6976893,1.1279926,1.68620837,1.22371325,0.810671892,0.0976165,0.219645776,0.459425276,0.839771861,1.787048881,2.077535568,2.610707711,0,0,0,0.398030661,0.565560884,0.565560884,0.565560884,0.92075132,0.258173449,0.258173449,0.258173449,0.346273412,0.522371712,0.522371712,0.522371712,1.098421142,1.283301229,1.283301229,1.282168778,1.28057837,1.279666944,1.279233346,1.279621322,1.283798573,1.278753601,1.278753601,1.278753601,1.278753601,1.278753601,1.278753601,1.278753601,1.278753601,1.301029996,166,0.764176132
6/18/2012 8:50,102.9,-11,0.055718537,0.026992403,0.002857592,0.00607384,0.000412477,0.036015747,14.105824,13.93194,12.794847,12.9173946,14.0370066,13.40186384,14.0887617,13.52624426,0.540398,0.55943665,0.5089788,0.670924334,0.40253494,3.49621,4.37596,4.5844522,3.39303308,3.90322835,-0.514549,-0.445994,0.34578497,0.736502698,-0.993293535,0.1738845,0.834320829,0.771413995,1.502230389,1.468704393,2.560600343,2.199490731,0,0,0,4.312951623,4.312951623,5.318390984,5.318390984,7.28671042,0,0,0,4.755782459,4.755782459,5.574975746,5.574975746,7.410481916,1.722633923,1.750431249,1.845160078,1.70808081,1.559272068,1.46362427,1.423344194,1.390192995,1.707570176,1.707570176,1.707570176,1.322219295,1.322219295,1.322219295,1.322219295,1.278753601,1.939519253,170,0.71432976
6/19/2012 8:48,100,2,0.012764546,0.013070272,0.001809494,0.002031534,0.001044282,0.012242261,11.533715,12.243802,12.710751,13.2487586,14.728925,14.3829658,13.84421755,13.8047003,0.8360105,0.81353637,0.357487348,0.178743674,0.16593215,3.744306,3.927986,3.87189335,3.85627022,3.79370709,2.9915,0.408258,-1.02343034,-1.322309052,-1.303399126,0.710087002,0.542021203,0.712598075,1.820614394,1.704509964,1.712978182,2.358840093,2.167788597,2.676470138,2.727130824,2.727130824,2.727130824,5.102822183,5.976832371,7.759737892,2.072997588,2.644206006,2.740090582,2.740090582,2.7405845,5.488922499,6.212178199,7.887954547,1.431363764,1.418301291,1.413634997,1.431524584,1.507990725,1.533759352,1.478422188,1.434105622,1.414973348,1.397940009,1.397940009,1.397940009,1.397940009,1.322219295,1.322219295,1.278753601,1.707570176,171,0.625312451
6/20/2012 11:10,95.7,99,-0.002583697,-0.012530066,-0.00258479,0.001911791,0.005979667,-0.016308084,14.84462,14.182226,13.1135099,13.01997388,13.46831935,14.05410866,14.07974772,14.06407206,0.5066776,0.727604,0.90920133,0.877303618,0.781878551,3.5831,2.7949348,3.67770145,2.24944585,-1.18651808,3.6901,3.0980661,2.11234585,1.6773871,2.152308265,0.662394,0.987352329,0.843261311,1.054270521,1.643990456,1.594473109,2.238406125,0,0,1.96676239,3.644973649,3.95832076,4.851333835,6.491301232,7.19866117,0,0,2.74911963,4.435110834,4.761039425,5.534275444,7.296963169,7.855479569,2.18610838,2.277609214,2.14420046,1.925281143,1.764258349,1.64607028,1.627109711,1.532461354,2.127104798,2.127104798,1.544068044,1.447158031,1.447158031,1.397940009,1.322219295,1.322219295,2.42975228,172,0.872738827
