SURVEY_DATETIME,log_beach_EColi,E_COLI_VALUE,WATER_TEMP,WAVE_HEIGHT_MANUAL,PEOPLE_IN_WATER,PEOPLE_ON_BEACH,AIR_TEMP,NO_GEESE,NO_GULLS,Manitowoc_Discharge_Diff_6,Manitowoc_SpCond_Mean_1,Manitowoc_SpCond_Mean_2,Manitowoc_SpCond_Mean_6,Manitowoc_SpCond_Mean_12,Manitowoc_SpCond_Mean_24,Manitowoc_SpCond_Mean_48,Manitowoc_SpCond_Mean_72,Manitowoc_SpCond_Mean_120,Manitowoc_SpCond_Min_1,Manitowoc_SpCond_Min_2,Manitowoc_SpCond_Min_6,Manitowoc_SpCond_Min_12,Manitowoc_SpCond_Min_24,Manitowoc_SpCond_Diff_6,CloudCover_Mean_1,CloudCover_Mean_2,CloudCover_Mean_6,CloudCover_Mean_12,CloudCover_Mean_24,CloudCover_Mean_48,HeightAboveSeaLevel_Mean_1,HeightAboveSeaLevel_Mean_24,HeightAboveSeaLevel_Max_1,HeightAboveSeaLevel_Max_24,HeightAboveSeaLevel_Min_1,HeightAboveSeaLevel_Min_24,HeightAboveSeaLevel_Diff_24,CurrentDepthAveraged_Mean_1_perp,CurrentDepthAveraged_Mean_2_perp,CurrentDepthAveraged_Mean_6_perp,CurrentDepthAveraged_Mean_12_perp,CurrentDepthAveraged_Mean_24_perp,CurrentDepthAveraged_Mean_48_perp,CurrentDepthAveraged_Mean_72_perp,CurrentDepthAveraged_Mean_120_perp,CurrentDepthAveraged_Mean_1_par,CurrentDepthAveraged_Mean_2_par,CurrentDepthAveraged_Mean_6_par,CurrentDepthAveraged_Mean_12_par,CurrentDepthAveraged_Mean_24_par,CurrentDepthAveraged_Mean_48_par,CurrentDepthAveraged_Mean_72_par,CurrentDepthAveraged_Mean_120_par,CurrentSurface_Mean_1_perp,CurrentSurface_Mean_2_perp,CurrentSurface_Mean_6_perp,CurrentSurface_Mean_12_perp,CurrentSurface_Mean_24_perp,CurrentSurface_Mean_48_perp,CurrentSurface_Mean_72_perp,CurrentSurface_Mean_120_perp,CurrentSurface_Mean_1_par,CurrentSurface_Mean_2_par,CurrentSurface_Mean_6_par,CurrentSurface_Mean_12_par,CurrentSurface_Mean_24_par,CurrentSurface_Mean_48_par,CurrentSurface_Mean_72_par,CurrentSurface_Mean_120_par,WaveHeight_Mean_1,WaveHeight_Mean_2,WaveHeight_Mean_6,WaveHeight_Mean_12,WaveHeight_Mean_24,WaveHeightDirection_Mean_1_perp,WaveHeightDirection_Mean_2_perp,WaveHeightDirection_Mean_6_perp,WaveHeightDirection_Mean_12_perp,WaveHeightDirection_Mean_24_perp,WaveHeightDirection_Mean_1_par,WaveHeightDirection_Mean_2_par,WaveHeightDirection_Mean_6_par,WaveHeightDirection_Mean_12_par,WaveHeightDirection_Mean_24_par,WaveDirection_Mean_1_perp,WaveDirection_Mean_2_perp,WaveDirection_Mean_6_perp,WaveDirection_Mean_12_perp,WaveDirection_Mean_24_perp,WaveDirection_Mean_1_par,WaveDirection_Mean_2_par,WaveDirection_Mean_6_par,WaveDirection_Mean_12_par,WaveDirection_Mean_24_par,Wind_Mean_1_perp,Wind_Mean_2_perp,Wind_Mean_6_perp,Wind_Mean_12_perp,Wind_Mean_24_perp,Wind_Mean_1_par,Wind_Mean_2_par,Wind_Mean_6_par,Wind_Mean_12_par,Wind_Mean_24_par,AirTemperature_Mean_1,AirTemperature_Mean_2,AirTemperature_Mean_6,AirTemperature_Mean_12,AirTemperature_Mean_24,AirTemperature_Mean_48,AirTemperature_Mean_72,AirTemperature_Mean_120,AirTemperature_StDev_2,AirTemperature_StDev_6,AirTemperature_StDev_12,AirTemperature_StDev_24,AirTemperature_StDev_48,AirTemperature_StDev_72,AirTemperature_StDev_120,Sea.water.temp....16.139.0..Mean..1hr.,Sea.water.temp....16.139.0..Mean..2hr.,Sea.water.temp....16.139.0..Mean..6hr.,Sea.water.temp....16.139.0..Mean..12hr.,Sea.water.temp....16.139.0..Mean..24hr.,Sea.water.temp....16.139.0..Mean..48hr.,Sea.water.temp....16.139.0..Mean..72hr.,Sea.water.temp....16.139.0..Mean..120hr.,Sea.water.temp....16.139.0..StDev..6hr.,Sea.water.temp....16.139.0..StDev..12hr.,Sea.water.temp....16.139.0..StDev..24hr.,Sea.water.temp....16.139.0..StDev..48hr.,Sea.water.temp....16.139.0..StDev..72hr.,Sea.water.temp....16.139.0..StDev..120hr.,Sqrt.Precip_MR_Sum_1,Sqrt.Precip_MR_Sum_2,Sqrt.Precip_MR_Sum_6,Sqrt.Precip_MR_Sum_12,Sqrt.Precip_MR_Sum_24,Sqrt.Precip_MR_Sum_48,Sqrt.Precip_MR_Sum_72,Sqrt.Precip_MR_Sum_120,log.Manitowoc_Discharge_Mean_1,log.Manitowoc_Discharge_Mean_2,log.Manitowoc_Discharge_Mean_6,log.Manitowoc_Discharge_Mean_12,log.Manitowoc_Discharge_Mean_24,log.Manitowoc_Discharge_Mean_48,log.Manitowoc_Discharge_Mean_72,log.Manitowoc_Discharge_Mean_120,log.Manitowoc_Discharge_Min_1,log.Manitowoc_Discharge_Min_2,log.Manitowoc_Discharge_Min_6,log.Manitowoc_Discharge_Min_12,log.Manitowoc_Discharge_Min_24,log.Manitowoc_Discharge_Min_48,log.Manitowoc_Discharge_Min_72,log.Manitowoc_Discharge_Min_120,log.Manitowoc_Discharge_Max_24,ALGAE_NEARSHORE2,ALGAE_NEARSHORE3,ALGAE_NEARSHORE4,ALGAE_ON_BEACH2,ALGAE_ON_BEACH3,ALGAE_ON_BEACH4,log.beach_TurbidityBeach,beach_WindVector_perp,beach_WindVector_parl
6/19/2013 11:29,1,10,16,0,0,2,18,0,0,0,591.3,591.83,592.76,591.95,591.95,591.95,591.95,591.95,591,591,591,588,588,-1,0,0,0,0,0.003411836,0.167437109,0.003815152,0.009450874,0.003815152,0.020304866,0.003815152,-0.010640006,-0.016271788,0.011218205,0.009048449,0.004117201,-0.001834947,-0.008956381,-0.015235764,-0.009495847,-0.001391482,0.023855541,0.01981929,0.008886398,-0.003885665,-0.019450258,-0.033074857,-0.02061585,-0.003011894,0.01478611,0.011661887,0.005989335,-0.001942038,-0.015734604,-0.027879834,-0.015085963,-0.004100158,0.0432093,0.040563058,0.022888873,0.002291012,-0.024121198,-0.047303779,-0.031573512,-0.006494831,0.3554747,0.31613163,0.21165806,0.220231135,0.33766399,-0.09261504,-0.087124515,-0.074200737,-0.141002898,-0.276951879,0.3431978,0.30383713,0.197339373,0.06842835,-0.061310168,-0.26053905,-0.27773586,-0.38048727,-0.635812892,-0.772026818,0.96546331,0.960490675,0.920581922,0.376322384,-0.020670984,-2.033413,-1.673884,-1.06083704,-0.393959533,-1.141021708,6.164458,6.0974075,4.66214943,1.92175978,-2.17275494,13.666513,13.660376,13.089835,12.57175275,12.98883883,12.81085017,13.56242972,13.51743187,0.0061375,0.616218676,0.719828706,0.717315169,0.776654826,1.500884785,1.287637632,13.872765,13.872765,13.783878,13.814702,13.8973439,13.91227891,14.32217965,14.53312329,0.088887,0.080231389,0.176915541,0.587589167,0.773094051,0.6793387,0,0,0,0,0,3.855580286,3.867454492,6.456561566,2.544316142,2.544316142,2.543658374,2.543695632,2.543695632,2.543695632,2.543695632,2.543695632,2.542825427,2.542825427,2.539076099,2.539076099,2.539076099,2.539076099,2.539076099,2.539076099,2.546542663,1,1,0,0,0,0,-1,1.928362829,-2.298133329
6/24/2013 10:48,1.414973348,26,15,0,2,1,20,0,0,-3,633.9,632.88,627.01,615.03,599.574,595.484,597.353,597.223,633,631,617,591,579,18,0.41303605,0.36051292,0.323952898,0.161976449,0.100466151,0.263120213,0.002152525,-0.001083048,0.002152525,0.009920674,0.002152525,-0.017899826,0.003110894,0.00888904,0.008856692,0.009144019,0.011493377,0.011872744,0.006338869,0.008392609,0.011395805,0.019742576,0.019392358,0.020064106,0.025149365,0.025832837,0.013813636,0.018265665,0.024786362,0.028326599,0.020527494,0.010252334,0.01655445,0.011365605,0.003552868,0.008749997,0.013789509,0.039487532,0.039413681,0.033226343,0.037800455,0.044007882,0.028316478,0.030450851,0.038100639,0.23283294,0.25791024,0.273217157,0.350423773,0.408820825,-0.12824797,-0.16978516,-0.192013017,-0.227878852,-0.248359637,0.19432868,0.19127174,0.192849068,0.264659884,0.322614818,-0.55081539,-0.64878518,-0.698127303,-0.656350405,-0.60897843,0.83462711,0.74986318,0.709859107,0.749167902,0.785694594,5.0409742,4.0319622,-0.451954322,1.228574681,-0.426687157,2.6124483,2.680949,2.33920672,2.64716204,3.68416965,18.043182,17.881505,16.4703626,16.83228571,17.07719744,16.02146982,15.96933833,15.51532312,0.161677,1.086460173,0.859524605,0.865253509,1.36790172,1.250139284,1.267824173,15.740185,15.740185,15.5690232,15.6205811,16.01684406,15.78342897,15.53466902,15.21044791,0.17116175,0.158246492,0.45403503,0.454923659,0.528493362,0.623767998,0,0,0,0,0.104720404,2.97825327,3.841166048,4.418350914,2.55291145,2.55278985,2.553628198,2.557410949,2.569288447,2.553963085,2.53341487,2.529258348,2.551449998,2.551449998,2.551449998,2.551449998,2.551449998,2.456366033,2.456366033,2.456366033,2.614897216,0,0,0,0,0,0,0.477121255,0.342020143,-0.939692621
6/25/2013 11:39,1.806179974,64,12,0,0,0,18,0,0,0,685.7,685.83,686.75,685.57,673.972,637.746,622.017,613.013,685,685,685,677,641,-3,0.34413868,0.25985992,0.438130298,0.540047644,0.391751179,0.264247042,-0.015257421,-0.003851858,-0.015257421,0.0091846,-0.015257421,-0.016705904,-0.009265273,0.005460815,0.005353468,0.005376077,0.00702091,0.010531337,0.011321335,0.007957916,0.010060821,0.01150039,0.01122194,0.01171218,0.015260609,0.022844116,0.024604908,0.017295441,0.021880577,0.02450203,0.024062265,0.018393362,0.01868673,0.026213584,0.019738132,0.011883293,0.014538362,0.02222996,0.01971482,0.017097251,0.022968377,0.041144451,0.042871869,0.033770605,0.035756858,0.07791948,0.08024966,0.10900703,0.165069605,0.279737613,0.03479004,0.04357106,0.012967077,-0.044863836,-0.087812838,0.06972158,0.066793095,0.099515,0.147404582,0.256621475,0.44648702,0.540222145,0.243991685,-0.107698768,-0.210088605,0.89479011,0.83407909,0.895317292,0.890543474,0.911503094,2.915756,3.3859404,3.82516123,3.11195937,2.22345897,2.96614,2.8871021,1.4505325,2.25764641,3.21717532,17.513115,17.541788,17.2424735,17.1019581,17.4508992,17.32510049,16.52634469,16.22429535,0.028673,0.300729041,0.292522815,0.858194932,0.856823269,1.412950026,1.254566904,14.530171,14.530171,14.434916,14.574154,15.4470682,15.73195616,15.67130873,15.41625799,0.0952545,0.195430041,0.955192941,0.80026983,0.683552074,0.636953174,0,0.074483307,0.571203061,1.45085892,1.4513327,1.455105827,3.312703515,4.650611938,2.549861188,2.549003262,2.547639352,2.546887988,2.547710725,2.557496374,2.552743633,2.531328165,2.546542663,2.546542663,2.546542663,2.542825427,2.542825427,2.542825427,2.456366033,2.456366033,2.555094449,1,0,0,0,0,0,0,1,6.12E-17
6/26/2013 11:41,1.86923172,74,16,0,0,0,20,0,0,0,683.6,684.5,686.22,690.793,690.827,682.4,655.439,631.624,682,682,682,682,682,-8,0.059197977,0.097284319,0.213503721,0.393820331,0.38950373,0.390627455,0.000598488,-0.003147968,0.000598488,0.00549549,0.000598488,-0.017894244,-0.003821415,0.00535879,0.005345073,0.006745269,0.008122669,0.007870195,0.009200766,0.010170955,0.008688228,0.01115393,0.011859545,0.014736005,0.017748679,0.017174174,0.020009145,0.022127997,0.018899775,-0.007388626,-0.009080777,-0.00200547,0.008827607,0.016353379,0.021283481,0.018609881,0.013811543,0.03823483,0.03602354,0.027670291,0.030578396,0.035309286,0.038226869,0.040351008,0.033567274,0.18425693,0.18170599,0.16173225,0.160158251,0.179251622,-0.092202398,-0.091492601,-0.081520724,-0.07540398,-0.06357418,0.15952847,0.15698958,0.13965028,0.141045393,0.165567114,-0.50040125,-0.503564415,-0.50366455,-0.468117387,-0.361037801,0.86579362,0.86394993,0.863673458,0.881966298,0.921020593,-3.114965,-3.922653,-3.49909123,-1.69460083,-0.372730371,1.302857,1.606434,1.828218305,2.632526644,3.026890422,16.04066,15.97711,15.756918,16.0997368,16.7138029,17.0823511,17.12133463,16.44078271,0.0635505,0.290492912,0.503171576,0.936253281,0.97075338,0.92987196,1.277929314,13.656911,13.656911,13.484804,13.638077,14.5287869,14.9879276,15.33089973,15.31597244,0.1721065,0.265056804,0.954905079,1.05968335,1.025960502,0.829757166,0,0,0,0.149953653,0.908273157,1.712111776,1.71531137,3.793601633,2.551083865,2.551083865,2.550802954,2.549873432,2.549960354,2.54883761,2.554932314,2.540015217,2.546542663,2.546542663,2.546542663,2.546542663,2.546542663,2.542825427,2.542825427,2.456366033,2.555094449,0,0,0,0,0,0,0.84509804,0.173648178,0.984807753
7/1/2013 11:33,2.117271296,131,18,1,0,0,22,0,0,-9,651,650.29,648.6,648.57,649.685,644.408,637.31,640.718,650,649,646,645,645,6,0,0,0,0,0.000221261,0.214170092,0.008140846,0.010262236,0.008140846,0.02002769,0.008140846,-0.00431478,-0.011597294,-0.007616594,-0.007560084,-0.006393726,-0.004578653,-0.006722578,-0.011612752,-0.011411723,-0.006721377,-0.01697961,-0.016072662,-0.013946381,-0.009960436,-0.014643992,-0.025226704,-0.024777489,-0.014594439,-0.029086252,-0.028260706,-0.017539406,-0.01182361,-0.017202737,-0.026247428,-0.029635449,-0.01419186,-0.035583719,-0.03248327,-0.026784732,-0.021763056,-0.025983247,-0.038996284,-0.040549167,-0.022481202,0.3519422,0.35595874,0.332426968,0.321723696,0.377598761,-0.3235115,-0.32563611,-0.294236882,-0.283230116,-0.343578437,-0.138577,-0.14371148,-0.15322464,-0.151750159,-0.154282714,-0.91921783,-0.91486339,-0.883008995,-0.879200934,-0.905712725,-0.3937494,-0.40361938,-0.464825545,-0.473869654,-0.417274493,-1.360528,-2.199896,-1.5862929,-0.785584487,-1.585124027,-4.940984,-5.1002525,-5.1919995,-5.1239761,-4.993501058,18.015934,17.849952,16.967203,16.429236,17.2663682,17.20097064,17.21542069,17.19270165,0.165982,0.892974414,0.885294908,1.172253103,1.006414711,0.938038371,1.013329274,17.055984,17.055984,16.995786,17.081258,17.2358064,16.8468986,16.3981618,15.8536035,0.0601975,0.11081495,0.214859331,0.493575927,0.775629788,1.018181144,0,0,0,0,0,0.178067316,2.177065743,3.885572042,2.440909082,2.441695136,2.446117581,2.452430494,2.468480257,2.501801176,2.520672145,2.545906796,2.437750563,2.437750563,2.437750563,2.437750563,2.437750563,2.437750563,2.437750563,2.437750563,2.505149978,1,0,0,0,0,0,0.602059991,1.732050808,1
7/2/2013 11:54,1.826074803,67,18,1,0,0,21,0,0,-8,671.8,671.46,671.01,670.08,667.19,658.488,652.096,641.288,671,671,670,665,653,1,0.13528986,0.1055589,0.035394756,0.017697378,0.042869651,0.021545456,0.012936185,0.010139963,0.012936185,0.020142727,0.012936185,0.001591991,-0.007206542,-0.008882817,-0.009352128,-0.010128863,-0.010356371,-0.009642056,-0.008182317,-0.010955853,-0.009564929,-0.01989985,-0.01994465,-0.021986014,-0.022423226,-0.020929107,-0.01778655,-0.023794171,-0.020765612,-0.0251005,-0.0259945,-0.019612387,-0.016934905,-0.020534844,-0.018868791,-0.024343233,-0.020243977,-0.030243,-0.03030134,-0.032748006,-0.033370078,-0.034984941,-0.030484094,-0.03765917,-0.034396524,0.38565436,0.38034456,0.363676573,0.369595216,0.364358331,-0.36047847,-0.35562064,-0.331175055,-0.336542573,-0.333605625,-0.13705677,-0.134892,-0.14896466,-0.151995888,-0.145780458,-0.93471903,-0.93499992,-0.909783203,-0.910003561,-0.915256245,-0.35538758,-0.35464703,-0.411475038,-0.412477612,-0.400852213,-4.841718,-4.334184,-2.57304262,-1.401956925,-1.586644025,-3.671302,-3.431116,-4.28405792,-4.38267797,-4.6602046,16.998976,16.975675,16.020075,15.72276762,16.84245344,17.05441084,17.0814649,17.17898655,0.023301,0.978463782,0.844300654,1.420698775,1.319548073,1.173288238,1.123448527,17.081608,17.081608,17.057105,17.213229,17.5926234,17.4142149,17.0954735,16.45215379,0.024503,0.176842427,0.44449237,0.392044121,0.593168008,0.979437893,0,0,0,0,0,0,0.178067316,3.817400189,2.377852419,2.378034322,2.382737266,2.390917452,2.40715287,2.438411012,2.47195292,2.520978464,2.374748346,2.374748346,2.374748346,2.374748346,2.374748346,2.374748346,2.374748346,2.374748346,2.442479769,1,1,0,0,0,0,0.477121255,3.464101615,2
7/3/2013 11:24,1.681241237,48,18,1,0,0,16,0,0,-3,675.8,675.54,675.4,673.43,674.574,670.676,663.663,650.617,675,675,674,670,670,2,0.96705186,0.963078555,0.900354552,0.947226343,0.785119791,0.413994721,0.008887388,0.006745731,0.008887388,0.013144544,0.008887388,-0.001519751,0.003948848,-0.008096431,-0.00805237,-0.008595721,-0.007524263,-0.008483065,-0.00906256,-0.008282566,-0.010472058,-0.016949719,-0.017302742,-0.018609275,-0.016275385,-0.018443854,-0.019686481,-0.018005651,-0.022741086,-0.023802555,-0.022915456,-0.020655859,-0.015148967,-0.018924039,-0.019729442,-0.018887207,-0.025673046,-0.024986304,-0.025797958,-0.028498192,-0.026280019,-0.02925725,-0.032121095,-0.030075146,-0.037177938,0.18334736,0.19141735,0.186683425,0.173663727,0.252342068,-0.17265553,-0.17976694,-0.1568546,-0.139009557,-0.223243653,-0.061695398,-0.065746413,-0.094024497,-0.09762715,-0.109789838,-0.94168539,-0.93923921,-0.831374747,-0.784894099,-0.857649011,-0.33649461,-0.3431893,-0.515596665,-0.58471244,-0.474676469,-3.0625557,-2.5822634,-2.24074158,-0.749878231,-1.461980282,-1.9781333,-2.6715462,-3.26846827,-3.66042369,-3.757443848,16.71252,16.701068,16.348041,16.0994731,16.3705784,16.60651591,16.82646669,16.97185878,0.0114525,0.333401194,0.353579617,0.606724485,1.117549249,1.177890779,1.056645507,16.92746,16.92746,16.9281,17.031463,17.2478548,17.4202391,17.3587615,16.8069927,0.00064,0.116951431,0.244888644,0.398105902,0.358616831,0.82162665,0.002453569,0.048099948,0.728090407,0.878213051,1.277023909,1.277023909,1.277023909,2.523966187,2.324282455,2.325515663,2.32776749,2.331933173,2.354185299,2.390274336,2.423055726,2.480989465,2.320146286,2.320146286,2.320146286,2.320146286,2.320146286,2.320146286,2.320146286,2.320146286,2.378397901,1,1,0,0,0,0,0.602059991,1.969615506,0.347296355
7/8/2013 11:51,2.416640507,261,16,2,0,0,27,0,0,100,618.7,623.21,646.61,657.1,665.149,676.519,689.074,693.2221,617,617,617,617,617,-48,0.48995414,0.68130412,0.87137709,0.62907291,0.495729541,0.283553723,0.000425822,-0.004529796,0.000425822,0.007629335,0.000425822,-0.012152296,0.005130481,0.003162846,0.003095759,0.002510401,0.004372041,0.00564709,0.008232252,0.010445546,0.009708775,0.007300176,0.007040292,0.005524593,0.009595101,0.01230076,0.017929229,0.022732287,0.021121822,0.01580629,0.009505179,3.59E-05,0.004018626,0.008602452,0.013977824,0.016870802,0.01476843,0.03220049,0.03119105,0.013891963,0.025431188,0.038419539,0.039405218,0.043900873,0.037914949,0.116946556,0.129263338,0.137059941,0.20319606,0.290142929,0.024891113,-0.032259021,-0.080589507,-0.116546216,-0.147619084,0.114266922,0.112021831,0.01275226,0.117293898,0.223679067,0.21284178,-0.20933374,-0.588087627,-0.577865468,-0.52256757,0.97708668,0.876227515,0.16032526,0.49151661,0.684555009,6.070453,4.6233394,0.562980042,-0.829143442,-1.436207958,0.8947687,0.803447935,0.423839928,1.280210414,2.317046882,19.568268,18.91424,18.9419323,18.7696808,19.3735864,19.504091,19.34958714,18.59586992,0.654028,0.579291854,0.472488419,0.819140722,0.915435293,1.021625353,1.409812414,16.502546,16.502546,16.493418,16.66355,17.315895,17.1089402,17.3286306,17.4303409,0.0091275,0.246316558,0.709329868,0.794104549,0.794386954,0.671554385,0,0.169879525,5.971553797,6.005801658,6.008724459,6.008724459,6.008724459,6.14042214,2.382377303,2.378034322,2.331670191,2.292610453,2.253410705,2.229963262,2.231163642,2.253846646,2.378397901,2.36361198,2.152288344,2.152288344,2.152288344,2.152288344,2.152288344,2.152288344,2.383815366,1,1,1,1,1,0,0.77815125,-0.866025404,0.5
7/9/2013 12:11,2.1430148,139,18,0,0,0,20,0,0,4,561,561.04,568.29,583.81,601.824,633.112,651.2,674.859,561,561,561,561,561,-28,0.6571498,0.704279365,0.790825468,0.831158312,0.628173986,0.575109488,-0.000621007,-0.002740239,-0.000621007,0.010959124,-0.000621007,-0.015325255,0.008743403,0.00250204,0.001600702,-0.001799116,-0.002614591,-9.26E-05,0.0027537,0.005357951,0.009902593,0.0061091,0.003625288,-0.003877742,-0.005674206,-0.000225929,0.00599864,0.011663908,0.021552757,0.002512815,-0.003594644,-0.013804863,-0.011057008,-0.007193109,0.000917692,0.007012392,0.013858194,0.04056062,0.04479264,0.026214997,8.63E-06,0.011557103,0.024289775,0.029697112,0.040286673,0.22982794,0.22193458,0.186929045,0.12606632,0.139758128,-0.16120679,-0.16305834,-0.15517013,-0.090095884,-0.083966861,0.16380858,0.15012888,0.097410558,0.024237423,0.065472458,-0.70142383,-0.735941165,-0.8486971,-0.564518491,-0.50409,0.71274442,0.675117285,0.484280398,-0.170594838,0.121623795,-1.721714,-2.160077,-2.29481343,-1.649330898,-1.757684117,5.233579,4.729694,4.16830147,1.441866109,0.538770477,18.84801,18.85909,18.2607848,17.9407941,18.4209263,18.9029832,19.14484618,18.97186395,0.01108,0.453316443,0.476702536,0.791666493,0.947604979,1.017207229,1.076431964,17.782402,17.782402,17.806715,17.95338,18.0952055,17.7055502,17.4376953,17.595437,0.024313,0.156907733,0.371611295,0.687352253,0.826191756,0.727529462,0,0,0,0,0.311088327,6.016772022,6.016772022,6.016772022,2.559906625,2.560504415,2.560121924,2.550448503,2.507207993,2.438951927,2.403348766,2.367836548,2.559906625,2.559906625,2.555094449,2.517195898,2.389166084,2.152288344,2.152288344,2.152288344,2.563481085,1,1,1,1,0,0,0.602059991,0.347296355,-1.969615506
7/10/2013 12:15,0.77815125,6,16,0,0,1,26,0,0,12,548.8,546.62,540.72,537.23,537.042,569.33,600.956,640.835,547,543,535,531,527,12,0.54552275,0.36210068,0.353072562,0.237663802,0.338398977,0.483286482,-0.021088535,-0.004331697,-0.021088535,0.007860597,-0.021088535,-0.021088535,-0.019281274,-0.010271749,-0.00787044,0.000283832,0.004877555,0.007824689,0.003866048,0.004444029,0.007767501,-0.02292662,-0.01821005,0.000374255,0.010436884,0.016951271,0.008362671,0.009649517,0.016888354,0.001107845,0.004439868,0.022732706,0.030618437,0.025536804,0.009171848,0.009124063,0.013894313,-0.05459503,-0.051357615,-0.01930723,0.006058719,0.02993016,0.020743631,0.026169903,0.034517793,0.2313873,0.23054772,0.194445825,0.172573962,0.22538693,0.1572272,0.16060532,0.14983931,0.071541766,-0.016503598,-0.1697636,-0.16531075,-0.11288256,0.018663592,0.137030845,0.67949816,0.69668776,0.796973083,0.378143407,0.00521717,-0.73367721,-0.71697398,-0.458054625,0.269398705,0.594507874,5.7091948,4.8436604,5.4653213,4.6038992,2.679890681,-5.7833542,-6.5827481,-5.54968887,-2.398921778,0.77456609,19.811903,19.657756,19.5577077,19.6646761,19.5587464,18.9898363,19.12157093,19.21353795,0.1541465,0.1152981,0.245636053,0.653813258,0.922367845,0.914706824,1.008927565,15.958229,15.958229,16.287576,16.906116,17.7494325,17.922319,17.7201777,17.566106,0.3293465,0.692622906,0.995803208,0.771199863,0.803702689,0.837330221,0,0,0,0,1.859017967,1.884867037,6.29741958,6.29741958,2.586924708,2.585799009,2.581619747,2.574910547,2.565789988,2.537733487,2.49461092,2.448666134,2.58546073,2.580924976,2.571708832,2.559906625,2.551449998,2.389166084,2.152288344,2.152288344,2.589949601,1,1,0,1,1,0,0.301029996,-1.879385242,0.684040287
7/15/2013 10:09,0,1,23,0,0,0,24,0,0,-9,608.1,607,603.6,600.67,603.038,603.732,600.127,586.108,608,605,599,597,597,9,0.2048896,0.1024448,0.046628953,0.023314477,0.039328053,0.021844342,-0.003428565,-0.00520496,-0.003428565,0.00479543,-0.003428565,-0.011818011,-0.006777545,0.002981678,0.003240131,0.003764553,0.004432377,0.004794726,0.009055503,0.007834124,0.002315825,0.006797622,0.006825737,0.008238303,0.009639181,0.010428013,0.019674005,0.0170409,0.005034589,-0.01009895,-0.005525492,0.005127769,0.005937933,0.003084334,0.009811868,0.009009144,0.00557575,0.01855928,0.017022314,0.012710992,0.01543113,0.029415056,0.039018971,0.040019685,0.014331472,0.02739997,0.016988999,0.045613344,0.070683311,0.136033149,-0.02456538,-0.015557743,0.034233335,-0.008846043,-0.098009341,0.01213674,0.006371096,-0.001595733,0.02396992,0.047673007,-0.89654767,-0.946151415,0.338633865,0.01997878,-0.452773906,0.44294727,0.267494437,-5.91E-05,0.253206041,0.308838517,-3.6458061,-2.1375994,0.41831128,0.561379665,-1.305084918,-0.094150875,1.451724562,-0.046331014,0.643388643,1.921390698,23.040903,22.995542,21.2178022,20.6779512,21.2781347,20.7955331,20.3072646,19.64224862,0.0453605,1.47225626,1.180689211,1.09780054,1.326497441,1.475071015,1.64714035,18.04245,18.04245,17.485318,17.452332,17.8264608,16.8065568,17.2545287,17.0465564,0.557132,0.43098345,0.580291283,1.25990453,1.334075708,1.282101468,0,0,0,0,0,0,0,0,2.507180977,2.508125536,2.51184327,2.519631139,2.534635215,2.560743301,2.581493404,2.598684382,2.505149978,2.505149978,2.505149978,2.505149978,2.505149978,2.505149978,2.505149978,2.505149978,2.563481085,1,1,0,1,0,0,0.477121255,0.766044443,0.64278761
7/16/2013 12:25,1,10,21,1,2,5,29,0,0,-6,620.1,619.54,615.65,613.38,620.872,611.799,609.881,601.57,620,618,610,607,607,11,0.4897879,0.3598768,0.376797858,0.38297534,0.320498421,0.183238318,-0.001919867,-0.003721163,-0.001919867,0.002395895,-0.001919867,-0.013977392,0.00610002,-0.000746625,-0.000854775,-0.000765793,-0.000291596,0.001038105,0.002899431,0.00603807,0.004447893,-0.001851604,-0.00192679,-0.001556006,-0.000659291,0.002273129,0.006312173,0.013146187,0.009672287,0.003708073,0.010000276,0.008200205,0.006600478,0.000969413,0.001892949,0.005941541,0.004996715,0.03348174,0.030242445,0.018572131,0.012409392,0.022590991,0.025298851,0.032364778,0.027688399,0.116768084,0.10331285,0.090405723,0.079566216,0.094622366,-0.042974511,-0.024911377,-0.005260022,-0.008392015,-0.054739016,0.10857245,0.099084363,0.088894244,0.076473914,0.057035994,-0.36803303,-0.222122588,-0.037442033,-0.149840327,-0.539222987,0.92981272,0.963452175,0.98656756,0.933499733,0.627747379,-5.207908,-2.90179436,-0.11521336,0.072247108,-1.42263433,2.157664,3.2542946,3.17771137,2.88110087,2.320237353,24.594507,24.872476,24.0444193,23.121407,22.9372544,22.1828426,21.57343319,20.50439782,0.2779685,0.81686735,1.104883199,1.024130123,1.376368884,1.62807025,2.058226804,19.672832,19.672832,19.413172,19.383547,19.5711725,18.6988166,17.7280954,17.746344,0.2596605,0.204932337,0.339504172,0.993481404,1.671863418,1.42738906,0,0,0,0,0,0,0,0,2.438542349,2.43964843,2.44345075,2.451878502,2.467770843,2.499544127,2.52856321,2.570768201,2.432969291,2.432969291,2.432969291,2.432969291,2.432969291,2.432969291,2.432969291,2.432969291,2.505149978,1,1,0,0,0,0,0.301029996,0.520944533,-2.954423259
