time,Observation,beachEColiValue,jday,beachSc,beachTurbidityLog,beachTurbidity,HeightAboveSeaLevelMean1hr,HeightAboveSeaLevelMean24hr,HeightAboveSeaLevelMax24hr,HeightAboveSeaLevelMin24hr,HeightAboveSeaLevelDiff24hr,SigwaveheightMean1hr,SigwaveheightMean2hr,SigwaveheightMean6hr,SigwaveheightMean12hr,SigwaveheightMean24hr,CloudcoverMean1hr,CloudcoverMean2hr,CloudcoverMean6hr,CloudcoverMean12hr,CloudcoverMean24hr,CloudcoverMean48hr,AirtempMean1hr,AirtempMean2hr,AirtempMean6hr,AirtempMean12hr,AirtempMean24hr,AirtempMean48hr,AirtempMean72hr,AirtempMean120hr,AirtempStDev6hr,AirtempStDev12hr,AirtempStDev24hr,AirtempStDev48hr,AirtempStDev72hr,AirtempStDev120hr,SeawatertempMean1hr,SeawatertempMean2hr,SeawatertempMean6hr,SeawatertempMean12hr,SeawatertempMean24hr,SeawatertempMean48hr,SeawatertempMean72hr,SeawatertempMean120hr,SeawatertempStDev6hr,SeawatertempStDev12hr,SeawatertempStDev24hr,SeawatertempStDev48hr,SeawatertempStDev72hr,SeawatertempStDev120hr,currentparallelsurfaceMean1hr,currentparalleldepthMean1hr,currentperpsurfaceMean1hr,currentperpdepthMean1hr,currentparallelsurfaceMean2hr,currentparalleldepthMean2hr,currentperpsurfaceMean2hr,currentperpdepthMean2hr,currentparallelsurfaceMean6hr,currentparalleldepthMean6hr,currentperpsurfaceMean6hr,currentperpdepthMean6hr,currentparallelsurfaceMean12hr,currentparalleldepthMean12hr,currentperpsurfaceMean12hr,currentperpdepthMean12hr,currentparallelsurfaceMean24hr,currentparalleldepthMean24hr,currentperpsurfaceMean24hr,currentperpdepthMean24hr,currentparallelsurfaceMean48hr,currentparalleldepthMean48hr,currentperpsurfaceMean48hr,currentperpdepthMean48hr,currentparallelsurfaceMean72hr,currentparalleldepthMean72hr,currentperpsurfaceMean72hr,currentperpdepthMean72hr,currentparallelsurfaceMean120hr,currentparalleldepthMean120hr,currentperpsurfaceMean120hr,currentperpdepthMean120hr,windparallelMean1hr,waveparallelheightMean1hr,waveparalleldirMean1hr,windperpMean1hr,waveperpheightMean1hr,waveperpdirMean1hr,windparallelMean2hr,waveparallelheightMean2hr,waveparalleldirMean2hr,windperpMean2hr,waveperpheightMean2hr,waveperpdirMean2hr,windparallelMean6hr,waveparallelheightMean6hr,waveparalleldirMean6hr,windperpMean6hr,waveperpheightMean6hr,waveperpdirMean6hr,windparallelMean12hr,waveparallelheightMean12hr,waveparalleldirMean12hr,windperpMean12hr,waveperpheightMean12hr,waveperpdirMean12hr,windparallelMean24hr,waveparallelheightMean24hr,waveparalleldirMean24hr,windperpMean24hr,waveperpheightMean24hr,waveperpdirMean24hr,DischargeManitowocRMean1hr,DischargeManitowocRMean2hr,DischargeManitowocRMean6hr,DischargeManitowocRMean12hr,DischargeManitowocRMean24hr,DischargeManitowocRMean48hr,DischargeManitowocRMean72hr,DischargeManitowocRMean120hr,DischargeManitowocRMean1hrlog,DischargeManitowocRMean2hrlog,DischargeManitowocRMean6hrlog,DischargeManitowocRMean12hrlog,DischargeManitowocRMean24hrlog,DischargeManitowocRMean48hrlog,DischargeManitowocRMean72hrlog,DischargeManitowocRMean120hrlog,DischargeManitowocRMin1hr,DischargeManitowocRMin2hr,DischargeManitowocRMin6hr,DischargeManitowocRMin12hr,DischargeManitowocRMin24hr,DischargeManitowocRMin48hr,DischargeManitowocRMin72hr,DischargeManitowocRMin120hr,DischargeManitowocRMax24hr,DischargeManitowocRDiff6hr,PrecipitationSheboyganRSum1hr,PrecipitationSheboyganRSum2hr,PrecipitationSheboyganRSum6hr,PrecipitationSheboyganRSum12hr,PrecipitationSheboyganRSum24hr,PrecipitationSheboyganRSum48hr,PrecipitationSheboyganRSum72hr,PrecipitationSheboyganRSum120hr,PrecipitationSheboyganRSum1hrsqrt,PrecipitationSheboyganRSum2hrsqrt,PrecipitationSheboyganRSum6hrsqrt,PrecipitationSheboyganRSum12hrsqrt,PrecipitationSheboyganRSum24hrsqrt,PrecipitationSheboyganRSum48hrsqrt,PrecipitationSheboyganRSum72hrsqrt,PrecipitationSheboyganRSum120hrsqrt,DischargeSheboyganRMean1hr,DischargeSheboyganRMean2hr,DischargeSheboyganRMean6hr,DischargeSheboyganRMean12hr,DischargeSheboyganRMean24hr,DischargeSheboyganRMean48hr,DischargeSheboyganRMean72hr,DischargeSheboyganRMean120hr,DischargeSheboyganRMean1hrlog,DischargeSheboyganRMean2hrlog,DischargeSheboyganRMean6hrlog,DischargeSheboyganRMean12hrlog,DischargeSheboyganRMean24hrlog,DischargeSheboyganRMean48hrlog,DischargeSheboyganRMean72hrlog,DischargeSheboyganRMean120hrlog,DischargeSheboyganRMin1hr,DischargeSheboyganRMin2hr,DischargeSheboyganRMin6hr,DischargeSheboyganRMin12hr,DischargeSheboyganRMin24hr,DischargeSheboyganRMin48hr,DischargeSheboyganRMin72hr,DischargeSheboyganRMin120hr,DischargeSheboyganRMax24hr,DischargeSheboyganRDiff6hr,PrecipitationSum1hr,PrecipitationSum2hr,PrecipitationSum6hr,PrecipitationSum12hr,PrecipitationSum24hr,PrecipitationSum48hr,PrecipitationSum72hr,PrecipitationSum120hr,PrecipitationSum1hrsqrt,PrecipitationSum2hrsqrt,PrecipitationSum6hrsqrt,PrecipitationSum12hrsqrt,PrecipitationSum24hrsqrt,PrecipitationSum48hrsqrt,PrecipitationSum72hrsqrt,PrecipitationSum120hrsqrt
41078.4,2.317436497,207.7,167,293.3,1.736396502,54.5,-0.011215183,-0.006639391,0.00211288,-0.014646146,0.001458575,0.41688645,0.36769692,0.267396402,0.208708182,0.17348172,0.45880327,0.69678222,0.792093478,0.505352973,0.26826502,0.3712099,16.990572,16.724316,17.134767,17.3862512,18.1473258,17.8574635,17.80762257,16.8612443,0.527112966,0.569612168,1.029453585,0.82837579,1.143516146,1.736357951,6.726248,6.726248,6.31945765,6.53402758,7.3373901,8.413448431,8.999399054,9.31181897,0.40679035,0.484101164,0.993041762,1.884234716,1.954265333,1.820200865,0.1989315,0.09149569,-0.03423791,-0.008641874,0.17947502,0.08906811,-0.026417898,-0.007670247,0.15644169,0.089600587,-0.010056117,-0.007750341,0.139963468,0.083002778,-0.005500836,-0.007096487,0.127274668,0.075378318,0.000991285,-0.006811506,0.143538764,0.081168772,-0.003052756,-0.010356829,0.162296966,0.092701431,-0.010639461,-0.012013357,0.159127897,0.093356636,-0.014861848,-0.013732059,5.660204,0.053031559,0.12720864,-5.401136,-0.41349966,-0.99187598,4.604605,0.01135973,0.016019706,-5.56274355,-0.36528068,-0.993668545,2.13669692,0.055326147,-0.006744815,-2.98246468,-0.225089455,-0.778353078,3.37025608,0.085698819,0.384437804,-2.064534431,-0.159995346,-0.704273612,3.309826812,0.079591231,0.463852901,0.119887965,-0.045690019,-0.100021065,108,111,105.5,85.52,75.32,67.104,61.028,60.731,2.033423755,2.045322979,2.02325246,1.932067692,1.876910311,1.826748409,1.785529138,1.783410432,107,107,66,65,63,49,48,48,149,43,0,0,1.4,1.4,1.4,1.9,1.9,1.9,0,0,1.183215957,1.183215957,1.183215957,1.378404875,1.378404875,1.378404875,154,146,110.1,93.33,81.52,75.678,71.867,69.878,2.187520721,2.164352856,2.041787319,1.970021266,1.911264171,1.878969646,1.856529516,1.844340466,137,131,68,68,64,60,60,60,172,104,0.3,1.04,1.26,1.26,1.26,1.76,1.76,1.76,0.547722558,1.019803903,1.122497216,1.122497216,1.122497216,1.326649916,1.326649916,1.326649916
41079.34306,3.383743576,2419.6,168,294.4,2.155336037,143,-0.01630462,-0.006881161,0.005169168,-0.02059321,-0.005089437,0.50193834,0.51474732,0.560044445,0.657832252,0.681542305,0,0,0.020583203,0.434270367,0.38922802,0.319300301,19.344217,18.954614,18.1120737,18.349916,18.8449947,18.5192369,18.19221732,17.69234563,0.66135956,0.587705181,1.164890704,1.133842617,1.056114196,1.420480276,6.562711,6.562711,6.9438975,8.1411968,9.1729381,8.255164112,8.666611662,8.99738312,0.3811865,1.34665918,1.867626451,1.754818903,1.912525313,1.842139344,0.13336,0.080679193,-0.0038003,-0.010265284,0.13161353,0.079938547,-0.009200549,-0.010121526,0.13769361,0.082649704,-0.009865597,-0.01059678,0.151477806,0.089903038,-0.010441255,-0.012491567,0.205656305,0.127263173,-0.018371699,-0.019818768,0.164688649,0.100781272,-0.007637235,-0.013257694,0.163819612,0.096398107,-0.008340462,-0.013516955,0.173749307,0.104168279,-0.014271776,-0.014934409,6.020748,0.30647197,0.61057692,3.802154,-0.39751356,-0.79195696,5.72973425,0.28526618,0.55555595,2.0221132,-0.42711383,-0.82883664,4.63440612,0.291954623,0.522120245,0.322639313,-0.477169093,-0.851388628,3.63980676,0.357823968,0.541067818,-0.654288727,-0.551307963,-0.839796433,5.491739329,0.368930184,0.528254269,-2.048419866,-0.567001922,-0.83833004,406,393,384.4,308.21,224.34,148.58,118.27,91.812,2.608526034,2.59439255,2.584783379,2.488846725,2.350906716,2.171960354,2.072874597,1.962899448,396,373,323,187,107,63,49,48,416,93,0,0,0,0.58,0.58,1.98,2.48,2.48,0,0,0,0.761577311,0.761577311,1.407124728,1.574801575,1.574801575,449.8,451.6,447.67,339.45,277.5,176.3,141.97,112.46,2.653019451,2.654753933,2.650957992,2.530775813,2.443262987,2.246252312,2.152196582,2.050998079,446,446,418,179,131,64,60,60,461,28,0,0,0,1.53,1.64,2.9,3.4,3.4,0,0,0,1.236931688,1.280624847,1.702938637,1.843908891,1.843908891
41080.40208,2.263162465,183.3,169,313.7,2.022840611,105.4,-0.003816407,-0.006883067,0.003903464,-0.018835444,0.000413801,0.57499164,0.56793712,0.547079917,0.54508061,0.511441517,0.02723165,0.032105084,0.06003723,0.030018615,0.059194677,0.230545143,20.763912,20.459036,19.1462127,19.1435873,19.917621,19.4474926,19.01410364,18.46357057,0.981803921,0.720658052,1.057007446,1.189188218,1.292938214,1.41267357,6.685206,6.685206,6.5037,6.74624815,7.2636811,8.218309612,7.924669775,8.686963278,0.181506,0.436610708,0.948098197,1.762037164,1.603436725,1.918287245,0.153222,0.081534073,0.00250069,-0.005947494,0.142751,0.079775802,0.006286345,-0.005521933,0.12905092,0.078855979,0.00988588,-0.005341108,0.125776912,0.081384129,0.007567311,-0.006867685,0.129176373,0.081349819,-0.000970951,-0.008587191,0.165919135,0.104093123,-0.008785635,-0.014255025,0.153037646,0.094521521,-0.005526662,-0.011773852,0.163745834,0.097258108,-0.009897931,-0.012910024,7.039683,0.37897782,0.65910145,0.9013524,-0.43242479,-0.75205404,6.8063465,0.36518816,0.6428057,0.1771897,-0.4347921,-0.76573373,5.7679088,0.338187048,0.617579852,-0.57359528,-0.42976218,-0.786030737,5.64424637,0.33466343,0.613612284,-1.12690969,-0.430073215,-0.789295894,5.152311525,0.313891811,0.619994162,-1.709218545,-0.402432464,-0.780366036,313,313.5,317.9,326.67,349.83,296.92,223.06,155.39,2.495544338,2.496237545,2.502290528,2.514109253,2.54385705,2.472639452,2.348421698,2.191423067,313,313,313,313,313,113,63,48,424,-13,0,0,0,0,0,0.58,1.98,2.48,0,0,0,0,0,0.761577311,1.407124728,1.574801575,202,202.8,210,226.44,292.4,293.53,220.09,160.36,2.305351369,2.307067951,2.322219295,2.354953146,2.465977368,2.467652495,2.34260031,2.205096048,200,200,200,200,200,179,64,60,441,-22,0,0,0,0,0,1.64,2.9,3.4,0,0,0,0,0,1.280624847,1.702938637,1.843908891
41081.40486,1.887054378,77.1,170,300,1.862131379,72.8,-0.017961647,-0.009522217,0.008358204,-0.024249848,-0.008660721,0.1819293,0.18048263,0.225781888,0.369610222,0.548303816,0.5419014,0.5329721,0.70742039,0.606355726,0.33804654,0.198620609,17.853842,17.7293,18.045433,18.7475926,20.111337,20.014479,19.66877406,18.94424982,0.294272809,0.865848569,1.56048968,1.336255166,1.361036158,1.474224302,6.7153506,6.7153506,7.3007233,7.78800158,8.04278808,7.653234588,8.159802433,8.261260832,0.5853727,0.686618565,0.621727416,0.891330186,1.485107567,1.660994759,0.09033497,0.074291,0.02348882,-0.00502402,0.098616685,0.074698775,0.02257054,-0.005129524,0.13975744,0.080687129,0.013400061,-0.006168665,0.155932219,0.095446826,0.011943284,-0.008679108,0.189050405,0.118297261,-0.001901017,-0.01453316,0.159113389,0.09982354,-0.001435984,-0.011560175,0.173629558,0.108827836,-0.006490763,-0.014347736,0.161593241,0.09776421,-0.00511556,-0.012751374,-0.6341302,-0.02144778,-0.11789073,6.613926,0.1806606,0.99302657,-0.597827,-0.004238405,-0.022720882,6.3749105,0.17961304,0.995199345,0.602369928,0.106408266,0.43701077,4.65097193,-0.027859777,0.17005681,2.275271239,0.229917837,0.579806062,3.11043861,-0.195923334,-0.242630661,5.276077065,0.364919394,0.633510639,0.593305284,-0.360747692,-0.483027945,275.5,274.8,278.6,283.31,291.62,320.73,295.16,203.94,2.440121603,2.439016728,2.444981112,2.452261904,2.464817306,2.506139584,2.470057502,2.309502415,274,274,274,274,274,274,113,49,310,-9,0,0,0,0,0,0,0.58,2.48,0,0,0,0,0,0,0.761577311,1.574801575,137,137.4,140.9,147.4,162.61,227.51,251.07,179.3,2.136720567,2.137986733,2.148910993,2.168497484,2.21114725,2.35700049,2.399794823,2.25358029,134,134,134,134,134,134,134,60,200,-12,0,0,0,0,0,0,1.64,3.4,0,0,0,0,0,0,1.280624847,1.843908891
41085.39931,2.238798563,173.3,174,345.9,1.725094521,53.1,-0.005531347,-0.000540418,0.026090905,-0.01235559,-0.000266658,0.87525064,0.84810562,0.770539793,0.743505608,0.505201222,0,0,0,0.025211935,0.323941886,0.289797586,17.344357,17.113134,15.900206,15.99753646,17.68045277,17.89739439,17.61092104,18.28894385,0.985763401,0.836322464,1.948425745,1.503997552,1.551730224,1.786667176,12.0497055,12.0497055,12.2821178,12.4619989,12.88124662,11.888163,11.43896808,9.943878642,0.23241225,0.248773994,0.927533513,1.717705387,1.764741966,2.325342457,-0.2076618,-0.13206438,0.01144406,0.030720973,-0.2022214,-0.12328789,0.02111121,0.029043172,-0.173157215,-0.102321525,0.046006661,0.025188135,-0.13455927,-0.084669212,0.025530057,0.021237864,-0.05868701,-0.024449004,-0.000979828,0.007207285,0.041376937,0.013088727,-0.005387908,-0.001531965,0.058750176,0.021791632,-0.005194597,-0.001362388,0.088565943,0.048100725,-0.001910857,-0.004314164,-7.430956,-0.6240371,-0.71298102,-3.824347,-0.61371116,-0.70118333,-7.386182,-0.610254,-0.719766695,-3.815012,-0.58890113,-0.694147215,-6.46895448,-0.557825842,-0.723987075,-0.318940243,-0.53126634,-0.689415592,-6.12380673,-0.525009595,-0.70593227,-1.235152533,-0.525681492,-0.707222462,-4.884253067,-0.35866687,-0.583147067,-1.558254512,-0.335399293,-0.536925499,184,185.5,188.1,191.4,199.5,214.85,225.63,245.669,2.264817823,2.268343914,2.274388796,2.281941933,2.2999429,2.332135358,2.353396843,2.390350358,184,184,184,184,184,184,184,184,215,-8,0,0,0,0,0,0,0.28,0.28,0,0,0,0,0,0,0.529150262,0.529150262,81,81,81.88,83.23,85.83,90.411,93.544,111.11,1.908485019,1.908485019,1.913177834,1.920279895,1.933639113,1.956221273,1.971015937,2.045753148,81,81,81,81,81,81,81,81,91,-3,0,0,0,0,0,0,0.21,0.21,0,0,0,0,0,0,0.458257569,0.458257569
41086.41458,1.567026366,36.9,175,315.7,1.051923916,11.27,-0.006104407,-7.79E-05,0.01320174,-0.021074204,-0.009571106,0.12551637,0.12367986,0.14933115,0.212199847,0.479885407,0,0,0,0,0.002369079,0.163155482,18.229069,17.79408,15.773675,15.4533519,16.7913804,17.23591657,17.52872305,17.62495251,1.543328891,1.186839274,1.632816206,1.851712249,1.633566381,1.606799032,14.016863,14.016863,14.131524,14.382118,14.15612,13.51868331,12.64414867,11.16654503,0.114661,0.277024711,0.767298656,1.063418239,1.818319443,2.603557429,-0.09946602,-0.081998,-0.008206129,0.01791,-0.10665452,-0.081402355,-0.004433766,0.01719212,-0.12243369,-0.076643492,0.012357094,0.015782263,-0.127637197,-0.0729126,0.02538375,0.014825887,-0.14804969,-0.101492802,0.010785691,0.018117629,-0.10336835,-0.062970903,0.004902932,0.012662457,-0.021765272,-0.025105116,3.29E-06,0.0050179,0.021145924,0.004142712,0.000626484,0.002215994,-2.0465556,-0.11956438,-0.95257994,-3.0227382,-0.038193181,-0.30428844,-2.6680948,-0.12070352,-0.976287055,-2.2429306,-0.018888496,-0.150436331,-2.36236117,-0.13811639,-0.93015183,1.7498917,0.039159438,0.227803388,-2.38878872,-0.18296386,-0.899543218,2.68313875,-0.037450844,-0.033708315,-3.29555484,-0.350305638,-0.795451327,-0.643618771,-0.288322689,-0.37798792,159,159.5,161.5,163.8,169.92,184.55,199.68,221.14,2.201397124,2.202760687,2.208172527,2.214313897,2.230244499,2.26611405,2.300334568,2.344667305,159,159,159,159,159,159,159,159,184,-5,0,0,0,0,0,0,0,0.28,0,0,0,0,0,0,0,0.529150262,72,72.8,72.88,73.46,76.25,80.99,85.639,93.942,1.857332496,1.862131379,1.862608364,1.866050924,1.882239848,1.908431399,1.932671587,1.972859802,72,72,72,72,72,72,72,72,81,0,0,0,0,0,0,0,0,0.21,0,0,0,0,0,0,0,0.458257569
41087.42292,3.383743576,2419.6,176,305.6,1.178976947,15.1,-0.028155679,-0.000476739,0.012351394,-0.028155679,-0.02974063,0.34918925,0.31205858,0.274779497,0.26351961,0.221334036,0,0,0,0,0,0.001184539,20.130714,19.898117,18.0162455,17.4114388,18.0433974,17.4344617,17.49337817,17.52752282,1.546722241,1.260440702,1.232684757,1.583794454,1.703911003,1.559268098,14.0107155,14.0107155,14.0619238,14.4758189,15.23686894,14.83676178,14.21179271,12.89361366,0.05120825,0.469323733,0.855491664,0.76255194,1.185786903,2.099284466,0.1538077,0.05959854,-0.008690602,-0.01146227,0.1403708,0.05550796,-0.00571354,-0.010542556,0.112722743,0.050898032,0.001248063,-0.010248283,0.105365202,0.040103233,0.000903297,-0.008488721,0.071763327,0.010021389,0.003729149,-0.001699888,-0.03533121,-0.04416685,0.007091473,0.007883862,-0.047833713,-0.040567314,0.004541266,0.008286249,0.018859573,-0.00617298,-0.000509297,0.002580036,6.733213,0.29598402,0.8476321,-1.710029,-0.18527437,-0.53058442,6.727975,0.25971746,0.830196895,-1.391882,-0.17272318,-0.556590355,5.10862395,0.232555325,0.84656092,-0.749209625,-0.14592429,-0.530626678,4.84467888,0.227488633,0.862752964,-0.388242179,-0.131296048,-0.498718807,4.03824188,0.148738512,0.621810809,-1.814059302,-0.147604046,-0.70798931,140,140,141.8,144.3,149.17,159.41,172.56,198.89,2.146128036,2.146128036,2.151676231,2.159266331,2.17368149,2.202515562,2.236940132,2.298612948,140,140,140,140,140,140,140,140,159,-4,0,0,0,0,0,0,0,0.28,0,0,0,0,0,0,0,0.529150262,68,68,67.92,68.12,69.56,72.875,77.125,85.309,1.832508913,1.832508913,1.831997677,1.833274639,1.842359573,1.862578568,1.887195177,1.930994851,68,68,66,66,66,66,66,66,72,0,0,0,0,0,0,0,0,0.21,0,0,0,0,0,0,0,0.458257569
41088.43264,2.727134424,533.5,177,332.8,1.6599162,45.7,-0.001359544,-0.002645206,0.011327609,-0.023399154,-0.000776774,0.063332155,0.059808696,0.163919667,0.269941115,0.398580388,0,0,0,0,0,0,22.701109,22.488938,20.8990153,20.1051738,20.3842977,19.2138476,18.41774038,18.20093615,1.380330034,1.282595635,1.039894832,1.634135867,1.991583342,1.83007839,11.322731,11.322731,10.888914,10.884486,11.980658,13.60876322,13.88472702,13.15550256,0.4338165,0.39784444,1.308645082,1.967977946,1.664706578,1.869815432,0.09610266,0.07170698,-0.002495007,-0.008885803,0.10280784,0.07387742,-0.007166124,-0.009958677,0.11420501,0.076162072,-0.01767974,-0.011447267,0.128592852,0.081686687,-0.014634892,-0.012903065,0.150090734,0.093584886,-0.013452549,-0.017153218,0.11092703,0.051803137,-0.0048617,-0.009426553,0.026476105,0.001750395,0.000243466,-0.000461831,0.02998047,0.004780438,-0.001722203,-0.000607786,-1.871177,0.002220947,0.035068237,4.016661,0.063293201,0.99938492,-1.934176,0.026443766,0.467621808,4.599253,0.043903487,0.717456255,0.90859662,0.103291229,0.602260606,3.123619872,-0.093171445,-0.250648595,2.04377023,0.157416417,0.588614548,2.451196285,-0.201355511,-0.532634752,3.714931424,0.24894841,0.622043496,-0.524420766,-0.298977623,-0.637288496,121,122,124.6,126.8,130.88,139.92,149.75,175.44,2.08278537,2.086359831,2.095518042,2.103119254,2.116873286,2.145879796,2.175366831,2.244128619,120,120,120,120,120,120,120,120,140,-8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,67.5,67.25,67.5,68.08,68.802,71.233,78.806,1.832508913,1.829303773,1.827692289,1.829303773,1.833019547,1.837601063,1.852681235,1.896559284,68,66,66,66,66,66,66,66,70,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41089.54097,2.173477643,149.1,178,310,0.784617293,6.09,-0.002487707,-0.003165486,0.003693628,-0.016629016,-0.005828326,0.046837073,0.05384034,0.080173863,0.109762497,0.100043684,0,0,4.86E-05,0.005620026,0.063860801,0.035786863,22.711464,22.568006,21.6213437,20.8617447,21.6041059,21.1077656,20.13807006,18.95667323,0.860933067,0.998972047,1.45358999,1.492828431,2.014222006,2.411101924,13.146054,13.146054,12.365121,12.356957,13.12282794,12.55174272,13.44678479,13.54777271,0.780933,0.915150331,1.05309213,1.317921021,1.733233923,1.483173795,-0.0294527,-0.01542522,-0.005919804,0.003916719,-0.03910938,-0.01533742,-0.007752635,0.003876412,-0.050594457,-0.012194426,-0.005289665,0.003198023,-0.048875699,-0.005460988,0.005375786,0.002553013,-0.009238817,0.022612534,0.010553709,0.001094261,0.067963002,0.057746643,-0.001295066,-0.007627127,0.073143167,0.045679938,0.000902253,-0.006503505,-0.001496025,-0.001067613,0.002394794,0.001874305,2.7323098,-0.024843475,-0.5304233,4.1882204,0.039705329,0.84773293,0.9067069,-0.03851208,-0.69402157,3.9000307,0.035498116,0.68100855,-0.62720952,-0.057696567,-0.717628508,3.94827427,0.054710195,0.680190048,-1.30510905,-0.06708663,-0.631809658,4.43156995,0.085339579,0.757036966,-1.187157085,-0.057861765,-0.58819507,4.690540075,0.080499705,0.795374504,109,109,109.1,109.7,112.23,120.59,129.35,150.04,2.037426498,2.037426498,2.037824751,2.040206628,2.050108963,2.081311295,2.111766433,2.176207055,109,109,109,109,109,109,109,109,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64.5,64.8,64.33,64.92,65.77,66.833,67.618,72.51,1.809559715,1.811575006,1.808413551,1.812378511,1.818027842,1.824990956,1.830062321,1.860397905,64,64,64,64,64,64,64,64,68,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41092.35069,1.294466226,19.7,181,305.8,1.903089987,80,0.003068673,-0.001172598,0.004739577,-0.00749857,0.003182833,0.049458545,0.052989794,0.071798252,0.084887352,0.097585828,0.39291993,0.546017765,0.256189454,0.128117343,0.071008798,0.050011749,21.387829,20.697946,19.6005087,19.642486,21.0106115,21.0240781,21.13282453,21.0631742,0.893120425,0.710694227,1.559534879,1.602654481,1.585180898,1.543092989,13.974625,13.974625,13.918002,14.661376,15.8337631,15.03780881,14.6131209,13.81018616,0.056623,0.946818059,1.80390736,1.916508717,1.874987328,1.953045263,0.044707753,0.02986307,-0.02370432,-0.007906101,0.042969326,0.02964976,-0.02143508,-0.00778436,0.035277635,0.026920782,-0.010823671,-0.006716395,0.04079394,0.023205192,0.003399771,-0.00557616,0.055163805,0.01938799,-0.008107015,-0.003928682,0.050320602,0.022940164,-0.005117927,-0.003840624,0.042592828,0.018595891,-0.000668154,-0.003102265,0.058958347,0.036910856,-0.000797667,-0.005482449,1.0710132,0.042884735,0.86708444,-2.8495242,-0.024638328,-0.49816119,0.954729285,0.042320066,0.802921435,-2.6388246,0.006727589,0.08790456,0.916216682,0.049876942,0.707482153,1.1451169,0.037947783,0.471496612,1.824868999,0.04614744,0.609863903,0.836167621,-0.003822816,0.018997035,0.888023506,-0.003858665,0.036691885,-1.424297669,-0.047161884,-0.384592727,79,79,80,81.33,84.11,89.214,94.635,106.13,1.897627091,1.897627091,1.903089987,1.910250772,1.924847633,1.950433012,1.976051786,2.025838164,79,79,79,79,79,79,79,79,90,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,56,56.83,57.5,58.38,58.948,60.34,63.088,1.748188027,1.748188027,1.754577656,1.759667845,1.766264091,1.770469075,1.780605306,1.79994676,56,56,56,56,56,56,56,56,60,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41093.48611,3.298044843,1986.3,182,385,0.681241237,4.8,-0.017026242,-0.003194629,0.007380928,-0.017026242,-0.020778251,0.18683667,0.17309978,0.089872761,0.111676884,0.171788948,0.00027689,0.014339783,0.271495422,0.182122466,0.140158134,0.10836164,22.841385,22.13392,21.6090035,21.9627063,22.4356044,21.79414648,21.52545889,21.51241869,0.600631631,0.61367874,0.70358838,1.412122514,1.537940057,1.529464325,9.748826,9.748826,9.1762345,9.6230558,12.7847209,14.3745392,14.41101185,14.00156025,0.5725915,1.229850361,3.383601965,3.118294959,2.691155472,2.305537144,0.14961328,0.05978576,-0.023923335,-0.00822191,0.13948524,0.057975758,-0.024741142,-0.007862516,0.10375517,0.056526104,-0.016919871,-0.007602303,0.103299302,0.0596454,-0.002829392,-0.008891955,0.126786794,0.059752571,-0.007612457,-0.011546845,0.096739784,0.041050353,-0.00748749,-0.008287336,0.077617224,0.035239796,-0.007730235,-0.006532481,0.053183561,0.029409261,-0.00039408,-0.004321683,5.069595,0.18558877,0.99332089,1.32242,0.021558075,0.11538461,5.43878,0.16965958,0.97898863,0.98143135,0.031775982,0.18944785,3.15760723,0.058013434,0.45514104,0.185286495,0.007196065,0.013713243,2.28310608,0.085082827,0.563915324,1.231104636,-0.00841687,-0.012628673,3.21550789,0.126596857,0.648071776,-0.901623255,-0.082395274,-0.339064521,73,73,72.92,72.96,73.98,78.339,83.215,93.298,1.86332286,1.86332286,1.86284666,1.863084825,1.869114327,1.893978023,1.920201618,1.969872334,73,73,71,71,71,71,71,71,78,0,0,0,0.27,0.27,0.28,0.28,0.28,0.28,0,0,0.519615242,0.519615242,0.529150262,0.529150262,0.529150262,0.529150262,62.5,62.8,60.21,59.13,58,57.949,58.416,60.742,1.795880017,1.797959644,1.779668627,1.771807879,1.763427994,1.763045946,1.766531816,1.783489087,62,62,56,56,56,56,56,56,64,4,0.01,0.01,0.41,0.41,0.41,0.41,0.41,0.41,0.1,0.1,0.640312424,0.640312424,0.640312424,0.640312424,0.640312424,0.640312424
