CDTTime,logEC,beachEColiValue,jday,beachSc,LOGbeachTurbidityBeach,beachTurbidityBeach,beachWaterTemp,tribSouthStormWaterOutfallTribSc,tribSouthStormWaterOutfallTribTurbidity,MeanAirtempCover120hr13816,MeanAirtempCover12hr13816,MeanAirtempCover1hr13816,MeanAirtempCover24hr13816,MeanAirtempCover2hr13816,MeanAirtempCover48hr13816,MeanAirtempCover6hr13816,MeanAirtempCover72hr13816,MeanCloudcoverover12hr13816,MeanCloudcoverover1hr13816,MeanCloudcoverover24hr13816,MeanCloudcoverover2hr13816,MeanCloudcoverover48hr13816,MeanCloudcoverover6hr13816,StDevAirtempCover120hr13816,StDevAirtempCover24hr13816,StDevAirtempCover48hr13816,StDevAirtempCover72hr13816,MeanSeaWaterTemperatureCover1hrX138Y16Sigma0,MeanSeaWaterTemperatureCover2hrX138Y16Sigma0,MeanSeaWaterTemperatureCover6hrX138Y16Sigma0,StDevSeaWaterTemperatureCover6hrX138Y16Sigma0,StDevSeaWaterTemperatureCover12hrX138Y16Sigma0,MeanSeaWaterTemperatureCover12hrX138Y16Sigma0,MeanSeaWaterTemperatureCover24hrX138Y16Sigma0,StDevSeaWaterTemperatureCover24hrX138Y16Sigma0,MeanSeaWaterTemperatureCover48hrX138Y16Sigma0,StDevSeaWaterTemperatureCover48hrX138Y16Sigma0,MeanSeaWaterTemperatureCover72hrX138Y16Sigma0,StDevSeaWaterTemperatureCover72hrX138Y16Sigma0,MeanSeaWaterTemperatureCover120hrX138Y16Sigma0,StDevSeaWaterTemperatureCover120hrX138Y16Sigma0,uploadRedarrowAREA76899400Sumover1hrGeographicalMeankgm2,uploadRedarrowAREA76899400Sumover2hrGeographicalMeankgm2,uploadRedarrowAREA76899400Sumover6hrGeographicalMeankgm2,uploadRedarrowAREA76899400Sumover12hrGeographicalMeankgm2,uploadRedarrowAREA76899400Sumover24hrGeographicalMeankgm2,uploadRedarrowAREA76899400Sumover48hrGeographicalMeankgm2,uploadRedarrowAREA76899400Sumover72hrGeographicalMeankgm2,uploadRedarrowAREA76899400Sumover120hrGeographicalMeankgm2,uploadManitowocRId0Sumover1hrGeographicalMeankgm2,uploadManitowocRId0Sumover2hrGeographicalMeankgm2,uploadManitowocRId0Sumover6hrGeographicalMeankgm2,uploadManitowocRId0Sumover12hrGeographicalMeankgm2,uploadManitowocRId0Sumover24hrGeographicalMeankgm2,uploadManitowocRId0Sumover48hrGeographicalMeankgm2,uploadManitowocRId0Sumover72hrGeographicalMeankgm2,uploadManitowocRId0Sumover120hrGeographicalMeankgm2,ManitowocR_sum1_sqrt,ManitowocR_sum2_sqrt,ManitowocR_sum6_sqrt,ManitowocR_sum12_sqrt,ManitowocR_sum24_sqrt,ManitowocR_sum48_sqrt,ManitowocR_sum72_sqrt,ManitowocR_sum120_sqrt,RedA_sum1_sqrt,RedA_sum2_sqrt,RedA_sum6_sqrt,RedA_sum12_sqrt,RedA_sum24_sqrt,RedA_sum48_sqrt,RedA_sum72_sqrt,RedA_sum120_sqrt,Qmin1,Qmin2,Qmin6,Qmin12,Qmax24,Qmin24,Qmin48,Qmin72,Qmin120,Qdifference6,Qmean1,Qmean2,Qmean6,Qmean12,Qmean24,Qmean48,Qmean72,Qmean120,Qmean1_Log,Qmean2_Log,Qmean6_Log,Qmean12_Log,Qmean24_Log,Qmean48_Log,Qmean72_Log,Qmean120_Log,scperp_mean1,scperp_mean2,scperp_mean6,scperp_mean12,scperp_mean24,scperp_mean48,scperp_mean72,scperp_mean120,scparl_mean1,scparl_mean2,scparl_mean6,scparl_mean12,scparl_mean24,scparl_mean48,scparl_mean72,scparl_mean120,dcperp_mean1,dcperp_mean2,dcperp_mean6,dcperp_mean12,dcperp_mean24,dcperp_mean48,dcperp_mean72,dcperp_mean120,dcparl_mean1,dcparl_mean2,dcparl_mean6,dcparl_mean12,dcparl_mean24,dcparl_mean48,dcparl_mean72,dcparl_mean120,wndperp_mean1,wndperp_mean2,wndperp_mean6,wndperp_mean12,wndperp_mean24,wndparl_mean1,wndparl_mean2,wndparl_mean6,wndparl_mean12,wndparl_mean24,wvh_mean1,wvh_mean2,wvh_mean6,wvh_mean12,wvh_mean24,wvperp_mean1,wvperp_mean2,wvperp_mean6,wvperp_mean12,wvperp_mean24,wvparl_mean1,wvparl_mean2,wvparl_mean6,wvparl_mean12,wvparl_mean24,dirwvhperp_mean1,dirwvhperp_mean2,dirwvhperp_mean6,dirwvhperp_mean12,dirwvhperp_mean24,dirwvhparl_mean1,dirwvhparl_mean2,dirwvhparl_mean6,dirwvhparl_mean12,dirwvhparl_mean24
40701.51389,1.9345,86,158,458,0.927370363,8.46,17.7,1142,1.28,12.239493,13.75077,14.757629,13.313823,14.357169,12.917284,14.20287,13.142462,0.057328,0,0.114022,0.28986,0.090656,0.114648,2.000003,0.70837,1.237718,1.409519,9.425778,9.425778,9.299291,0.126486,0.300353,9.530769,10.311297,0.873243,11.168123,1.093217,11.300592,1.055824,10.762451,1.071816,0,0,0,0,0,0.111257,0.111257,0.66754,0,0,0,0,0.000234,0.606292,0.606292,3.722648,0,0,0,0,0.015297059,0.778647545,0.778647545,1.929416492,0,0,0,0,0,0.333552095,0.333552095,0.817031211,179,179,179,179,192,179,179,179,179,-3,179,179,180.125,181.4791667,185.3645833,196.8072917,207.9201389,235.7458333,2.252853031,2.252853031,2.255573994,2.258826776,2.268026759,2.294041185,2.317896557,2.372444026,0.052132432,0.043636204,0.021606506,0.024226126,0.05672857,0.042443801,0.019454955,0.038356243,0.006971606,0.004018186,0.007904402,0.01552135,0.028200581,0.018126278,0.008221537,0.011811929,0.005894847,0.007187833,0.010051728,0.016676452,0.039976915,0.024595218,0.013288712,0.025983773,0.008842335,0.008379932,0.008842756,0.010619544,0.018891884,0.011627418,0.006166721,0.010145076,3.791129686,3.575082294,2.172806995,2.104160984,2.440404809,-3.129803689,-3.443058368,-3.44512383,-1.865897519,-2.0016687,0.16424328,0.160708545,0.109300344,0.071990541,0.186544437,-0.930382254,-0.93666333,-0.755065236,-0.517471099,-0.479513548,0.366590863,0.349770542,0.534417766,0.714055758,0.775313987,-0.152809033,-0.150507599,-0.092818313,-0.051338192,-0.105871832,0.060210086,0.05627057,0.048104729,0.039600315,0.144619961
40702.35764,0.9345,8.6,159,220,0.645422269,4.42,13,1183,1.32,13.366541,16.563851,16.52598,15.721333,16.829701,14.400154,17.345145,13.843435,0.063665,0.168529,0.061196,0.263365,0.104383,0.127331,2.006352,1.624739,1.813986,1.907805,5.541717,5.541717,6.287142,0.745425,1.156515,7.311211,8.323346,1.326791,9.442346,1.584626,10.260426,1.776331,10.412965,1.563993,0.472513,0.486257,0.486257,0.486257,0.486257,0.597513,0.597513,1.153797,0.04622,0.170415,0.455037,0.455037,0.455037,1.06133,1.06133,2.186907,0.214988372,0.412813517,0.674564304,0.674564304,0.674564304,1.030208717,1.030208717,1.478819462,0.68739581,0.697321303,0.697321303,0.697321303,0.697321303,0.772989651,0.772989651,1.074149431,166,166,166,166,182,166,166,166,166,-2,168.25,168.625,170.2083333,172.6458333,175.2916667,181.609375,192.0416667,213.7958333,2.225955073,2.226921963,2.230980819,2.237156101,2.24376127,2.259138264,2.283395466,2.329999237,0.112502695,0.120269803,0.133398017,0.104004458,0.078757822,0.075289519,0.049851167,0.051980524,0.053005069,0.056388844,0.061435153,0.052057407,0.034892835,0.035531315,0.020600982,0.021333846,0.092696924,0.098192496,0.105371844,0.074753674,0.04808037,0.049070648,0.030762836,0.037143642,0.033162144,0.035437232,0.039440074,0.031382382,0.023107177,0.022771507,0.014283307,0.015383366,6.45004423,6.464292243,6.196639843,5.875526174,5.177974586,5.951229373,5.99799834,6.813695308,4.516412953,0.414869046,0.6527083,0.64922375,0.679318343,0.548954211,0.422386129,-0.119085064,-0.103909226,-0.086456039,-0.299394171,-0.573162277,0.992884055,0.994469734,0.996038447,0.909130532,0.70943794,-0.07772781,-0.067513218,-0.05841263,-0.128299083,-0.184364822,0.648063664,0.645627845,0.676655449,0.514071564,0.341100284
40707.35069,1.1173,13.1,164,265,0.086359831,1.22,12.3,928,5.57,12.109036,10.560441,12.16065,11.914336,11.553632,11.488759,10.359487,11.311017,0.000116,0,0.026374,0,0.365043,0.000232,2.355465,1.569835,1.250376,1.063307,11.827704,11.827704,11.961442,0.133738,0.317876,12.256876,12.215804,0.484463,11.880499,0.512854,11.513664,0.722142,9.290773,2.893561,0,0,0,0,0,0,12.615827,17.514383,0,0,0,0,0,0,15.384076,27.703245,0,0,0,0,0,0,3.922253944,5.263387217,0,0,0,0,0,0,3.551876546,4.185018877,317,317,317,317,329,317,253,182,166,-3,317,317,318.5,319.75,322.21875,312.8333333,274.4375,237.1666667,2.501059262,2.501059262,2.503109437,2.504810553,2.508150809,2.495313022,2.438443454,2.37505365,-0.027479909,-0.031257176,-0.026628357,-0.02120341,-0.028143974,-0.018516804,-0.036629862,-0.031466756,-0.004946992,-0.00305456,0.004611629,0.017434054,-0.006646734,-0.012421943,-0.033460896,-0.030043196,-0.00829598,-0.007436125,-0.003398375,-0.001155828,-0.011549265,-0.006631625,-0.022842665,-0.019676585,-0.002016213,-0.002012342,7.95E-05,0.000555453,-0.005561351,-0.009968548,-0.019594714,-0.01546929,-4.023698786,-3.878039045,-3.537938334,-2.788224843,-2.067934321,0.204281788,1.094685647,1.897394618,2.567186371,0.262591715,0.08079006,0.087685085,0.108860489,0.10124021,0.184646382,0.668130898,0.701311993,0.771900464,0.792237083,0.033840216,-0.744043751,-0.71132996,-0.620976898,-0.275547223,-0.321848973,0.053978335,0.061723386,0.085437016,0.084411987,-0.055645889,-0.060111339,-0.062147466,-0.065734803,-0.036568126,-0.089068421
40708.35417,1.5441,35,165,281.5,-0.065501549,0.86,13.5,1035,2.78,11.61614,12.202942,13.814745,13.169906,13.246334,12.542121,11.938544,12.049141,0,0,0,0,0.013187,0,1.284084,1.210642,1.535947,1.46932,12.716392,12.716392,12.943052,0.22666,0.541816,13.447564,13.443191,0.68979,12.829497,0.855499,12.401396,0.936279,10.996544,2.2746,0,0,0,0,0,0,0,14.268314,0,0,0,0,0,0,0,17.696415,0,0,0,0,0,0,0,4.20671071,0,0,0,0,0,0,0,3.777342187,295,295,295,295,317,295,295,253,179,-3,295,295.75,297.75,300.9375,306.28125,314.25,310.6493056,262.25,2.469822016,2.470924753,2.47385177,2.478476309,2.486120411,2.497275286,2.492270387,2.418715497,-0.000492799,-0.008306327,-0.028942606,-0.032099503,-0.003404454,-0.015774214,-0.013479354,-0.039251803,-0.023274128,-0.024656173,-0.029914474,-0.007267429,-0.008621131,-0.007633933,-0.011155006,-0.036243903,-0.015982497,-0.016324202,-0.01439272,-0.008236617,-0.004532178,-0.008040721,-0.005931809,-0.027240675,-0.007208568,-0.007297793,-0.00512522,-0.002218259,-0.000883519,-0.003222435,-0.006940205,-0.018220541,3.524015621,2.64375806,-0.67612155,-1.642274311,-0.780583346,-1.875456508,-2.436949469,-2.308399246,-0.426528044,-1.630722185,0.11006074,0.106991475,0.11602293,0.093833903,0.081847467,-0.926711853,-0.827626546,-0.603790582,0.068235413,-0.320112754,-0.375772725,-0.530387334,-0.75300478,-0.69271673,-0.499980451,-0.101994592,-0.088853104,-0.070325655,-0.007310018,-0.031565362,-0.041357824,-0.05627237,-0.087622138,-0.06517566,-0.041407556
40709.48264,1.8899,77.6,166,322,0.826074803,6.7,14.2,1024,4.63,12.081773,12.167492,11.867726,12.871877,12.042879,13.05485,12.043589,12.715826,0.178148,0.955969,0.089112,0.955814,0.044556,0.352225,1.402599,1.081537,1.179007,1.435957,13.144023,13.144023,13.125671,0.018352,0.166702,13.254209,13.627278,0.482672,13.570458,0.536567,13.157503,0.755203,12.400003,1.122914,0,0,0,0,0,0,0,12.615827,0.21948,0.248535,0.275928,0.282017,0.282017,0.282017,0.282017,15.612923,0.468486926,0.498532847,0.525288492,0.531052728,0.531052728,0.531052728,0.531052728,3.951319147,0,0,0,0,0,0,0,3.551876546,262,262,262,262,292,262,262,262,184,-6,262.75,263.875,265.625,269.25,277.375,290.4635417,300.5486111,284.4041667,2.419542725,2.421398246,2.424268947,2.430155712,2.443067315,2.463091628,2.477914725,2.453935955,0.049902234,0.044151657,0.037654724,0.031388307,0.02812276,0.016726662,0.003241409,-0.013941883,0.009897947,0.006848316,0.005175014,-0.006154509,-0.000762824,-0.004032877,-0.00440083,-0.019875755,0.022776237,0.020592972,0.020563093,0.010337176,0.006807787,0.001082185,-0.002139953,-0.011917202,0.015577202,0.014503731,0.014457997,0.009644085,0.008086441,0.003565618,0.001123755,-0.009352268,5.390955762,5.177519239,4.469728635,4.778083218,2.81809241,-3.084987346,-4.149634034,-5.234768328,-5.63035891,-4.815734047,0.6549225,0.66840727,0.664424123,0.581869419,0.409830652,-0.971028773,-0.975003099,-0.975618926,-0.983231236,-0.978667991,0.238962595,0.22146561,0.218232757,0.14636021,0.128676384,-0.635948592,-0.651752753,-0.648272234,-0.57097217,-0.400820929,0.15650198,0.147793281,0.144780861,0.098999644,0.066678112
40710.42708,2.5628,365.4,167,349,0.950364854,8.92,14.4,577,15,12.307294,12.473844,13.169026,12.201821,13.244998,12.586039,12.78286,12.796758,0.995909,1,0.992254,1,0.520767,0.991827,1.316178,0.416144,0.911915,1.07129,12.686716,12.686716,12.65212,0.034597,0.06266,12.692442,12.923858,0.249014,13.275568,0.520759,13.354925,0.552734,12.788408,0.873002,0,0,0,7.45746,12.344893,12.344893,12.344893,12.344893,0,0,0,4.195678,17.856843,17.91938,17.91938,17.91938,0,0,0,2.048335422,4.225735794,4.233128866,4.233128866,4.233128866,0,0,0,2.730835037,3.513529991,3.513529991,3.513529991,3.513529991,283,283,277,262,286,259,259,259,259,9,285.25,284.125,280.75,276.4375,269.6875,274.515625,284.6111111,296.7083333,2.455225653,2.453509449,2.448319765,2.441596957,2.430860817,2.438567069,2.454251851,2.472329744,-0.025199728,-0.018126421,0.001838096,0.038441197,0.057754672,0.042994533,0.029547897,0.011000192,0.009756739,0.010673679,0.012612514,0.019118911,0.019344688,0.009072706,0.003246145,-0.002362173,0.006854457,0.009232401,0.018721166,0.041327481,0.044195971,0.025056838,0.015083636,0.006972603,0.00248823,0.003470688,0.006702644,0.015623994,0.019546564,0.013514182,0.00864598,0.001777412,-3.395565057,-3.739312499,-3.100298572,-0.978739495,2.428134569,3.860160832,3.647337958,3.232913303,1.080088474,-1.154500391,0.12306607,0.118913488,0.091497924,0.27129328,0.470430712,0.868840876,0.874467253,0.771599314,0.113261418,-0.393929973,-0.495091437,-0.484945804,-0.607860656,-0.075490991,0.165863159,0.106924832,0.103962587,0.073018858,-0.108729273,-0.354912486,-0.060928957,-0.057708728,-0.052950257,0.140034794,0.208629726
40714.35417,2.3308,214.2,171,337.4,0.787460475,6.13,16.4,524,16.5,13.296026,13.240217,13.254783,13.309688,13.154321,13.961672,13.315225,13.808316,0.771933,0.96995,0.868212,0.97943,0.683038,0.964922,1.074761,0.208585,0.935272,0.904644,14.568545,14.568545,14.616454,0.047909,0.131372,14.734523,14.85186,0.187229,15.066047,0.456307,14.878093,0.554805,14.183933,0.977874,0,0,0,0,35.884812,36.148555,36.148555,48.493447,0,0,0,0,15.648086,16.213972,16.213972,34.09987,0,0,0,0,3.955766171,4.026657671,4.026657671,5.839509397,0,0,0,0,5.990393309,6.012366838,6.012366838,6.963723645,412,408,400,400,420,356,356,356,259,12,413,411.5,407.6666667,405.4166667,394.4479167,379.9270833,375.8680556,343.7833333,2.615950052,2.61436984,2.610305202,2.607901599,2.595989667,2.579700254,2.575035417,2.536284818,-0.033735851,-0.038308109,-0.0436571,-0.042927083,-0.034578332,-0.044863611,-0.027065567,-0.002825912,-0.030691414,-0.034009406,-0.031222093,-0.027021884,-0.030540059,-0.038289133,-0.02997016,-0.013664142,-0.030949221,-0.033166311,-0.03276423,-0.03237563,-0.027529067,-0.032876273,-0.023119633,-0.004019387,-0.018905775,-0.019636595,-0.019236529,-0.018196666,-0.013746057,-0.0156856,-0.010172642,-0.001743005,-2.68544804,-2.942434273,-3.464695467,-3.508927696,-2.228667138,-2.795157177,-2.994765466,-1.855676882,-1.025800527,-2.230770366,0.22636919,0.21624432,0.18547483,0.17904722,0.22853381,-0.851652392,-0.841318867,-0.797787957,-0.803479838,-0.879476145,-0.524107054,-0.540200682,-0.59969249,-0.58936212,-0.437156746,-0.192787862,-0.182035052,-0.148968184,-0.145475152,-0.205670355,-0.118641689,-0.116652383,-0.10989511,-0.103192761,-0.090855763
40715.35069,2.1878,154.1,172,261.3,0.190331698,1.55,18.2,577,8.61,13.57902,13.227257,13.521418,13.532821,13.456771,13.421255,13.369544,13.818721,0.996204,0.999517,0.988092,0.999527,0.928152,0.998296,0.908016,0.393012,0.333811,0.821895,14.609577,14.609577,14.623102,0.013526,0.054898,14.672337,14.719502,0.105232,14.785681,0.165662,14.950532,0.411326,14.53163,0.770696,0,0,0.236257,0.236257,0.236257,36.121068,36.384812,36.384812,0,0,0.03278,0.03278,0.076596,15.724682,16.290568,16.290568,0,0,0.181052479,0.181052479,0.276759824,3.965435916,4.036157579,4.036157579,0,0,0.486062753,0.486062753,0.486062753,6.010080532,6.031982427,6.031982427,440,436,432,424,440,412,356,356,283,8,440,439.5,437,433,426.3333333,410.390625,395.3958333,375.4,2.643452676,2.642958879,2.640481437,2.636487896,2.62974929,2.613197431,2.597032088,2.574494268,-0.033407697,-0.037215278,-0.037554373,-0.039534412,-0.046471639,-0.040524985,-0.04539962,-0.024528988,-0.020741574,-0.02232357,-0.023820931,-0.028324877,-0.038715328,-0.034627693,-0.038431198,-0.025120737,-0.028574679,-0.030070551,-0.029075211,-0.031013174,-0.032926475,-0.030227771,-0.032893007,-0.019595697,-0.014975039,-0.015691612,-0.016212018,-0.018055807,-0.020223889,-0.016984973,-0.017198363,-0.00986682,-2.572920537,-2.55046492,-2.169415176,-2.318710578,-2.682208176,-2.8662144,-2.721699009,-3.079989892,-2.945894794,-3.052441867,0.16570106,0.165379925,0.172962422,0.182771626,0.216224543,-0.855785572,-0.858279968,-0.865860897,-0.861801697,-0.860527578,-0.517330702,-0.513158717,-0.50013496,-0.50682383,-0.507969526,-0.141804576,-0.141941476,-0.149800544,-0.15753088,-0.18590267,-0.085722246,-0.08486749,-0.086436878,-0.092598512,-0.110068693
40717.48264,3.0804,1203.3,174,441,1.632457292,42.9,17.7,518,17.9,13.934784,14.349213,14.931797,14.468404,14.854367,14.149536,14.603526,13.957714,0.982239,1,0.981695,1,0.979272,1,0.703252,0.359864,0.465399,0.537594,14.760894,14.760894,14.75623,0.004664,0.099491,14.845517,14.970754,0.151744,14.978778,0.127493,14.897303,0.164254,14.965438,0.325279,0,0,0,0,4.723824,46.693716,46.929973,83.078528,0.144821,0.177979,0.187796,0.191456,2.600355,32.16585,32.277583,48.491555,0.380553544,0.421875574,0.433354358,0.437556853,1.612561627,5.671494512,5.681336374,6.963587797,0,0,0,0,2.173435989,6.833280032,6.850545453,9.114742344,912,912,912,912,992,840,444,412,356,-40,924.5,924.375,936.7916667,956.8958333,924.6354167,761.03125,650.8263889,543.64375,2.965906915,2.965848191,2.971643019,2.980864664,2.965970524,2.88140249,2.813465154,2.7353144,0.053791876,0.051901251,0.048533414,0.045903185,0.027603381,-0.002984347,-0.017622782,-0.028143391,0.001252001,0.002477815,0.011436607,0.013325705,0.006282869,-0.010338365,-0.019458912,-0.026661494,0.030240606,0.030813244,0.03508775,0.033607775,0.01826994,-0.005914836,-0.015006522,-0.021942414,0.01333361,0.013908179,0.014759021,0.013473126,0.006489091,-0.004219784,-0.009410813,-0.011902141,2.075398064,1.487586757,2.027794068,2.612111579,1.584550272,-3.946428424,-3.897736852,-2.20685962,-1.828541026,-0.690281366,0.34247702,0.34148718,0.370391217,0.43825018,0.414832477,-0.678505017,-0.684294139,-0.694225649,-0.669063771,-0.667374451,0.734595767,0.729162877,0.719468222,0.741890533,0.389285137,-0.232372376,-0.233671945,-0.257067577,-0.290731087,-0.273342471,0.251582169,0.249005152,0.266551243,0.327309406,0.211998951
40720.125,1.5843,38.4,177,552,0.550228353,3.55,22.2,918,4.15,14.431513,15.587656,13.302647,15.589487,13.435438,14.91594,14.038392,14.695463,0.000161,0.001933,0.000081,0.000966,0.324907,0.000322,1.166998,1.726857,1.629113,1.394396,14.646324,14.646324,14.974693,0.328369,0.757044,15.693769,15.317785,0.728888,15.100724,0.572069,15.088507,0.49514,15.033713,0.404083,0,0,0,0,0,0,8.821337,55.75131,0,0,0,0,0,0,16.643604,48.689576,0,0,0,0,0,0,4.079657339,6.977791628,0,0,0,0,0,0,2.970073568,7.466679985,1350,1340,1340,1340,1520,1340,1340,906,432,-20,1350,1348.75,1358.75,1376.25,1422.5,1571.5625,1539.763889,1191.20625,3.130333768,3.129931458,3.133139557,3.138697332,3.153052275,3.196331657,3.18745413,3.075986963,0.026945001,0.030692125,0.04709662,0.044993508,0.018010188,-0.009288217,-0.00744122,-0.012211683,0.015366789,0.018073427,0.026891092,0.035113129,0.023786295,0.013258018,0.010021855,-0.001086211,0.021506156,0.022530076,0.024346032,0.021744314,0.009820878,-0.000711946,0.002600097,-0.005639989,0.008118912,0.008367779,0.009095212,0.007722935,0.002197415,-0.001070271,0.001106414,-0.003286385,-1.565715815,-1.42777596,-0.61700535,0.347232839,-0.273495261,2.2428083,2.426346715,2.58492999,3.294482348,3.614311509,0.036889832,0.0349635,0.04329652,0.055321721,0.069926882,0.971855964,0.915110828,0.55578323,0.594326271,0.738430754,0.235575857,0.3743071,0.71685422,0.726760865,0.286662259,0.035851603,0.032104787,0.021092318,0.031861775,0.052918852,0.008690354,0.012819844,0.033163763,0.041347265,0.015119948
40722.35764,1.8681,73.8,179,244.1,0.686636269,4.86,15.2,782,12.1,15.302117,16.517495,16.506367,16.374271,16.170834,16.246443,16.059188,16.041696,0.056418,0.114031,0.355209,0.087913,0.178149,0.069449,1.407425,0.475793,0.677511,1.151344,12.395106,12.395106,12.463522,0.068416,0.159692,12.60577,13.065818,0.520466,14.167742,1.277306,14.519658,1.251974,14.690188,1.007449,0,0,0,1.58377,1.58377,1.58377,1.58377,10.405108,0,0,0,0.568347,2.377967,2.377967,2.377967,19.021571,0,0,0,0.753887923,1.542065822,1.542065822,1.542065822,4.361372605,0,0,0,1.258479241,1.258479241,1.258479241,1.258479241,3.225694964,1120,1120,1110,1110,1220,1110,1110,1110,906,-20,1122.5,1125,1130.833333,1144.375,1168.333333,1220.989583,1275.347222,1430.216667,3.05018635,3.051152522,3.053398602,3.058568362,3.067566768,3.086711959,3.105628441,3.155401835,0.007797119,0.01660618,0.020740912,0.034208688,0.077905855,0.081017074,0.063489734,0.026475444,0.035842286,0.035611333,0.034933935,0.035880026,0.040058002,0.029009526,0.027966386,0.017168632,0.033627064,0.034364975,0.034223592,0.042884094,0.06532403,0.050553289,0.038680076,0.020770855,0.010587049,0.01094334,0.011883248,0.01634647,0.02659882,0.02050666,0.015261476,0.008450567,-4.754161991,-4.400533345,-3.542047729,-2.652263,2.351428362,7.294161131,7.421902276,7.130387711,6.420034928,2.859138302,0.28585315,0.28679745,0.249158127,0.246241548,0.480043393,0.952871704,0.968963072,0.980822217,0.693876282,-0.058676127,-0.303373558,-0.237808421,-0.179530701,0.196409952,0.383706548,0.272381378,0.277911333,0.244066622,0.130890156,-0.223078692,-0.086720287,-0.068140936,-0.046650363,0.05758115,0.234026902
40723.47917,1.2068,16.1,180,487,0.954242509,9,18.9,961,4.47,15.82802,14.601838,16.657845,16.231917,16.542766,16.371563,15.408886,16.277187,0.03468,0,0.236852,0,0.283527,0.024971,1.516507,2.026154,1.48846,1.30853,13.759575,13.759575,13.506117,0.253458,0.202552,13.524136,13.543171,0.394473,13.208786,0.534295,13.871777,1.14255,14.331592,1.125566,0,0,0,0,0,1.58377,1.58377,1.58377,0,0,0,0,0,2.377967,2.377967,2.377967,0,0,0,0,0,1.542065822,1.542065822,1.542065822,0,0,0,0,0,1.258479241,1.258479241,1.258479241,1030,1030,1030,1030,1110,1030,1030,1030,1030,-30,1037.5,1040,1046.666667,1055.208333,1071.5625,1114.479167,1163.368056,1284.645833,3.015988105,3.017033339,3.019808393,3.023338212,3.030017507,3.047071954,3.065717135,3.108783413,-0.000121025,-0.004996645,-0.02598425,-0.019745098,-0.03998627,0.011334311,0.036978458,0.023695772,-0.037770671,-0.033573358,-0.022776332,-0.024090814,-0.024609369,0.007085482,0.012238901,0.012383065,-0.006311252,-0.006587722,-0.008444013,-0.008273903,-0.012468674,0.023377026,0.029569239,0.019863935,-0.007979641,-0.008559035,-0.01108756,-0.012261966,-0.012632348,0.005357604,0.009353249,0.006217069,1.375378124,0.544336519,-0.148807733,-1.456747218,-3.080978096,-4.299244885,-3.622251799,-1.381674109,-0.79158756,1.081346789,0.085251704,0.071537327,0.07702718,0.124702409,0.16861557,-0.998584086,-0.995871949,-0.275131493,-0.311292714,0.048793234,-0.053196076,0.031783439,-0.39995164,-0.558256537,-0.580181972,-0.085130995,-0.071279213,-0.008209426,-0.044902604,0.028134276,-0.004535056,0.001108261,-0.039176703,-0.076051692,-0.10215124
40730.36458,1.4928,31.1,187,234.7,-0.229147988,0.59,15.4,948,4.95,18.782571,18.955032,19.444202,20.003922,19.208151,19.646838,18.715072,19.143872,0.287305,0.016685,0.235965,0.009302,0.117982,0.007326,1.478139,1.428404,1.262519,1.40645,10.690783,10.690783,10.629811,0.060971,0.550937,10.933391,11.359758,0.659031,12.820504,2.034731,13.096619,2.005346,12.661714,1.866225,0,0,0,4.16623,4.16623,4.16623,4.16623,4.16623,0,0,0,6.896606,7.528101,7.53531,7.542299,7.542299,0,0,0,2.626138991,2.743738508,2.745051912,2.746324635,2.746324635,0,0,0,2.041134488,2.041134488,2.041134488,2.041134488,2.041134488,592,592,592,592,640,592,592,592,592,-14,594.5,595.125,601.0416667,602.3958333,612.96875,642.9114583,675.7951389,740.6041667,2.774151859,2.774608194,2.77890458,2.779881959,2.787438334,2.808151166,2.829815063,2.869586151,-0.032297637,-0.030477879,-0.024225644,0.001054856,0.022249154,0.021696967,0.022638138,0.027492488,-0.003499565,-0.000671969,0.005368296,0.02407263,0.029261796,0.022810624,0.02225473,0.023327337,0.012599864,0.012812199,0.014989231,0.019174917,0.018940976,0.009209203,0.007977373,0.022596576,0.00798395,0.00815099,0.009092332,0.00946134,0.007267189,0.003058584,0.003217941,0.009302372,-4.974894639,-4.68554402,-2.959485845,-2.982907943,-0.898052852,-0.016822459,1.273993087,2.794805248,3.585551015,3.635498974,0.13096343,0.12567488,0.117403616,0.137036768,0.139172948,0.682810911,0.749775283,0.881158582,0.746289499,0.430130456,-0.73059514,-0.653800749,-0.418432673,-0.16293812,0.304973852,0.089423259,0.093873774,0.102621326,0.098631147,0.05926231,-0.095681246,-0.082572462,-0.050767486,-0.020204263,0.046215229
