dates,logEC,beachEColiValue,jday,beachSc,LOGbeachTurbidityBeach,beachTurbidityBeach,tribNeshotaNorthStormWaterOutfallWaterElevation,tribNeshotaSouthStormWaterOutfallWaterElevation,DiffHeightabovesealevelmover24hr14120,MaxHeightabovesealevelmover1hr14120,MaxHeightabovesealevelmover24hr14120,MeairtempCover120hr14120,MeairtempCover12hr14120,MeairtempCover1hr14120,MeairtempCover24hr14120,MeairtempCover2hr14120,MeairtempCover48hr14120,MeairtempCover6hr14120,MeairtempCover72hr14120,MeanCloudcoverover12hr14120,MeanCloudcoverover1hr14120,MeanCloudcoverover24hr14120,MeanCloudcoverover2hr14120,MeanCloudcoverover48hr14120,MeanCloudcoverover6hr14120,MeanHeightabovesealevelmover1hr14120,MeanHeightabovesealevelmover24hr14120,MinHeightabovesealevelmover1hr14120,MinHeightabovesealevelmover24hr14120,StDewindtempCover120hr14120,StDewindtempCover12hr14120,StDewindtempCover24hr14120,StDewindtempCover2hr14120,StDewindtempCover48hr14120,StDewindtempCover6hr14120,StDewindtempCover72hr14120,MeanSeaWaterTemperatureCover1hrX141Y20Sigma0,MeanSeaWaterTemperatureCover2hrX141Y20Sigma0,MeanSeaWaterTemperatureCover6hrX141Y20Sigma0,StDevSeaWaterTemperatureCover6hrX141Y20Sigma0,StDevSeaWaterTemperatureCover12hrX141Y20Sigma0,MeanSeaWaterTemperatureCover12hrX141Y20Sigma0,MeanSeaWaterTemperatureCover24hrX141Y20Sigma0,StDevSeaWaterTemperatureCover24hrX141Y20Sigma0,MeanSeaWaterTemperatureCover48hrX141Y20Sigma0,StDevSeaWaterTemperatureCover48hrX141Y20Sigma0,MeanSeaWaterTemperatureCover72hrX141Y20Sigma0,StDevSeaWaterTemperatureCover72hrX141Y20Sigma0,MeanSeaWaterTemperatureCover120hrX141Y20Sigma0,StDevSeaWaterTemperatureCover120hrX141Y20Sigma0,sqrtradarprecipneshtahSum1hr,sqrtradarprecipneshtahSum2hr,sqrtradarprecipneshtahSum6hr,sqrtradarprecipneshtahSum12hr,sqrtradarprecipneshtahSum24hr,sqrtradarprecipneshtahSum48hr,sqrtradarprecipneshtahSum72hr,sqrtradarprecipneshtahSum120hr,sqrtradarprecipPointBeachesSum1hr,sqrtradarprecipPointBeachesSum2hr,sqrtradarprecipPointBeachesSum6hr,sqrtradarprecipPointBeachesSum12hr,sqrtradarprecipPointBeachesSum24hr,sqrtradarprecipPointBeachesSum48hr,sqrtradarprecipPointBeachesSum72hr,sqrtradarprecipPointBeachesSum120hr,sqrtradarprecipManitowocRSum1hr,sqrtradarprecipManitowocRSum2hr,sqrtradarprecipManitowocRSum6hr,sqrtradarprecipManitowocRSum12hr,sqrtradarprecipManitowocRSum24hr,sqrtradarprecipManitowocRSum48hr,sqrtradarprecipManitowocRSum72hr,sqrtradarprecipManitowocRSum120hr,logMRQmean1,logMRQmean2,logMRQmean6,logMRQmean12,logMRQmean24,logMRQmean48,logMRQmean72,logMRQmean120,MRQmax24,MRQmin1,MRQmin2,MRQmin6,MRQmin12,MRQmin24,MRQmin48,MRQmin72,MRQmin120,MRQdifference6,logKRQmean1,logKRQmean2,logKRQmean6,logKRQmean12,logKRQmean24,logKRQmean48,logKRQmean72,logKRQmean120,KRQmax24,KRQmin1,KRQmin2,KRQmin6,KRQmin12,KRQmin24,KRQmin48,KRQmin72,KRQmin120,KRQdifference6,parvwater(surface)Mean1hr,parvwater(surface)Mean2hr,parvwater(surface)Mean6hr,parvwater(surface)Mean12hr,parvwater(surface)Mean24hr,parvwater(surface)Mean48hr,parvwater(surface)Mean72hr,parvwater(surface)Mean120hr,perpvwater(surface)Mean1hr,perpvwater(surface)Mean2hr,perpvwater(surface)Mean6hr,perpvwater(surface)Mean12hr,perpvwater(surface)Mean24hr,perpvwater(surface)Mean48hr,perpvwater(surface)Mean72hr,perpvwater(surface)Mean120hr,parvwater(depth-ave)Mean1hr,parvwater(depth-ave)Mean2hr,parvwater(depth-ave)Mean6hr,parvwater(depth-ave)Mean12hr,parvwater(depth-ave)Mean24hr,parvwater(depth-ave)Mean48hr,parvwater(depth-ave)Mean72hr,parvwater(depth-ave)Mean120hr,perpvwater(depth-ave)Mean1hr,perpvwater(depth-ave)Mean2hr,perpvwater(depth-ave)Mean6hr,perpvwater(depth-ave)Mean12hr,perpvwater(depth-ave)Mean24hr,perpvwater(depth-ave)Mean48hr,perpvwater(depth-ave)Mean72hr,perpvwater(depth-ave)Mean120hr,parwindMean1hr,parwindMean2hr,parwindMean6hr,parwindMean12hr,parwindMean24hr,perpwindMean1hr,perpwindMean2hr,perpwindMean6hr,perpwindMean12hr,perpwindMean24hr,parwaveheightMean1hr,parwavedirMean1hr,perpwaveheightMean1hr,perpwavedirMean1hr,parwaveheightMean2hr,parwavedirMean2hr,perpwaveheightMean2hr,perpwavedirMean2hr,parwaveheightMean6hr,parwavedirMean6hr,perpwaveheightMean6hr,perpwavedirMean6hr,parwaveheightMean12hr,parwavedirMean12hr,perpwaveheightMean12hr,perpwavedirMean12hr,parwaveheightMean24hr,parwavedirMean24hr,perpwaveheightMean24hr,perpwavedirMean24hr
40714.46181,3.113843119,1299.7,171,239.3,1.025715384,10.61,16.85,17.8,0.000251,0.008332,0.015983,13.455389,13.589014,14.359464,13.506588,14.265857,14.033512,13.625797,13.972331,0.893672,0.976698,0.874601,0.988349,0.720213,0.971053,0.008332,0.005169,0.008332,-0.001076,1.077583,0.363066,0.323144,0.093607,0.851454,0.481246,0.870893,13.611996,13.611996,13.614798,0.002803,0.29034,13.884148,14.121554,0.321964,14.249483,0.351192,14.206383,0.416308,13.826223,0.627632,0,0,0,0,5.883914088,6.529799691,6.529799691,8.454942756,0,0,0,0,6.283285685,6.873561668,6.873561668,8.872066727,0,0,0,0,3.694496989,4.026657671,4.026657671,5.818190011,2.618048097,2.616475514,2.614545703,2.610216417,2.60276063,2.582524982,2.577380084,2.540566687,420,412,412,408,400,356,356,356,259,8,2.8192148,2.810148475,2.78429032,2.750363734,2.614380833,2.403209917,2.31991534,2.258951398,667,652,613,562,453,84,82,82,54,105,-0.075913,-0.07171347,-0.070677901,-0.06308134,-0.067428464,-0.088575774,-0.073206231,-0.037458325,-0.025967,-0.02131632,-0.01163031,-0.00934497,-0.021040332,-0.037920402,-0.035714925,-0.024224503,-0.041089544,-0.040092682,-0.036918859,-0.03513199,-0.036138982,-0.044168894,-0.036322254,-0.014785515,0.001226161,0.00128884,0.000873004,0.000579675,-0.001181674,-0.003823826,-0.003772323,-0.003515477,-3.9775289,-3.441884,-3.55394178,-2.96422028,-2.980997868,1.556445,1.5917838,1.681121223,2.173057528,1.944365948,-0.26172195,-0.99978147,-0.005472468,-0.020904904,-0.2640162,-0.99985262,-0.004380499,-0.016626223,-0.249226433,-0.999867482,-0.000259244,5.30E-06,-0.213606508,-0.999686376,0.001851028,0.011351543,-0.228169278,-0.974405095,-0.035126423,-0.125496016
40715.45139,2.072617477,118.2,172,289.8,0.911157609,8.15,16.85,17.75,-0.003277,0.011609,0.015836,13.718155,13.502421,14.213718,13.662323,13.922729,13.580968,13.773103,13.925334,0.987459,1,0.983691,0.997184,0.927706,0.994946,0.011609,0.006948,0.011609,-0.000843,0.901098,0.342606,0.363714,0.290989,0.345809,0.220899,0.767586,14.630272,14.630272,14.667418,0.037146,0.04949,14.709354,14.601981,0.247149,14.361767,0.374265,14.366982,0.360828,14.169328,0.473883,0,0,0.410655573,0.410655573,0.410655573,6.192241274,6.542699901,6.542699901,0,0,0.335632239,0.335632239,0.335632239,6.709519059,6.881751085,6.881751085,0.121049577,0.121049577,0.180574085,0.217791184,0.302074494,3.787874734,4.037972387,4.037972387,2.648360011,2.64738297,2.644438589,2.640150041,2.633047424,2.617857288,2.59985276,2.578300083,448,444,440,436,428,412,356,356,286,12,2.666751912,2.67313615,2.692442976,2.726964797,2.791997493,2.709632075,2.571991736,2.450271567,747,461,461,461,461,461,82,82,82,-61,-0.08159172,-0.079851905,-0.083753273,-0.08133051,-0.086563415,-0.076536267,-0.088309566,-0.060452881,-0.02919214,-0.02768158,-0.02732911,-0.02278194,-0.029103305,-0.025348089,-0.035409805,-0.027407986,-0.04404614,-0.04268494,-0.044858794,-0.045782158,-0.04504409,-0.040361559,-0.044540447,-0.02953543,-0.003502606,-0.002954425,-0.00246584,-0.002293606,-0.001971707,-0.001635142,-0.003337336,-0.002737387,-4.796667,-4.710824,-4.21979688,-3.82895115,-3.79976651,-0.3532045,0.092984105,0.805783762,1.040387381,1.610451032,-0.21002843,-0.99915888,0.008619787,0.041006529,-0.19859093,-0.99907489,0.008516964,0.04295984,-0.178178722,-0.998801922,0.008566715,0.048477887,-0.184742124,-0.998669856,0.009217556,0.049495881,-0.218523062,-0.998708858,0.010013743,0.046150474
40717.45486,2.787531316,613.1,174,210,0.995196292,9.89,16.85,17.1,0.015989,-0.004849,0.023156,13.979058,14.226103,14.46544,14.270668,14.539924,14.059644,14.329203,13.927203,0.987992,1,0.979479,1,0.974968,1,-0.004849,0.008941,-0.004849,-0.004849,0.661805,0.30527,0.34183,0.074485,0.447615,0.354113,0.461248,14.739628,14.739628,14.602002,0.137626,0.197243,14.433326,14.294196,0.203879,14.185418,0.305058,14.324272,0.347796,14.294356,0.351076,0,0,0,0,0.744221741,6.371922002,6.385141189,9.132815119,0,0,0,0,0.960132803,5.772722321,5.782471012,8.98236166,0.182093383,0.207304124,0.207304124,0.215951383,1.64828517,5.660522414,5.668576717,6.953181574,2.967079734,2.967138292,2.974281359,2.982101554,2.964770172,2.877113275,2.809938295,2.73255793,992,917,917,917,917,834,440,412,356,-35,3.05018635,3.051634804,3.049218023,3.038222638,2.964824137,2.842404446,2.826243572,2.70088932,1140,1120,1120,1100,984,637,351,351,82,20,0.003419185,0.012140094,0.032242741,0.034333127,0.012001445,-0.027536562,-0.04721218,-0.064000364,0.003912655,0.008518319,0.014130883,0.011607576,0.002777508,-0.00549654,-0.013365462,-0.023444499,0.012830568,0.015306236,0.021743698,0.021706067,0.00848684,-0.017916283,-0.026958885,-0.033890781,0.00372839,0.004133877,0.005811679,0.007511147,0.007080238,0.003794581,0.001872485,-0.000484569,-2.7448765,-2.7680798,-0.69370915,-0.005337178,0.057889041,-2.1589175,-2.1213818,-2.66766873,-3.26505686,-2.12952308,-0.004089849,-0.011721014,-0.34890907,-0.99993131,-0.005391724,-0.015216322,-0.35328524,-0.999878115,-0.005673618,-0.015015814,-0.411255135,-0.999752547,0.038670124,0.056983002,-0.5095134,-0.995081626,-0.087111128,-0.251199522,-0.399153742,-0.771499436
40720.60764,2.043755127,110.6,177,290.1,0.51054501,3.24,16.85,17,0.007428,0.001982,0.010541,14.525062,15.120684,16.57112,15.529097,16.522032,15.278913,16.602945,14.845755,0.003773,0,0.001886,0.000097,0.125402,0.000032,0.001982,0.004738,0.001982,-0.00183,1.264812,1.588416,1.608588,0.049088,1.602798,0.522365,1.516018,14.610904,14.610904,13.877052,0.733852,0.792386,13.302363,13.995786,0.980175,13.719338,0.829258,14.022033,0.894531,14.095868,0.732021,0,0,0,0,0,0,2.855239044,7.137841971,0,0,0,0,0,0,4.204217169,7.45571224,0,0,0,0,0,0,3.270390802,6.972923275,3.113943352,3.115194321,3.118925753,3.122215878,3.130769185,3.158142524,3.203789989,3.106418273,1420,1290,1290,1290,1290,1290,1290,1290,448,-40,2.419955748,2.424677503,2.445733901,2.479857119,2.559919087,2.708071064,2.815720682,2.840136166,504,263,263,263,263,263,263,263,263,-34,0.01389007,0.002928559,-0.006493345,0.001511596,0.008154224,-0.017873651,-0.011690227,-0.01562654,-0.06035069,-0.062327807,-0.042269979,-0.005668631,0.021969471,0.018571867,0.021593638,0.010904695,0.006752258,0.005071659,-0.000958748,-0.007038288,-0.019976121,-0.0302585,-0.025841993,-0.020946655,0.002938179,0.002925464,0.002732426,0.002759551,0.003981341,0.004796927,0.003626954,0.003852737,-1.1943268,-1.3323054,-1.05249632,-0.285688355,1.30003855,-4.8055895,-4.7314612,-4.34095608,-1.61916172,-0.462717221,-0.029112855,-0.20095568,-0.14191668,-0.97960033,-0.02669322,-0.19647394,-0.13299734,-0.98049839,-0.023272219,-0.259480338,-0.096051321,-0.963227937,0.003693451,0.177937141,-0.037446137,-0.315076873,0.039826901,0.560440848,-0.03111616,-0.298079404
40721.48611,2.454997217,285.1,178,251.1,0.689308859,4.89,16.85,17,0.007963,-0.0014,0.008254,14.956499,15.863101,16.122784,16.270868,16.052135,15.934493,15.850737,15.540226,0.202249,0.982359,0.102063,0.931257,0.051971,0.404499,-0.0014,0.001888,-0.0014,-0.004824,1.371634,0.359537,0.774263,0.07065,1.343722,0.171544,1.439322,14.989395,14.989395,14.864543,0.124852,0.206817,14.949705,15.288424,0.581116,14.610152,1.041276,14.209789,1.057604,14.338855,0.89733,0,0,0,0,0,0,0,3.301706226,0,0,0,0,0,0,0,4.815098857,0,0,0,0,0,0,0,4.365336528,3.083681747,3.084576278,3.086211481,3.090640083,3.100406448,3.118426633,3.144952386,3.142607132,1320,1210,1210,1210,1210,1210,1210,1210,840,-10,2.249198357,2.251942242,2.264522686,2.285604186,2.339265062,2.486932025,2.638717992,2.809569534,280,177,177,177,177,177,177,177,177,-13,0.09083238,0.083857167,0.085069548,0.057478963,0.042880936,0.025872567,0.0030195,0.003242376,-0.03048088,-0.032012146,-0.037325185,-0.038049714,-0.031266315,0.001436516,0.006391698,0.008077035,0.06774438,0.06346656,0.061377042,0.048372975,0.032144922,0.003296668,-0.010339458,-0.00747683,0.001070156,9.03E-05,0.000281334,0.000515455,0.001658002,0.003085868,0.003985015,0.003717191,0.018780972,0.269530736,-0.840008346,-0.416309005,-0.896971916,-7.3433242,-7.2181566,-6.56523088,-5.63279566,-4.506141396,-0.35886808,-0.51753755,-0.59332745,-0.85566049,-0.34849249,-0.511681175,-0.58497688,-0.85914836,-0.228010905,-0.382191232,-0.509923652,-0.914095043,-0.130266875,-0.299601178,-0.361677317,-0.940939339,-0.081847067,-0.285205365,-0.242139415,-0.950490277
40722.47569,1.204119983,16,179,246.5,0.999130541,9.98,16.8,17,0.023836,-0.017558,0.006277,15.374558,16.435295,17.459124,16.395278,17.196319,16.333073,16.499409,16.088088,0.239694,0.566263,0.37111,0.712023,0.236586,0.423763,-0.017558,-0.0075,-0.017558,-0.017558,1.438048,0.479255,0.512452,0.262805,0.659481,0.570479,1.156912,12.982372,12.982372,13.350027,0.367655,1.268332,14.479334,15.416524,1.346924,15.352474,1.039256,14.878942,1.213289,14.56332,1.158111,0,0,0,0,0.549641701,0.549641701,0.549641701,3.26335778,0,0,0,0,0.559250391,0.559250391,0.559250391,4.751429574,0,0,0,0,1.542065822,1.542065822,1.542065822,4.339789857,3.048247532,3.048247532,3.050025112,3.054357662,3.063481914,3.082523578,3.101159715,3.156739656,1220,1110,1110,1110,1110,1110,1110,1110,906,-20,2.133538908,2.137116641,2.14586945,2.158550947,2.186344089,2.270751601,2.410050459,2.690397301,177,135,135,135,135,135,135,135,135,-7,0.09566253,0.1047312,0.13911162,0.133189058,0.15104193,0.096961433,0.067595688,0.031139064,0.03482423,0.039665802,0.063210342,0.07387584,0.047076496,0.00790509,0.016649843,0.016911777,0.047967582,0.051762104,0.065824527,0.076526359,0.090964166,0.061554544,0.032519167,0.008987262,-0.005770933,-0.005408568,-0.003044276,0.001034362,0.00480658,0.003232291,0.003659439,0.003358321,3.7257677,4.3712968,5.16306182,4.99962282,4.208942521,9.0353714,8.4993482,7.1640794,5.66168453,0.535967521,0.2314921,0.61522334,0.2966361,0.78835287,0.26303142,0.67160905,0.28702276,0.73696778,0.32550193,0.844936817,0.185794763,0.479583837,0.286122671,0.910079695,0.098061044,0.246025494,0.101653688,0.42950697,-0.25560755,-0.341281975
40723.45139,1.51054501,32.4,180,235.6,0.973589623,9.41,16.8,17,-0.027455,0.009897,0.011243,15.796129,14.449855,16.496962,16.104662,16.240115,16.22213,14.927095,16.231791,0.038494,0,0.259277,0.011542,0.323862,0.037236,0.009897,0.000406,0.009897,-0.017558,1.492386,0.965899,2.000807,0.256848,1.457098,1.09349,1.272942,12.984318,12.984318,12.826085,0.158233,0.354722,13.110104,13.466909,0.538179,14.441717,1.414981,14.723952,1.267541,14.30256,1.218562,0,0,0,0,0,0.549641701,0.549641701,0.549641701,0,0,0,0,0,0.559250391,0.559250391,0.559250391,0,0,0,0,0,1.542065822,1.542065822,1.542065822,3.01911629,3.018596488,3.020671974,3.024023625,3.030776763,3.047801998,3.066455345,3.109817506,1120,1040,1040,1030,1030,1030,1030,1030,1030,-10,2.053078443,2.054038211,2.058489291,2.067644203,2.090566642,2.142428576,2.221251184,2.506000204,137,113,113,113,113,113,113,113,113,-2,-0.08074613,-0.069437096,-0.031551346,-0.022229922,0.007620616,0.079230645,0.065622337,0.032904921,-0.001958036,0.003241438,0.018771443,0.008597034,0.018503203,0.031429326,0.010313478,0.017063208,-0.041954724,-0.041020482,-0.034266641,-0.024665255,-0.00568645,0.043050875,0.038439655,0.010278056,-0.000647931,-0.001110229,-0.00213682,-0.005173013,-0.008155255,-0.001531815,-0.000448644,0.001843604,-2.6001414,-2.2880657,-0.175701093,-0.305541181,0.637770638,-0.47947648,-1.28128324,1.1340291,1.760037735,3.645662868,-0.17004246,-0.98311394,0.031651302,0.1829945,-0.111665338,-0.99149432,0.015403822,0.083582251,-0.033159242,-0.27156574,0.070168345,0.685883064,-0.07823133,-0.476690931,0.057196941,0.553540024,-0.105961093,-0.50938699,0.093368326,0.498682785
40729.44097,1.164352856,14.6,186,234,0.488550717,3.08,16.85,17,-0.001585,-0.000704,0.002659,18.101968,19.257556,21.61915,19.326208,21.352055,18.735085,20.101537,18.817089,0,0,0.000024,0,0.005321,0,-0.000704,-0.002908,-0.000704,-0.009379,1.452273,1.234836,1.123622,0.267095,1.277721,0.984183,1.368842,14.979519,14.979519,14.72308,0.256439,0.749772,15.26614,15.909159,0.880227,15.476305,1.170953,15.471666,1.089175,15.360378,1.198337,0,0,0,0,0,0,0,2.47633883,0,0,0,0,0,0,0,2.411456406,0,0,0,0.056311633,0.08490583,0.119155361,0.119155361,0.554508792,2.804480189,2.804054201,2.807957617,2.813525392,2.824146181,2.845979306,2.866435033,2.902979137,703,630,630,630,630,630,630,630,630,-14,1.774516966,1.774516966,1.775731776,1.775124796,1.781979642,1.799591805,1.822481369,1.870903564,64,58,58,58,58,58,58,58,58,-2,0.072227,0.0676058,0.048249577,0.038953191,0.023217047,0.015416192,0.027101108,0.059479728,0.0661595,0.061873475,0.050056672,0.050326032,0.015308883,0.007901935,0.015789952,0.007354914,0.010599224,0.009584528,0.009143745,0.004083313,-0.004903678,-0.000187472,0.01316921,0.035171755,0.003532948,0.003131994,0.002595569,0.002271006,0.000920586,0.00247106,0.003066542,0.003180503,5.590784,5.30053575,4.961689,3.98895257,2.2365745,2.068275,2.0146154,0.769931213,0.746088232,-0.941413825,0.19894645,0.91868721,-0.085536215,-0.39498582,0.19917006,0.909180965,-0.091145299,-0.41577334,0.184682945,0.901440973,-0.088969312,-0.42991254,0.124979766,0.764839637,-0.06821779,-0.492074719,0.047907698,0.148990296,-0.068579617,-0.502556222
40730.46528,0.792391689,6.2,187,226,0.155336037,1.43,16.8,17,-0.003182,0.000685,0.004097,18.727569,19.124164,21.218834,19.758761,20.773029,19.563397,19.706761,19.115381,0.190041,0,0.239155,0.003573,0.119589,0.035726,0.000685,-0.003079,0.000685,-0.010244,1.523798,0.867174,1.297872,0.445806,1.262561,0.897855,1.40912,12.932989,12.932989,12.406133,0.526856,0.448058,12.178443,13.459887,1.441928,14.684523,1.710763,14.804165,1.584513,14.833037,1.359019,0,0,0,2.168344299,3.347282181,3.347282181,3.347282181,3.347282181,0,0,0,2.249170069,3.406651729,3.406651729,3.406651729,3.406651729,0,0,0,2.384522174,2.743738508,2.745051912,2.746324635,2.746324635,2.766598721,2.768360567,2.77396919,2.777638239,2.783784513,2.804004476,2.825613165,2.865687431,635,583,583,583,583,583,583,583,583,-23,2.813414177,2.788079947,2.700018283,2.580259536,2.361137361,2.161555158,2.073781973,2.008609042,681,623,548,366,126,57,57,57,57,315,-0.033119593,-0.019477342,0.014535464,0.030354631,0.053093905,0.04020717,0.029252816,0.050359129,-0.006144829,0.001031197,0.019930395,0.03351313,0.045661495,0.032000045,0.021517124,0.018455236,0.003735519,0.004401192,0.00713694,0.010464637,0.014240395,0.005253487,0.004479697,0.02820307,-0.004118227,-0.004085559,-0.003057549,-0.001323765,0.00150323,0.0013088,0.002117132,0.001759809,-3.329019,-2.83799,-1.1987052,0.870292283,2.349734745,1.059923,1.707276,3.27834393,3.63557459,2.10206065,-0.050744694,-0.78910917,0.039500338,0.61425297,-0.039333228,-0.62662421,0.04639308,0.75000761,0.00914643,-0.032135817,0.082666147,0.869446517,0.068860507,0.356708751,0.094818308,0.75945929,0.114106148,0.555425677,-0.006056521,0.119154074
40731.43403,0.799340549,6.3,188,255,-0.075720714,0.84,16.8,17,-0.000871,0.001557,0.002473,18.960391,17.391736,18.702448,18.566923,18.496398,19.175345,17.53906,19.225632,0,0,0.014382,0,0.126768,0,0.001557,-0.002048,0.001557,-0.007983,1.427282,0.601208,1.377769,0.20605,1.485004,0.81076,1.376974,15.879341,15.879341,15.732838,0.146503,0.491488,16.094513,16.606232,0.757832,15.03306,1.94977,15.325093,1.721405,15.296223,1.509501,0,0,0,0,0,3.347282181,3.347282181,3.347282181,0,0,0,0,0,3.406651729,3.406651729,3.406651729,0.251521371,0.345755694,0.391391109,0.391391109,0.391391109,2.771513666,2.772813914,2.7740739,2.7084209,2.709481967,2.715515881,2.722839506,2.73739145,2.761818249,2.783784513,2.827840257,583,511,511,511,511,511,511,511,511,-22,2.95206559,2.963256436,3.012907493,3.109845611,3.123031122,2.886035159,2.726718721,2.541061547,1920,875,875,875,875,637,57,57,57,-345,-0.00242498,-0.009511296,0.001485602,0.025147315,0.018820994,0.038193894,0.033201611,0.031538222,-0.0628151,-0.051188107,-0.014199657,0.016412207,-0.022990621,0.012831356,0.013657198,0.014606514,0.01465198,0.01401492,0.018714628,0.020208833,0.015912962,0.01523127,0.008519621,0.013994034,-0.006314237,-0.006080773,-0.004598012,-0.004572201,-0.006295642,-0.002226121,-0.001177219,0.000949477,0.700732,-0.5507195,-0.499358425,0.665431279,-0.733290273,-4.40535,-3.5565476,-1.05633041,1.314698802,-0.066079228,-0.0725577,-0.74041912,-0.0658672,-0.67214547,-0.07542595,-0.856587385,-0.04226336,-0.45198913,-0.009777311,-0.361530402,0.00979655,0.054055888,0.027260288,0.067172478,0.053229023,0.445803247,-0.033849502,-0.350674445,-0.00230536,0.06679909
40732.60764,0.716003344,5.2,189,242,0.36361198,2.31,16.8,17,-0.003247,-0.001087,0.004856,18.981953,19.269464,20.673832,19.01011,20.58448,18.688361,21.060301,18.958061,0.070419,0.321658,0.247729,0.383204,0.133235,0.132315,-0.001087,-0.004034,-0.001087,-0.011079,1.426567,1.962773,1.511849,0.089352,1.373617,0.896178,1.290223,17.051922,17.051922,16.140225,0.911698,0.789685,15.720458,16.129595,0.71474,16.404397,0.774888,15.422489,1.737668,15.461901,1.540085,0,0,0,0,0,0,3.347282181,3.347282181,0,0,0,0,0,0,3.406651729,3.406651729,0,0,0,0,0.235065948,0.456555583,2.781464363,2.784015445,2.626340367,2.626853415,2.632963168,2.643041218,2.661861963,2.695677729,2.725020678,2.774197514,498,420,420,420,420,420,420,420,420,-20,2.423655393,2.429348473,2.461210803,2.511883361,2.641494767,2.942955745,2.846266219,2.649349059,717,263,263,263,263,263,263,58,57,-58,-0.016356574,-0.010692437,0.013860496,0.029134301,0.038202425,0.040122617,0.038729917,0.033583038,0.003968354,0.009781677,0.031665765,0.020251818,0.020636447,-0.002840846,0.00696328,0.011258447,0.004713188,0.004272494,0.005100618,0.01064941,0.022846856,0.021997974,0.018845974,0.011116723,-0.008074603,-0.008220582,-0.008841185,-0.008056118,-0.007624151,-0.007167763,-0.00471286,-0.001884886,-1.139376,-0.7492395,1.7667126,2.42139932,1.237190637,-3.754202,-4.188916,0.02877107,1.086803072,-0.44478241,0.01589863,0.23504627,-0.06574543,-0.97198418,0.02729178,0.611013145,-0.029720576,-0.40557064,0.057438811,0.854067087,0.000488752,0.00297108,0.083701452,0.836286819,0.035890825,0.275554346,0.047087165,0.436563042,-0.057655385,-0.112606792
40735.5,1.638489257,43.5,192,211,0.178976947,1.51,16.8,17.8,-0.001002,-0.010942,-0.000561,19.333485,19.777423,22.21023,20.006552,21.824667,20.040108,20.637353,19.77497,0.268822,0.005555,0.206102,0.028132,0.235382,0.096347,-0.010942,-0.007876,-0.010942,-0.015719,1.384048,1.192524,1.16176,0.385563,1.121407,1.028042,1.219207,14.574926,14.574926,14.52356,0.051366,0.307135,14.781138,15.905697,1.344946,16.235048,1.161245,16.598929,1.172676,16.497543,1.034897,0,0,0.875938354,2.850861449,2.894375753,2.989940635,2.989940635,2.989940635,0,0,0.868175673,2.462528172,2.479306355,2.509307673,2.513174884,2.513174884,0,0,0.343346763,3.452879523,3.548098787,3.576602718,3.677808723,3.706038316,2.385159239,2.37794338,2.369370493,2.365877801,2.382973329,2.436444264,2.492925216,2.589509781,265,239,234,228,223,223,223,223,223,6,1.99343623,1.994537104,1.996365715,1.992148341,2.003962897,2.059792117,2.161773404,2.656285908,111,97,97,97,95,95,95,95,95,-2,0.10340943,0.11799681,0.11775709,0.087100706,0.095477025,0.112496145,0.075569675,0.060787534,0.0663499,0.061810692,0.040346133,0.026034223,0.020922278,0.017394277,0.001661117,-0.001764079,0.02919848,0.031661226,0.03369472,0.033763683,0.035178763,0.050844576,0.035362189,0.029936191,-0.0057477,-0.005336514,-0.006108456,-0.00670583,-0.00429501,-0.000119778,-0.002732054,-0.00447444,1.7375436,2.4881868,4.3788576,2.99803902,2.568636559,5.1982955,4.351908,0.35697779,-0.988994248,-2.770490699,0.18560059,0.83346828,-0.12304826,-0.55256731,0.2145777,0.76268547,-0.18859716,-0.637279055,0.195994147,0.616264278,-0.253206007,-0.76935394,0.135344745,0.421908365,-0.286708332,-0.869565674,0.13463614,0.376558157,-0.33313559,-0.900103279
