dates,logEC,beachEColiValue,jday,beachSc,LogbeachTurbidityBeach,beachTurbidityBeach,beachWaterTemp,MeanCloudcoverover1hr12813,MeanCloudcoverover2hr12813,MeanCloudcoverover6hr12813,MeanCloudcoverover12hr12813,MeanCloudcoverover24hr12813,MeanCloudcoverover48hr12813,MeairtempCover1hr12813,MeairtempCover2hr12813,MeairtempCover6hr12813,MeairtempCover12hr12813,MeairtempCover24hr12813,MeairtempCover48hr12813,MeairtempCover120hr12813,MeairtempCover72hr12813,StDevAirtempCover6hr12813,StDevAirtempCover12hr12813,StDevAirtempCover24hr12813,StDevAirtempCover48hr12813,StDevAirtempCover120hr12813,StDevAirtempCover72hr12813,MeanSeaWaterTemperatureCover1hrX128Y13Sigma0,MeanSeaWaterTemperatureCover2hrX128Y13Sigma0,MeanSeaWaterTemperatureCover6hrX128Y13Sigma0,StDevSeaWaterTemperatureCover6hrX128Y13Sigma0,StDevSeaWaterTemperatureCover12hrX128Y13Sigma0,MeanSeaWaterTemperatureCover12hrX128Y13Sigma0,MeanSeaWaterTemperatureCover24hrX128Y13Sigma0,StDevSeaWaterTemperatureCover24hrX128Y13Sigma0,MeanSeaWaterTemperatureCover48hrX128Y13Sigma0,StDevSeaWaterTemperatureCover48hrX128Y13Sigma0,MeanSeaWaterTemperatureCover72hrX128Y13Sigma0,StDevSeaWaterTemperatureCover72hrX128Y13Sigma0,MeanSeaWaterTemperatureCover120hrX128Y13Sigma0,StDevSeaWaterTemperatureCover120hrX128Y13Sigma0,Qmean1,Qmin1,Qmean2,Qmin2,Qmean6,Qmin6,Qmean12,Qmin12,Qmean24,Qmax24,Qmin24,Qmean48,Qmin48,Qmean72,Qmin72,Qmean120,Qmin120,Qdifference6,scperp_mean1,scperp_mean2,scperp_mean6,scperp_mean12,scperp_mean24,scperp_mean48,scperp_mean72,scperp_mean120,scparl_mean1,scparl_mean2,scparl_mean6,scparl_mean12,scparl_mean24,scparl_mean48,scparl_mean72,scparl_mean120,dcperp_mean1,dcperp_mean2,dcperp_mean6,dcperp_mean12,dcperp_mean24,dcperp_mean48,dcperp_mean72,dcperp_mean120,dcparl_mean1,dcparl_mean2,dcparl_mean6,dcparl_mean12,dcparl_mean24,dcparl_mean48,dcparl_mean72,dcparl_mean120,wndperp_mean1,wndperp_mean2,wndperp_mean6,wndperp_mean12,wndperp_mean24,wndparl_mean1,wndparl_mean2,wndparl_mean6,wndparl_mean12,wndparl_mean24,wvh_mean1,wvh_mean2,wvh_mean6,wvh_mean12,wvh_mean24,wvperp_mean1,wvperp_mean2,wvperp_mean6,wvperp_mean12,wvperp_mean24,wvparl_mean1,wvparl_mean2,wvparl_mean6,wvparl_mean12,wvparl_mean24,dirwvhperp_mean1,dirwvhperp_mean2,dirwvhperp_mean6,dirwvhperp_mean12,dirwvhperp_mean24,dirwvhparl_mean1,dirwvhparl_mean2,dirwvhparl_mean6,dirwvhparl_mean12,dirwvhparl_mean24,rainsum1,rainsum2,rainsum6,rainsum12,rainsum24,rainsum48,rainsum72,rainsum120
40416.25,1.702430536,50.4,238,422,1.315970345,20.7,18.5,0,0,0.00469,0.019827,0.15103,0.22502,18.127125,18.178716,18.486443,19.375181,20.499437,21.076991,21.394972,21.100946,0.263173,1.067136,1.4899,1.524868,1.255529,1.335582,13.309367,13.309367,13.524171,0.214804,0.303108,13.786111,12.777453,1.106568,12.676649,1.116645,14.261645,2.521106,14.205889,2.325299,298.75,298,299.875,298,308.5,298,321.75,298,353.1458333,420,298,417.375,298,462.5763889,298,501.2708333,298,-22,-0.106006968,-0.106376233,-0.10663256,-0.129926525,-0.129287282,-0.04966817,-0.052270803,-0.039659345,-0.037455688,-0.037874444,-0.041873021,-0.062292098,-0.045209061,-0.008157718,-0.010700681,-0.006824926,-0.074544817,-0.075045337,-0.075768477,-0.100019052,-0.084216447,-0.026703751,-0.03664624,-0.023487606,-0.028164121,-0.029687122,-0.034537643,-0.046110809,-0.03183429,-0.010461938,-0.0149233,-0.00632034,-5.855805235,-5.576019238,-6.064969833,-6.26292972,-6.86313583,2.204510673,2.509586964,0.869973214,0.867146026,2.940428855,0.399597,0.418305,0.441571527,0.466149757,0.423065078,-0.271492019,-0.309623573,-0.355811191,-0.30736901,0.166943559,-0.962440691,-0.950013043,-0.933475998,-0.938859836,-0.821564601,-0.108487396,-0.130230454,-0.157765561,-0.146078115,0.043887467,-0.384588413,-0.397162709,-0.411978741,-0.436816328,-0.356982701,0,0,0,0,0,0,0,0
40694.59722,1.303196057,20.1,151,295,1.618048097,41.5,15.5,0.424645,0.232798,0.166327,0.089245,0.044622,0.314574,16.38922,15.990356,15.754467,14.342661,13.166938,11.470653,9.495879,10.69014,0.499902,1.525314,1.681514,2.274272,2.513893,2.305305,9.918495,9.918495,9.73837,0.180125,0.163261,9.778617,10.500114,0.880152,10.986278,0.825468,10.715962,0.802361,10.301829,0.828712,419,416,419,416,419.8333333,416,423.0833333,416,432.125,448,416,447.8541667,416,457.9895833,416,462.7354167,416,-4,0.213876414,0.206032416,0.198827286,0.163578978,0.143836163,0.097252369,0.111937672,0.030922739,0.104997549,0.090119802,0.08854623,0.075052575,0.063741172,0.038433758,0.043776537,0.008618958,0.145547661,0.153902136,0.149739768,0.119416545,0.09617437,0.061406822,0.075332934,0.013800016,0.050320137,0.052277016,0.051035814,0.040675306,0.032260682,0.023008315,0.027487934,0.004160921,8.814711275,8.370959819,7.994895913,6.939404259,6.065030606,9.80050028,4.321938762,4.819430677,3.62804665,1.357331736,0.63286656,0.60843095,0.625735213,0.502730576,0.376093169,-0.670783441,-0.701411315,-0.651283922,-0.706750575,-0.801890916,0.741653271,0.711457897,0.756693364,0.695125156,0.535748918,-0.424516409,-0.426011942,-0.406467834,-0.345861567,-0.284587675,0.469367555,0.433610847,0.474437002,0.3601448,0.229224504,0,0,0,0,0,0,0,0.04
40697.55556,2.339848783,218.7,154,241,1.086359831,12.2,15.5,0.123235,0.139112,0.477538,0.607025,0.328683,0.186383,11.678142,11.62539,10.877927,10.008473,9.782752,10.50632,11.440149,11.503122,0.664322,1.03223,1.064327,2.011897,2.253049,2.309218,8.204699,8.204699,8.179333,0.025366,0.173695,8.349215,8.829613,0.528924,7.753958,1.226845,8.114362,1.209313,9.263128,1.769044,274.75,274,274.75,274,275.625,274,281.125,274,297.4270833,333,274,331.5625,274,355.3784722,274,392.84375,274,-3,0.221272306,0.188172925,0.101982183,0.020280768,-0.019069661,0.017088612,0.064830383,0.077402182,0.06731562,0.054412468,0.015421457,-0.006943727,-0.012119544,0.013123762,0.039673191,0.038730629,0.127673844,0.108642824,0.031387542,-0.010730888,-0.028750049,0.011104342,0.051983438,0.055101124,0.034138421,0.027207924,0.001941382,-0.009303359,-0.008723468,0.010868268,0.024900251,0.023946391,10.69912363,9.765825554,8.027019343,4.887682677,2.670249891,-0.962853313,-1.07297054,-0.951914571,-1.15229339,-2.621384743,0.68003166,0.62981518,0.404037078,0.226437818,0.226973021,-0.749494397,-0.746732048,-0.834741702,-0.726754466,-0.737934275,0.662010686,0.66511202,0.499265907,0.083329341,-0.289391932,-0.509679919,-0.470441895,-0.3178401,-0.179201303,-0.175021227,0.450188226,0.418741909,0.2399869,0.114459619,-0.017859073,0,0,0,0,0,0,0.05,0.05
40700.44792,1.600972896,39.9,157,230,1.414973348,26,14.2,0.253502,0.435522,0.195424,0.097712,0.048924,0.027218,13.067143,13.623551,12.705228,11.670014,12.686511,13.377523,12.137789,13.129366,1.195516,1.346784,1.640238,1.858248,2.25949,1.719418,8.71148,8.71148,8.980868,0.269388,0.553921,9.453934,9.825683,0.870663,8.719916,2.071638,8.192195,1.906116,8.003671,1.682253,195,195,196.125,195,198.875,195,202.8958333,195,210.4166667,226,195,220.6666667,195,233.0381944,195,274.9791667,195,-9,0.170872584,0.16860939,0.10811565,0.041808398,0.008723864,0.032356803,0.081552836,0.055381692,0.051929196,0.044534536,0.018657818,0.00942992,-0.003860762,0.013903248,0.032890981,0.026415838,0.049821037,0.040172414,0.015478466,-0.00036911,-0.009050062,0.017049524,0.0552762,0.038628737,0.006388416,0.003806781,-0.001951639,-0.004550923,-0.003690332,0.008988068,0.020699779,0.017585269,6.084091855,6.530976781,5.442009802,3.372035237,1.330994507,1.488441946,1.314952926,0.689792937,1.221350701,-1.481479922,0.28398108,0.27647734,0.16779173,0.112653282,0.129577348,-0.343804417,-0.322756387,-0.207955072,-0.202552805,-0.372683834,0.939041279,0.946220772,0.967810008,0.709061061,-0.061346873,-0.09763395,-0.089392766,-0.04578176,-0.030235667,-0.054701869,0.266669956,0.261554729,0.160596139,0.088576351,-0.016759232,0,0,0,0,0,0,0,0
40702.39583,2.031812271,107.6,159,258,1.913813852,82,16.4,0.027446,0.029816,0.147771,0.073885,0.050112,0.071687,17.279404,17.160832,17.325053,17.123289,17.073395,15.487337,14.053756,14.56656,0.345258,0.852699,1.041386,1.863267,2.139345,2.219931,3.24862,3.24862,3.532398,0.283778,1.685839,5.175403,6.405016,1.72893,7.589872,1.772058,8.197269,1.946904,7.937328,1.873365,168.25,166,168.25,166,169.7083333,166,172.1458333,166,174.9166667,179,166,181.140625,166,191.4375,166,213.1145833,166,-5,0.140530187,0.140648564,0.155456105,0.14455825,0.154539303,0.134650781,0.089923301,0.102125944,0.066569527,0.065861649,0.06998064,0.065560442,0.065287961,0.057054626,0.035352921,0.042195561,0.110411575,0.112461249,0.125971201,0.109142204,0.094229759,0.078098041,0.048478259,0.063955658,0.039719402,0.039553854,0.042083871,0.035357212,0.031125199,0.024438743,0.015116817,0.022057245,5.691219918,6.213286796,5.489778205,5.715250158,5.578264816,6.453333898,6.021530301,6.896823854,5.955486909,2.378750989,0.50940746,0.50341413,0.511971913,0.445657113,0.331422781,-0.222152694,-0.215548699,-0.183155677,-0.365427672,-0.590325758,0.975011887,0.976469672,0.98271475,0.88804595,0.724953474,-0.11316624,-0.108549841,-0.094067877,-0.13852968,-0.154545131,0.496678329,0.491559893,0.503071445,0.409655283,0.270318522,0,0,0.08,0.08,0.08,0.09,0.09,0.09
40707.38194,2.463743721,290.9,164,503,0.283301229,1.92,14.3,0,0,0,0,0.011141,0.325283,13.086144,12.729247,10.928587,10.452181,11.86248,11.482715,12.161362,11.395153,1.411802,1.268856,1.708473,1.372378,2.311217,1.13274,12.194678,12.194678,12.272147,0.077469,0.193451,12.443177,12.310287,0.472012,11.451628,0.989441,10.387336,1.931837,8.00409,3.317034,317,317,317,317,318.125,317,319.5,317,321.9375,329,317,313.7864583,259,275.8298611,184,238.0979167,166,0,-0.093733061,-0.089103863,-0.094813325,-0.08742844,-0.107164026,-0.109021735,-0.123136876,-0.085404946,-0.050883143,-0.046921788,-0.03947395,-0.028541071,-0.048744813,-0.047113039,-0.056303209,-0.037214467,-0.06741975,-0.06794008,-0.062075754,-0.055205677,-0.081002828,-0.081573363,-0.093538317,-0.06334051,-0.027907689,-0.028223883,-0.025393972,-0.022817075,-0.032655258,-0.028825902,-0.033297541,-0.020029352,-3.506110622,-3.767995757,-3.963673472,-3.320715097,-1.934425985,-1.562241318,-0.886637968,0.519425014,1.715621071,-0.543476108,0.07613057,0.092906047,0.123309944,0.114005325,0.212738234,0.039221971,0.182438381,0.511104493,0.73520806,0.054422053,-0.999230522,-0.972359631,-0.804366617,-0.481722628,-0.496611698,0.002985991,0.019352152,0.06912936,0.084514306,-0.049323114,-0.076071989,-0.089887318,-0.09618074,-0.059491639,-0.148898478,0,0,0,0,0,0.01,0.34,0.43
40708.38542,1.396199347,24.9,165,379,0.558708571,3.62,14.9,0,0,0,0,0.000044,0.005592,13.933701,13.781781,12.157034,12.064031,13.101091,12.481785,11.675984,12.022174,1.316,0.95917,1.298094,1.638751,1.28809,1.548976,12.509651,12.509651,12.604534,0.094883,0.4826,13.030151,13.278375,0.64161,12.794331,0.742649,12.060544,1.237514,9.889922,3.099792,295,295,295.375,295,297.125,295,300.25,295,305.59375,317,295,313.765625,295,311.0555556,259,262.925,179,-3,0.010582172,-0.005931328,-0.029506742,-0.051804621,-0.051825965,-0.079494995,-0.089956478,-0.112891797,-0.011316687,-0.016372268,-0.031165738,-0.022774235,-0.033542157,-0.041143485,-0.042589411,-0.054497687,-0.027195623,-0.030336657,-0.032894098,-0.031756087,-0.038434263,-0.059718545,-0.067193663,-0.086480078,-0.012205226,-0.013337931,-0.014140079,-0.013460443,-0.016244991,-0.024450124,-0.024632265,-0.03064489,4.920929651,4.4364993,0.624236031,-0.589938845,-0.579330203,-1.260027376,-1.46993552,-2.059649544,-0.851434994,-2.104108103,0.14036538,0.14434933,0.148459425,0.118039371,0.108017411,-0.964466081,-0.872227768,-0.635125273,-0.032406527,-0.327509186,-0.264206698,-0.444999677,-0.718440688,-0.664897238,-0.709157021,-0.135377648,-0.125538021,-0.093411578,-0.0225816,-0.043768891,-0.037085474,-0.064955675,-0.107629033,-0.080545832,-0.076101563,0,0,0,0,0,0,0.01,0.43
40710.52778,2.033825694,108.1,167,459.6,1.356025857,22.7,16.9,0.984457,0.840932,0.946977,0.948334,0.972443,0.572212,14.090803,14.000076,13.463527,12.937739,12.529976,12.668338,12.35721,12.84412,0.405213,0.614377,0.603222,0.968657,1.420585,1.145007,11.689077,11.689077,11.662914,0.026163,0.190166,11.819193,12.351775,0.571908,12.956206,0.823428,13.073202,0.776804,12.497774,1.083841,291.25,289,290.125,286,285.125,277,280.5625,271,272.3125,292,259,274.296875,259,283.7291667,259,297.0333333,259,12,-0.049435841,-0.039823231,-0.00936981,0.028107459,0.090984335,0.087692098,0.046606948,-0.013652208,0.012070459,0.012623549,0.020719631,0.02877301,0.041572815,0.028838461,0.010901455,-0.012040392,0.00705118,0.011489753,0.023193705,0.045419473,0.081141257,0.066567747,0.034167085,-0.0106562,0.004587316,0.005983295,0.009752058,0.017122786,0.029721833,0.023757676,0.011420943,-0.004345427,-3.096417048,-3.288941083,-3.03872716,-2.002124556,1.994081002,6.29631226,5.156197648,4.161711482,2.766257725,0.435656265,0.14708889,0.13496398,0.107097846,0.156261881,0.404328069,0.945877457,0.923508267,0.948789878,0.508640743,-0.194500846,-0.324524014,-0.379027067,-0.304418043,-0.019058012,0.19476898,0.139128065,0.124911576,0.10110748,-0.006352293,-0.296522967,-0.047733877,-0.050494157,-0.034238565,0.028911024,0.146727655,0,0,0,0,0.34,0.41,0.41,0.42
40714.37569,2.991403303,980.4,171,542,1.696356389,49.7,16.7,0.821986,0.828192,0.903166,0.728426,0.817653,0.585368,13.832661,13.804497,13.645938,13.397916,13.536392,14.170961,13.453885,13.985433,0.12173,0.275497,0.277291,1.00137,1.195688,1.028064,14.728417,14.728417,14.784948,0.056531,0.118676,14.893105,14.900327,0.184935,14.692574,0.471119,14.273529,0.772362,13.576307,1.08929,412,412,412.5,412,408.8333333,404,405.8333333,400,396.1041667,420,356,380.6041667,356,376.4305556,356,344.7083333,259,8,-0.073875648,-0.073465994,-0.079656381,-0.077192054,-0.059977177,-0.071913088,-0.05243036,-0.009670368,-0.053294536,-0.048001841,-0.044841337,-0.039961518,-0.041037038,-0.049384639,-0.042215867,-0.017212692,-0.06475727,-0.065444294,-0.065077787,-0.062498805,-0.049626077,-0.058576389,-0.043767142,-0.008024701,-0.025702305,-0.02552448,-0.024692593,-0.023438613,-0.019373829,-0.023180718,-0.017899392,-0.004154982,0.485170838,-0.74322839,-2.279206434,-2.793071036,-1.438483424,-4.363885574,-4.202218843,-3.095906295,-2.06998997,-2.864485893,0.25561178,0.24848329,0.212942378,0.213075519,0.248516442,-0.665784002,-0.656686843,-0.628992453,-0.6471553,-0.738541621,-0.746144532,-0.754066886,-0.776931541,-0.760118623,-0.655254495,-0.170182234,-0.163240556,-0.134445577,-0.138829558,-0.187289157,-0.190723332,-0.187316546,-0.165022259,-0.161104706,-0.158643511,0,0,0,0,0.49,0.49,0.49,0.9
40715.39931,2.713658516,517.2,172,656,2.016615548,103.9,15.9,0.99896,0.999193,0.997326,0.99515,0.95732,0.887487,13.771967,13.72108,13.529522,13.258991,13.600129,13.568261,13.714674,13.980684,0.205284,0.313306,0.524006,0.420419,1.058926,0.912378,15.164202,15.164202,15.171799,0.007597,0.029221,15.199009,15.139341,0.157956,15.019834,0.209422,14.841497,0.44793,14.101108,1.058347,443,440,442,440,439,432,434.8333333,424,427.9583333,444,412,412.5833333,356,396.6805556,356,377.0625,286,8,-0.073124044,-0.070751292,-0.079320247,-0.083687534,-0.096387572,-0.078182375,-0.080071249,-0.051386758,-0.037301733,-0.033182349,-0.036185897,-0.041707962,-0.055108318,-0.048072678,-0.051292532,-0.03717355,-0.057697672,-0.05927312,-0.063821125,-0.068811969,-0.076733456,-0.063179766,-0.064628744,-0.041781066,-0.022004686,-0.02269089,-0.024726207,-0.027196999,-0.03032849,-0.024851159,-0.025563309,-0.016939223,-0.144859683,-0.922760162,-1.445622894,-1.459435959,-1.848242504,-4.605657751,-3.844930403,-3.794507188,-3.931596443,-4.124959897,0.19362691,0.197605965,0.209669312,0.228189715,0.262739375,-0.657005196,-0.65689084,-0.64706814,-0.639734524,-0.639736835,-0.753886047,-0.753985677,-0.762365157,-0.768489265,-0.767909519,-0.127213886,-0.129805093,-0.135588652,-0.145806915,-0.167656541,-0.145972626,-0.148992464,-0.159913926,-0.175507216,-0.202101411,0,0,0,0,0,0.49,0.49,0.49
40716.37986,2.756788199,571.2,173,422.5,1.489958479,30.9,16.7,0.999521,0.961671,0.982157,0.980583,0.983353,0.970336,14.271133,14.235468,14.096528,14.065478,14.156378,13.878254,13.942561,13.7643,0.152526,0.222526,0.308529,0.512094,0.861279,0.475844,15.194222,15.194222,15.216803,0.022581,0.082442,15.292043,15.355824,0.118055,15.247583,0.176521,15.131831,0.242838,14.66315,0.773367,796.75,781,784.875,760,720.2083333,654,663.3333333,473,557.28125,813,440,492.2864583,412,460.2256944,356,422.7729167,356,159,0.059101866,0.047491989,0.024700829,-0.029585415,-0.070820029,-0.083603801,-0.07572826,-0.064899736,0.015199508,0.012204256,0.005546727,-0.014186278,-0.034438757,-0.044773537,-0.043528038,-0.043238935,0.023186762,0.019382741,-0.004239696,-0.041534091,-0.064332329,-0.070532893,-0.063563954,-0.054473442,0.006200917,0.004988232,-0.001931795,-0.013801994,-0.022597472,-0.026462981,-0.02409993,-0.021324827,5.294455865,4.939614179,4.978602478,2.944346432,0.665324477,0.259521466,0.359448189,0.301627853,-1.386946337,-3.094429548,0.20880397,0.205500655,0.238256145,0.349059068,0.371678085,-0.906745145,-0.930306746,-0.93317503,-0.776598799,-0.712386947,0.421679075,0.360952141,-0.032493161,-0.408316968,-0.584598411,-0.189331986,-0.191100814,-0.21962793,-0.252408634,-0.252327963,0.088048265,0.074376502,-0.023959714,-0.192251484,-0.247555362,0,0,0.05,1.44,1.56,1.56,2.05,2.05
40717.5625,2.067442843,116.8,174,284.6,1.485721426,30.6,16,1,1,1,0.992507,0.987985,0.976529,14.523339,14.663099,14.988867,14.651955,14.714869,14.452074,14.119562,14.179747,0.285073,0.403987,0.410914,0.460302,0.717262,0.637245,14.921967,14.921967,14.92879,0.006823,0.079872,14.987777,15.251619,0.286176,15.314445,0.23126,15.290739,0.196562,15.107788,0.31743,921.5,906,920.125,906,927.4583333,906,949.0833333,906,929.1875,992,840,778.3125,444,663.0694444,420,551.6479167,356,-12,0.034137221,0.049235222,0.069562549,0.072990324,0.053698081,0.005349456,-0.027972969,-0.047042318,0.04742758,0.045476862,0.028956601,0.027680183,0.025648757,0.001291473,-0.016578452,-0.030066508,0.045212066,0.048889844,0.049913591,0.053244762,0.038844988,-0.004120317,-0.027952596,-0.040835809,0.013006437,0.013816492,0.014029144,0.01496658,0.011189729,-0.00277948,-0.011729611,-0.016590372,-2.554539056,-2.317453336,1.574574451,2.438540326,2.142033205,5.526091162,5.719178774,1.782050713,1.108832746,2.212238581,0.11839594,0.19058224,0.29032633,0.346612064,0.37444893,0.537440471,-0.087933369,-0.588803389,-0.715950101,-0.474520202,0.84330169,0.772076595,0.619628176,0.578680782,0.400736874,0.06363077,-0.061901962,-0.210943005,-0.275298912,-0.234407626,0.099843496,0.142002611,0.170622408,0.193658548,0.181854945,0.4,0.72,0.72,0.72,0.96,2.52,2.52,3.01
40720.65625,1.846955325,70.3,177,266,0.342422681,2.2,19.8,0,0,0,0,0.000022,0.111355,17.38661,17.368678,17.105429,15.78716,15.642232,15.318212,14.721679,14.89447,0.342063,1.568353,1.608186,1.72373,1.285021,1.593126,15.653225,15.653225,15.20142,0.451805,0.530326,14.780836,15.273338,0.890823,15.069437,0.718761,15.00123,0.60027,15.126516,0.51101,1302.5,1290,1301.25,1290,1310.416667,1290,1321.25,1290,1346.770833,1410,1290,1431.770833,1290,1594.930556,1290,1284.764583,448,-40,0.124942623,0.124438878,0.097803681,0.048457903,0.029839122,-0.015298892,-0.034640534,-0.01676881,0.031544435,0.029108309,0.012680456,0.003302366,0.015190372,0.00153207,-0.005319913,-0.001104766,0.029700391,0.026465942,0.013580056,0.006609603,0.001354663,-0.023010147,-0.028628969,-0.017016,0.008239283,0.007165076,0.003435484,0.001203486,-0.000829874,-0.00892058,-0.011188901,-0.007209854,3.691052077,3.745867554,3.716862311,1.919833856,1.09112297,-3.369834075,-3.306999771,-3.2931232,-1.589914522,0.738118434,0.14917773,0.152847705,0.121439504,0.077340473,0.063628931,-0.976146561,-0.976956226,-0.976974325,-0.314922777,0.109684283,0.217112626,0.213406039,0.210110009,0.069145264,0.39029534,-0.145619328,-0.149328489,-0.118518111,-0.049651838,-0.011918679,0.032388369,0.03260502,0.026210892,0.012888399,0.024415753,0,0,0,0,0,0,0.34,3.03
40721.48125,3.383743576,2419.6,178,312.2,2.139879086,138,15.8,1,0.97476,0.46367,0.231835,0.115918,0.05797,16.10886,16.104045,16.024382,15.721746,16.102417,15.895784,15.00788,15.463019,0.217391,0.590651,1.060787,1.410464,1.368478,1.523432,15.040954,15.040954,15.049101,0.008147,0.236153,15.241169,15.669026,0.504855,15.479646,0.75334,15.234771,0.714262,15.182505,0.591237,1212.5,1210,1215,1210,1219.583333,1210,1232.083333,1210,1260.104167,1320,1210,1313.489583,1210,1396.215278,1210,1388.695833,840,-10,0.177405739,0.163180111,0.133032926,0.114123619,0.102804187,0.054583121,0.010391021,0.008307258,0.057297,0.053053424,0.042106717,0.031716572,0.029178081,0.02169921,0.007458502,0.008016967,0.116155106,0.106003537,0.085943391,0.06693533,0.050618194,0.022292409,-0.004161591,0.001406597,0.035603824,0.032354791,0.025866737,0.019921614,0.014815368,0.005678311,-0.003052931,-0.001299006,7.680456178,7.426951136,5.928193457,4.897450399,3.912442346,-1.587343009,-0.872212824,-1.888174976,-1.285775644,-2.027465465,0.5780239,0.54411095,0.422050312,0.303643013,0.215615261,-0.927133961,-0.930624062,-0.922561346,-0.900008962,-0.940846849,0.374730062,0.365852236,0.382985738,0.37201077,0.274163591,-0.535905588,-0.506244383,-0.390629012,-0.273493956,-0.199307925,0.216602932,0.199365281,0.158896241,0.122828738,0.073154977,0,0,0,0,0,0,0,1.48
40722.38542,1.459392488,28.8,179,278.5,0.399673721,2.51,14.7,0.763498,0.511792,0.211217,0.159578,0.432574,0.233631,16.821917,16.672812,16.16775,16.537383,16.637887,16.392531,15.376675,16.16361,0.395988,0.577554,0.561493,0.890255,1.503752,1.252162,13.372536,13.372536,13.589958,0.217421,0.48939,14.043708,14.45454,0.544696,15.043575,0.806388,15.125192,0.846746,15.004537,0.681953,1122.5,1120,1125,1120,1129.583333,1110,1142.5,1110,1166.5625,1220,1110,1218.854167,1110,1272.951389,1110,1431.0125,906,-20,-0.034887419,-0.012907339,0.007411539,0.034678683,0.107948622,0.101055568,0.066642138,0.01710875,0.014393738,0.019110113,0.034746331,0.047396777,0.0564379,0.040379341,0.031627208,0.014032149,0.02357097,0.030474163,0.040749538,0.056263922,0.094720547,0.068314056,0.042391234,0.011692256,0.010423186,0.012323331,0.016077953,0.020226013,0.0308138,0.021449234,0.012747714,0.002330365,-8.795695116,-7.552629404,-5.547722138,-4.075886075,0.894075864,6.251445978,5.72931466,6.368422415,5.710490925,3.178216628,0.3629002,0.32100205,0.279904655,0.210757054,0.414563699,0.850346898,0.883143329,0.946395725,0.849243213,-0.013265905,-0.526222532,-0.463769155,-0.291339656,0.033957851,0.255032731,0.308591059,0.282116709,0.262950766,0.183514007,-0.179454227,-0.190966262,-0.151487531,-0.086940555,-0.018591186,0.137454167,0,0,0,0.04,0.08,0.08,0.08,1.32
40723.39792,1.688419822,48.8,180,347.8,1.08278537,12.1,16.9,0.150908,0.301946,0.167637,0.181219,0.294307,0.363441,16.070797,15.691377,14.397179,14.597018,16.44998,16.543934,15.859987,16.411681,1.01926,1.070284,2.059245,1.512187,1.626889,1.393771,13.773155,13.773155,13.842318,0.069163,0.192611,14.018297,13.966207,0.309505,14.210374,0.505827,14.684452,0.850516,14.816754,0.81203,1040,1030,1045,1030,1051.666667,1030,1060.208333,1030,1077.083333,1120,1030,1120.833333,1030,1170.173611,1030,1295.416667,1030,-10,-0.037883839,-0.049305228,-0.072348153,-0.069094515,-0.080859144,0.013544739,0.04041733,0.007125785,-0.034524155,-0.03440293,-0.035122915,-0.034757912,-0.029571172,0.013433364,0.017062503,0.008505966,-0.045915129,-0.047604455,-0.049589319,-0.04614105,-0.047947188,0.023386679,0.029560308,0.003905663,-0.018997412,-0.019431957,-0.020025492,-0.019506923,-0.019309306,0.005752247,0.007863054,-0.000533837,3.391856754,3.160626921,-1.081446588,-1.593122304,-3.579466725,-1.674291948,-0.90373866,-0.323002641,-1.11191836,1.421795677,0.07479262,0.083448995,0.160852687,0.194819063,0.216661115,-0.964202714,-0.759522845,-0.515520484,-0.538125686,-0.042973098,-0.265166223,-0.548560657,-0.794847089,-0.801969494,-0.833283461,-0.072115247,-0.061609632,-0.073921164,-0.105006491,0.00876326,-0.019832477,-0.048230004,-0.137739137,-0.159222124,-0.17783187,0,0,0,0,0,0.08,0.08,0.08
40729.39236,1.348304863,22.3,186,281,0.641474111,4.38,13.4,0,0,0,0,0,0.003439,21.172457,20.700966,19.475753,18.843277,19.557388,18.954964,18.620527,18.968936,0.98356,1.023428,1.122391,1.468659,1.353799,1.476843,15.027314,15.027314,15.562328,0.535014,0.692106,16.141337,15.843113,1.396352,15.468201,1.536305,14.801589,1.724546,14.023154,1.811097,637.5,635,639.75,635,645.9583333,635,654.25,635,670.59375,709,635,704.9895833,635,738.7118056,635,803.2041667,635,-14,0.104760323,0.119204599,0.14075953,0.121705265,0.104198038,0.046804792,0.01093705,0.06924252,0.08144894,0.081168912,0.077800056,0.066882143,0.046331154,0.023035117,0.012673778,0.035038092,0.061229036,0.062504824,0.059740331,0.053955977,0.045279782,0.023474679,0.015404407,0.056252342,0.022193507,0.022468603,0.021537788,0.019356946,0.016171263,0.008346538,0.008007987,0.020747086,-1.124620645,-1.149127554,0.645845818,1.045497541,1.421874288,6.393464616,5.59324599,4.592250283,3.785761296,1.934457957,0.11604454,0.11084822,0.117333467,0.099873428,0.08682582,0.681623721,0.46101741,0.316271191,0.018156517,-0.163275756,0.731702879,0.85118702,0.92937121,0.893015224,0.452662691,0.079098711,0.0522493,0.036911795,0.006931162,-0.018912475,0.084910124,0.093731688,0.109118587,0.089588031,0.049767989,0,0,0,0,0,0,0,0.01
