surveyDatetime,log_beach_EColi,beach_EColiValue,beach_Sc,beach_WaterTemp,beach_AirTemp,trib_BayCityCreekAtHwy204026368_TribSc,beach_LakeshoreCurrVel,beach_NoGeese,beach_NoGulls,beach_PeopleInWater,beach_PeopleOnBeach,beach_WaveHeightManual,Whittlesey_Discharge_Diff_6,HeightAboveSeaLevel_Mean_1,HeightAboveSeaLevel_Mean_2,HeightAboveSeaLevel_Mean_6,HeightAboveSeaLevel_Mean_12,HeightAboveSeaLevel_Mean_24,HeightAboveSeaLevel_Diff_24,AirTemperature_Mean_1,AirTemperature_Mean_2,AirTemperature_Mean_6,AirTemperature_Mean_12,AirTemperature_Mean_24,AirTemperature_Mean_48,AirTemperature_Mean_72,AirTemperature_Mean_120,CloudCover_Mean_1,CloudCover_Mean_2,CloudCover_Mean_6,CloudCover_Mean_12,CloudCover_Mean_24,Wind_Mean_1_perp,Wind_Mean_2_perp,Wind_Mean_6_perp,Wind_Mean_12_perp,Wind_Mean_24_perp,Wind_Mean_1_par,Wind_Mean_2_par,Wind_Mean_6_par,Wind_Mean_12_par,Wind_Mean_24_par,AirTemperature_StDev_2,AirTemperature_StDev_6,AirTemperature_StDev_12,AirTemperature_StDev_24,AirTemperature_StDev_48,AirTemperature_StDev_72,AirTemperature_StDev_120,Sqrt.Precipitation.over.upload.kreher.Sum..1hr,Sqrt.Precipitation.over.upload.kreher.Sum..2hr,Sqrt.Precipitation.over.upload.kreher.Sum..6hr,Sqrt.Precipitation.over.upload.kreher.Sum..12hr,Sqrt.Precipitation.over.upload.kreher.Sum..24hr,Sqrt.Precipitation.over.upload.kreher.Sum..48hr,Sqrt.Precipitation.over.upload.kreher.Sum..72hr,Sqrt.Precipitation.over.upload.kreher.Sum..120hr,Sqrt.Precipitation.over.upload.maslowski.Sum..1hr,Sqrt.Precipitation.over.upload.maslowski.Sum..2hr,Sqrt.Precipitation.over.upload.maslowski.Sum..6hr,Sqrt.Precipitation.over.upload.maslowski.Sum..12hr,Sqrt.Precipitation.over.upload.maslowski.Sum..24hr,Sqrt.Precipitation.over.upload.maslowski.Sum..48hr,Sqrt.Precipitation.over.upload.maslowski.Sum..72hr,Sqrt.Precipitation.over.upload.maslowski.Sum..120hr,Sqrt.Whittlesey_ARF_Sum_1,Sqrt.Whittlesey_ARF_Sum_2,Sqrt.Whittlesey_ARF_Sum_6,Sqrt.Whittlesey_ARF_Sum_12,Sqrt.Whittlesey_ARF_Sum_24,Sqrt.Whittlesey_ARF_Sum_48,Sqrt.Whittlesey_ARF_Sum_72,Sqrt.Whittlesey_ARF_Sum_120,log.Whittlesey_Discharge_Mean_1,log.Whittlesey_Discharge_Mean_2,log.Whittlesey_Discharge_Mean_6,log.Whittlesey_Discharge_Mean_12,log.Whittlesey_Discharge_Mean_24,log.Whittlesey_Discharge_Mean_48,log.Whittlesey_Discharge_Mean_72,log.Whittlesey_Discharge_Mean_120,log.Whittlesey_Discharge_Min_1,log.Whittlesey_Discharge_Min_2,log.Whittlesey_Discharge_Min_6,log.Whittlesey_Discharge_Min_12,log.Whittlesey_Discharge_Min_24,log.Whittlesey_Discharge_Min_48,log.Whittlesey_Discharge_Min_72,log.Whittlesey_Discharge_Min_120,log.Whittlesey_Discharge_Max_24,beach_AlgaeNearshore2,beach_AlgaeNearshore3,beach_AlgaeOnBeach2,beach_AlgaeOnBeach3,beach_AlgaeOnBeach4,yday,log.beach_TurbidityBeach,beach_WindVector_perp,beach_WindVector_parl
7/19/2011 9:32,2.236789099,172.5,105.2,25.3,25.9,447.9,1.07,0,8,2,2,0.08,1,0.015230995,0.004017595,-0.001008968,-0.000278406,0.000403312,0.010497544,21.332176,20.023522,18.1582128,18.2990259,20.1942277,19.8935046,19.79266838,18.04303014,0,0.16113676,0.410468435,0.285576713,0.197389203,-1.0358344,-0.0126882,1.96269962,2.3785261,0.757760068,-0.29162135,-1.43369468,-0.25238558,-0.310146652,-0.303190163,1.3086535,1.534118066,1.129769785,2.576600451,2.517160757,2.662891471,3.056756179,0,0,0,0,1.605154572,1.920348505,1.920348505,2.299733048,0,0,0,0,1.345217659,2.14574443,2.14574443,2.592964915,0,0,0,0,0.200002305,0.200002305,0.200002305,0.200002305,1.227886705,1.230448921,1.226084116,1.216429831,1.213252052,1.217220656,1.217878578,1.222404291,1.204119983,1.204119983,1.204119983,1.204119983,1.204119983,1.204119983,1.204119983,1.204119983,1.230448921,1,0,1,0,0,200,-0.026872146,0.680593355346721,1.55781664025581
7/20/2011 9:20,2.352953912,225.4,103.9,28.9,30,85.9,3.85,0,0,0,2,0.17,0,-0.017931111,-6.63e-05,-0.005780033,-0.003657556,-0.002263118,-0.010122474,20.714493,20.711114,19.8001928,19.116931,19.9360525,20.0651401,19.90768725,19.07913333,0.005640627,0.284037084,0.198340006,0.201590281,0.15979862,0.2134354,-0.4460438,3.18592445,3.73690222,2.85405541,4.560647,5.013129,3.163554025,1.377968875,0.560318451,0.003379,0.649410668,0.877163197,1.616312299,2.154606989,2.257274823,2.672560068,0,0,0,1.994393417,2.485817954,2.959022153,3.141182784,3.212138643,0,0,0,1.725795788,2.415796447,2.765082824,3.231144013,3.386428787,0,0,0,0,0.14142299,0.244951799,0.244951799,0.244951799,1.230448921,1.230448921,1.230448921,1.230448921,1.224274014,1.218797998,1.219689289,1.221570712,1.230448921,1.230448921,1.230448921,1.230448921,1.204119983,1.204119983,1.204119983,1.204119983,1.230448921,1,0,1,1,1,201,0.10720997,-1.80157064650603,-4.12363228303008
7/21/2011 11:40,2.512550993,325.5,94.1,20.4,23.9,252.8,3.85,0,1,0,5,0.33,-1,-0.014519038,-0.008254798,-0.015183864,-0.010383478,-0.004591928,-0.018814571,18.93375,18.63522,18.015429,18.3995075,20.140383,19.9946029,20.06614897,19.94836188,0.001445392,0.001448414,0.00073276,0.104526177,0.063332909,2.8685413,2.7246522,3.07748653,3.0775168,4.5271547,-5.2677015,-5.79819525,-4.94171357,-4.74705995,-2.463390932,0.298525,0.500298936,0.703049469,2.069573033,1.827945324,2.113365226,2.360257196,0,0,0,0,0,2.485817954,2.959022153,3.141182784,0,0,0,0,0,2.415796447,2.765082824,3.231144013,0,0,0,0,0,0.14142299,0.244951799,0.244951799,1.204119983,1.209515015,1.22297645,1.217747073,1.211921084,1.218010043,1.216693599,1.217931169,1.204119983,1.204119983,1.204119983,1.204119983,1.204119983,1.204119983,1.204119983,1.204119983,1.230448921,0,0,0,0,0,202,0.780317312,1.24108200092637,2.84072446164294
7/22/2011 9:46,0.799340549,6.3,98.7,21.1,28.7,564,4.65,0,5,2,0,0,0,-2.1e-05,0.002881973,-0.00261374,-0.002321227,-0.004785796,0.001969555,18.773947,18.530678,17.2957967,17.5634548,18.6288778,19.4793898,19.63161069,19.73636827,0.001569312,0.117506166,0.350429214,0.305786708,0.153811269,3.483015,3.8502811,4.08057728,4.18631327,3.92333947,-1.767487,-1.462847,-0.991261445,-1.238879514,-2.724163118,0.2432685,0.897819141,0.84448144,1.310161688,1.907638988,1.828447947,2.134674137,0,0,0,0.39552048,0.39552048,0.39552048,2.517087076,3.165985744,0,0,0,0.326884544,0.326884544,0.326884544,2.437811719,3.247636855,0,0,0,0,0,0,0.14142299,0.244951799,1.230448921,1.230448921,1.230448921,1.223755454,1.214313897,1.213783299,1.217299659,1.21732599,1.230448921,1.230448921,1.230448921,1.204119983,1.176091259,1.176091259,1.176091259,1.176091259,1.230448921,0,0,0,0,0,203,0.301029996,-1.75140856482057,4.46906791614014
7/25/2011 7:10,1.600972896,39.9,99.2,17.4,21.1,535,4.29,0,5,1,1,0.08,1,-0.030931091,-0.011351148,-0.005398664,-0.00595564,-0.005474673,-0.008836215,15.925385,15.957856,15.777964,15.6259442,16.6194226,15.107189,16.69020253,17.84221802,0.33783716,0.3583307,0.299074237,0.1562858,0.310914819,4.683671,5.1537355,4.57059783,4.21398226,1.294955391,-2.680987,-3.211664,-2.13504413,-1.432778042,-0.973942955,0.0324705,0.23224799,0.473610856,1.746677686,1.99881703,3.323666723,3.174964185,0,0,0,0,0,3.899795559,3.899795559,3.919801251,0,0,0,0,0,3.998177323,3.998177323,4.011517844,0,0,0,0,0,0.316225372,0.316225372,0.316225372,1.235528447,1.23299611,1.23350376,1.232233521,1.237040791,1.263659735,1.247457696,1.234289447,1.230448921,1.230448921,1.230448921,1.230448921,1.230448921,1.204119983,1.204119983,1.176091259,1.255272505,0,0,1,0,0,206,0.505149978,1.00087258139224,2.2909068239056
7/26/2011 17:35,2.237040791,172.6,96.8,22.7,23.8,209,1.83,0,0,6,4,0.08,0,-0.014080526,0.000921328,-0.003743789,-0.002321611,0.000473053,-0.04352192,20.029638,19.944431,19.248838,17.6533587,17.1270964,17.3120031,16.49853576,17.13836263,0,0,0.007284835,0.003642418,0.095068004,-2.749583,-2.9549406,-2.34999132,-0.68832127,-0.0114482,0.5442658,0.46546056,1.01604567,0.344671893,-1.131236618,0.085207,0.582660329,2.216549601,2.561779923,2.447616687,2.603311651,2.998963739,0,0,0,0,0,0,0.123313548,3.919801251,0,0,0,0,0,0,0.306763438,4.011517844,0,0,0,0,0,0,0,0.316225372,1.230448921,1.230448921,1.230448921,1.230704314,1.230448921,1.231214648,1.237543738,1.239224378,1.230448921,1.230448921,1.230448921,1.230448921,1.230448921,1.204119983,1.204119983,1.176091259,1.255272505,1,0,1,0,0,207,0.729974286,2.19927055094937,-0.960837678136549
7/27/2011 11:30,1.58546073,38.5,96.1,18.8,21.4,170.8,4.08,0,25,0,0,0,-1,-0.005739323,0.00797589,0.005079717,0.003130843,-0.000136653,-0.022338792,16.547222,16.47961,15.910419,15.3949394,16.6705639,17.0281819,16.98527085,16.78113229,0.7567195,0.80464045,0.754238055,0.562538209,0.283090313,3.824415,4.20563,4.36602813,3.76513442,1.57811082,1.038274,0.610644,1.2129052,0.637213988,0.876701449,0.0676115,0.577827437,0.718423236,2.036888198,2.536905774,2.276807278,3.020881623,0,0,1.658311038,3.326027616,3.326027616,3.326027616,3.326027616,5.125511204,0.292316257,0.292316257,1.697202501,3.578260699,3.578260699,3.578260699,3.578260699,5.365572806,0,0,0.09999161,0.244951803,0.244951803,0.244951803,0.244951803,0.39999984,1.278753601,1.278753601,1.303627976,1.272769587,1.252124553,1.24144686,1.238623105,1.245142373,1.278753601,1.278753601,1.278753601,1.230448921,1.230448921,1.204119983,1.204119983,1.204119983,1.342422681,1,0,1,0,0,208,0.50242712,-0.800698065113789,-1.83272545912448
7/28/2011 10:25,1.193124598,15.6,100.1,22.1,27.4,408.2,1.53,0,0,3,1,0,0,-0.006635311,0.011276847,-0.001369876,0.000335846,-0.000867019,-0.000895988,21.528828,20.241672,17.5344977,16.6566116,17.0448691,16.9002233,17.05177033,16.33362888,0.26921588,0.28248237,0.538358913,0.615713895,0.728584592,-0.30293751,0.1989219,1.63253945,1.833516474,2.516383162,-1.464491,-1.8415095,-1.54228337,-1.337585245,-0.596308843,1.2871565,2.0874349,1.735397683,1.419439357,1.781968484,2.228853742,2.33570716,0,0,0,0,1.730611193,3.749329913,3.749329913,5.365057011,0,0,0,0,1.725803116,3.961930998,3.961930998,5.191867365,0,0,0,0,0,0.244951803,0.244951803,0.316225375,1.26245109,1.264817823,1.26904571,1.271841607,1.281260687,1.265902204,1.254427222,1.258158193,1.255272505,1.255272505,1.255272505,1.255272505,1.255272505,1.230448921,1.204119983,1.204119983,1.342422681,1,0,1,0,0,209,0.376576957,0,0
8/1/2011 10:23,1.392696953,24.7,98.6,22.2,23.6,528.8,2.94,1,3,0,0,0,0,-0.006931963,0.007651301,-0.003457373,-0.000957913,-0.002027213,0.01945364,17.71235,17.48764,16.653173,16.6116003,19.0956546,18.7154723,19.07323478,18.64953877,0.003217765,0.002354976,0.0804218,0.078509356,0.039999384,2.6967919,3.479196,4.30280813,4.11513694,2.75391535,0.77081396,-0.18560682,-0.416383817,-1.016935444,-1.522751139,0.224705,0.635798662,0.506782153,3.0465784,2.339949176,2.658298221,2.702911578,0,0,0,0,0,3.981310318,4.191937829,4.5351249,0,0,0,0,0,2.988934816,3.173341034,3.61226933,0,0,0,0,0,0.14142299,0.14142299,0.14142299,1.230448921,1.230448921,1.230448921,1.230448921,1.229937686,1.230959556,1.230780902,1.246276945,1.230448921,1.230448921,1.230448921,1.230448921,1.204119983,1.204119983,1.204119983,1.204119983,1.230448921,1,0,0,0,0,213,0.311753861,0,0
8/2/2011 12:15,1.495544338,31.3,99.2,20.5,23.4,151.5,0,0,0,0,1,0,11,-0.005583409,-0.001890086,0.001461845,-0.000262709,-0.00151591,0.021687991,17.711704,17.904627,18.4342533,18.3961609,19.2629339,18.971649,18.869697,19.01235598,0.82353264,0.85209487,0.639013952,0.676405212,0.536345358,3.3740108,3.3867046,2.655772283,2.391807825,1.775161277,0.51416966,-0.64955592,-1.31084357,-0.902770223,0.144400696,0.192923,0.830732636,0.700869255,1.371689665,2.241830698,2.089923374,2.535477175,2.844563587,3.236491047,3.299784858,5.688598246,5.730127596,5.730127596,5.953712915,7.099767956,2.269613844,2.804773716,2.859956306,5.688059587,5.754487863,5.754487863,5.781926488,6.571470451,0,0,0,0,0,0,0.100010699,0.14142299,1.491361694,1.424881637,1.382917135,1.364363355,1.302547372,1.267711327,1.256164305,1.250517586,1.414973348,1.322219295,1.322219295,1.230448921,1.230448921,1.204119983,1.204119983,1.204119983,1.591064607,0,0,0,0,0,214,0.401400541,0,0
8/3/2011 10:36,2.762978491,579.4,104.5,23.1,26,315.8,3.33,0,0,0,0,0,-2,0.005177319,0.014999036,0.001396942,0.001819469,-0.000496029,0.003374083,20.382523,20.300713,18.1200013,18.7776208,19.4909027,19.3783509,19.28411881,19.19528122,0,0,0.047865566,0.188699572,0.353141428,-2.9577952,-2.2324069,0.341394548,0.091344192,1.013123502,-2.1569596,-2.1508168,-2.66679533,-2.9861393,-2.38393384,0.08181,1.590123268,1.751145268,1.728219354,1.562567357,2.177012598,2.288868576,0,0,0,0,3.246807529,5.73596087,5.73596087,7.104476748,0,0,0,0,2.804988479,5.754592543,5.754592543,6.571562117,0,0,0,0,0,0,0,0.14142299,1.342422681,1.350248018,1.362482475,1.39497672,1.518118947,1.417488301,1.363480356,1.315256425,1.342422681,1.342422681,1.342422681,1.342422681,1.342422681,1.230448921,1.204119983,1.204119983,1.77815125,1,1,0,0,0,215,0.960470778,0.510827498072667,-1.30347814220754
8/4/2011 11:50,2.152594078,142.1,101.3,21.7,27.6,352.1,1.77,0,0,0,6,0,0,-0.0033967,-0.003686865,-0.002600358,-0.003100923,-0.002939303,0.012889196,20.013618,19.814016,18.5061433,17.7942912,19.2453851,19.4202591,19.37195785,19.10190095,0,0,0.003661407,0.001830704,0.002918522,3.4515008,3.6645812,3.95782915,4.28930588,2.72473418,-1.0107818,-0.943209895,-0.836441353,-0.916608639,-0.709111849,0.199602,1.098404244,1.104399923,2.322586805,2.049600596,1.849528529,2.087538759,0,0,0,0,0,2.856295998,5.73596087,6.964375442,0,0,0,0,0,2.269879241,5.754592543,6.48452517,0,0,0,0,0,0,0,0.100010699,1.278753601,1.278753601,1.278753601,1.279438788,1.297760511,1.42036838,1.382701283,1.32819606,1.278753601,1.278753601,1.278753601,1.278753601,1.278753601,1.278753601,1.230448921,1.204119983,1.342422681,1,0,1,0,0,216,0.247973266,0.200174516278447,0.45818136478112
8/7/2011 13:08,0.86923172,7.4,106.9,23.4,26.2,270.2,4.17,0,2,0,2,0,-1,0.009087788,-0.001023886,0.00427125,0.002506253,0.002875774,0.009768365,20.763775,20.827888,20.2718687,19.3789221,19.440506,20.0987093,20.04826832,19.84335437,0.03438789,0.23571708,0.404978645,0.645634335,0.695960506,-2.728443,-2.592,-2.8679332,-3.07360961,-2.98825719,0.4716196,0.59973005,0.019889476,1.139349706,1.524981476,0.0641135,0.512994993,1.005738818,0.806133652,2.127080454,1.952735403,2.010805547,0,0,0,0.620594465,2.433446776,2.433446776,2.433446776,2.433446776,0,0,0,0.29546524,2.756474896,2.805710591,2.805710591,2.805710591,0,0,0,0,0,0,0,0,1.23299611,1.235528447,1.248463718,1.252853031,1.250663919,1.240698979,1.245191764,1.318939392,1.230448921,1.230448921,1.230448921,1.230448921,1.230448921,1.230448921,1.230448921,1.230448921,1.278753601,1,0,0,0,0,219,0.550228353,-0.480418839068274,-1.09963527547469
8/8/2011 12:00,0.799340549,6.3,100.2,23.7,26.9,522.3,3.33,0,1,0,1,0,0,-0.020314638,-0.005206606,-0.001310079,-0.003141218,-0.001846545,-0.029402426,20.055582,19.893511,18.8615188,17.9448218,18.7947592,19.1242904,19.68082781,19.63397742,0.10100282,0.061152328,0.221691163,0.399079586,0.271669588,4.730374,4.2254918,3.84950382,4.02573058,1.67010444,-0.2062868,-0.33690962,-0.527603577,-0.310262777,0.098580595,0.162071,1.063449082,1.200090163,1.646086253,1.344609909,2.086672185,2.04340845,0,0,0,0,0,2.433446776,2.433446776,2.433446776,0,0,0,0,0,2.805710591,2.805710591,2.805710591,0,0,0,0,0,0,0,0,1.252853031,1.255272505,1.248463718,1.243286146,1.237292338,1.243980066,1.239524703,1.255007022,1.230448921,1.230448921,1.230448921,1.230448921,1.230448921,1.230448921,1.230448921,1.230448921,1.278753601,1,1,0,0,0,220,-1,-1.48129142046051,-3.39054209938029
8/9/2011 12:30,1.565847819,36.8,130.1,22.4,21.9,407.1,0.52,0,20,4,6,0.5,0,-0.012506221,-0.014614491,-0.006859087,-0.005624276,-0.00459706,-0.010524528,18.72525,18.64924,18.1167055,17.8571305,18.8947684,18.8447638,19.04778308,19.57307751,0.6198299,0.68576775,0.647500523,0.53500752,0.437363117,0.93496155,1.18905428,2.690911408,3.563622062,4.256743552,-7.6042621,-7.07895105,-6.4920259,-5.35463726,-3.333775889,0.076009999,0.488844998,0.486941235,1.530116098,1.589945934,1.413309018,1.914721067,0,0,0,0,2.486394883,2.486394883,3.479054862,3.479054862,0.07906479,0.07906479,0.07906479,0.07906479,2.481509395,2.481509395,3.745650918,3.745650918,0,0,0,0,0.244951775,0.244951775,0.244951775,0.244951775,1.255272505,1.255272505,1.255272505,1.259832699,1.262925469,1.250468797,1.250566369,1.247555947,1.255272505,1.255272505,1.255272505,1.255272505,1.230448921,1.230448921,1.230448921,1.230448921,1.380211242,0,0,0,0,0,221,0.238046103,3.12272245394378,7.14762929058547
8/10/2011 8:42,1.779596491,60.2,101.4,19.4,20,346.7,2.74,0,0,0,6,0.17,0,-0.045702778,-0.002744476,-0.004672342,0.001294641,-0.001754056,-0.029300895,16.93672,16.435673,15.893112,16.9226337,18.0355229,18.5564709,18.68405964,19.27252285,0,0,0,0.132208038,0.359582066,3.8241025,4.3813752,3.89834625,0.907116858,-0.273403206,-5.3092996,-4.7936738,-4.65500543,-4.25156798,-5.83420195,0.501047,0.519728238,1.131302517,1.454828516,1.583813358,1.643837957,1.996928561,0,0,0,0,0.62009825,2.562553678,2.562553678,3.533885195,0,0,0,0,0.493499869,2.528869265,2.528869265,3.777193625,0,0,0,0,0.09999161,0.264574553,0.264574553,0.264574553,1.252853031,1.250420002,1.247482261,1.246990699,1.248708736,1.255947549,1.249540765,1.245907302,1.230448921,1.230448921,1.230448921,1.230448921,1.230448921,1.230448921,1.230448921,1.230448921,1.255272505,1,0,1,0,0,222,0.820201459,0.600523548835342,1.37454409434336
8/15/2011 11:58,1.037426498,10.9,104.4,24.4,30.1,615.1,3.87,15,0,13,23,0,0,-0.010549169,-0.004439888,-0.004026721,-0.004248399,-0.002245143,-0.005684097,20.452871,20.16701,18.8312933,18.3491307,19.3952562,18.4043139,18.42863389,18.60445091,0.034975853,0.028803626,0.041029366,0.034538671,0.04780761,2.8485083,3.3971016,3.89371208,3.79601738,2.64781047,-1.8711943,-1.8002882,-2.02522293,-2.24155028,-1.295912847,0.2858605,1.078439627,0.904982536,1.975714724,1.849705859,1.776505565,1.790516503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.372887283,0.372887283,0,0,0,0,0,0,0,0,1.247973266,1.250420002,1.248953615,1.243038049,1.237543738,1.240798771,1.240549248,1.239974801,1.230448921,1.230448921,1.230448921,1.230448921,1.230448921,1.230448921,1.230448921,1.230448921,1.255272505,1,0,0,0,0,227,0.167317335,0.80069806511379,1.83272545912448
8/16/2011 9:21,0.991226076,9.8,106.8,23.8,24.3,618.3,0.05,0,0,0,3,0,0,-0.023871422,-0.004343556,0.00145735,0.00082056,0.000448865,-0.025540814,19.536272,19.167754,18.2358403,18.4404187,20.2374169,19.7494642,18.97847014,18.91718527,0.06406272,0.29243361,0.259405663,0.278839337,0.235967373,4.60489,4.558636,4.3410992,4.08093498,2.854256101,-0.8797927,-0.54534465,-0.61594105,-0.487719783,0.10849054,0.368518,0.698359077,0.576719985,2.267107527,2.186082554,2.168284135,2.02294121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.372887283,0,0,0,0,0,0,0,0,1.255272505,1.255272505,1.253338005,1.25139485,1.243286146,1.240574207,1.241521578,1.240424433,1.255272505,1.255272505,1.230448921,1.230448921,1.230448921,1.230448921,1.230448921,1.230448921,1.255272505,0,0,0,0,0,228,0.103803721,0,0
8/17/2011 10:45,0.857332496,7.2,104,22.8,24.6,544.8,4.2,0,0,7,5,0.25,0,0.028753318,0.002491636,-0.005808918,-0.006996716,-0.002335454,0.027336354,19.400354,19.105326,18.7187643,18.5456804,19.5626695,19.9184599,19.72907842,19.01079882,0.009384621,0.012087742,0.087755769,0.287244701,0.263681576,1.902548,2.0377279,2.79180577,3.36051845,4.256114462,-5.36419,-5.1922416,-4.32811458,-3.52763773,-2.292394411,0.2950285,0.335981993,0.371073466,1.374239892,1.908722682,1.945634234,1.966417595,0,0,0,0,2.407426393,2.407426393,2.407426393,2.407426393,0,0,0,0,2.741128758,2.741128758,2.741128758,2.766375209,0,0,0,0,0,0,0,0,1.255272505,1.255272505,1.255272505,1.261738547,1.255272505,1.249369595,1.245537343,1.244054349,1.255272505,1.255272505,1.255272505,1.255272505,1.230448921,1.230448921,1.230448921,1.230448921,1.322219295,0,0,0,0,0,229,0.089905111,-1.8243839216881,4.65527907931264
8/18/2011 12:20,0.612783857,4.1,104.2,24,28.4,580.5,0.33,0,0,0,5,0.25,-1,0.027850851,0.014221789,0.002229856,-0.001842046,-0.005518614,0.048155701,20.996555,20.764074,19.2950168,18.7542178,19.4313021,19.4393532,19.70864661,19.22246852,0.02165107,0.01082554,0.003608512,0.001804256,0.002473063,3.6160588,3.3841329,4.20058167,4.73779943,4.363350879,-3.0723887,-2.6234244,-2.62643962,-3.27403268,-3.98507037,0.232480999,1.166594272,0.993696605,1.212157857,1.243054881,1.680682193,1.893531059,0,0,0,0,0,2.407426393,2.407426393,2.407426393,0,0,0,0,0,2.741128758,2.741128758,2.741128758,0,0,0,0,0,0,0,0,1.230448921,1.230448921,1.236033147,1.239049093,1.237292338,1.2465232,1.24561136,1.243633245,1.230448921,1.230448921,1.230448921,1.230448921,1.230448921,1.230448921,1.230448921,1.230448921,1.255272505,1,0,0,0,0,230,0.149219113,0,0
8/23/2011 9:35,1.439332694,27.5,102.5,19.4,22.7,546.2,5.08,0,12,0,1,0,1,-0.013801634,-0.002283468,-0.006308875,-0.004528988,-0.001876154,-0.013391844,18.703558,18.695912,18.4029892,18.3425807,18.9740324,18.11280062,18.00473742,18.49188708,0.13884078,0.08764323,0.143196461,0.07159823,0.098678185,5.6049249,5.39489485,5.44179427,5.16631706,4.733232162,-0.14490194,-0.39971902,-0.30262984,-0.453237779,-1.174311852,0.0076465,0.297632842,0.363250071,1.146346742,1.973869101,2.11814708,2.152966554,0.705667748,0.705667748,0.705667748,0.705667748,0.705667748,0.743742923,0.921934833,2.175783155,0.614001735,0.614001735,0.614001735,0.614001735,0.614001735,0.639960022,1.02794833,2.424101034,0,0,0,0,0,0,0,0.469038828,1.255272505,1.255272505,1.25358029,1.24674471,1.238798563,1.235023159,1.235225345,1.239249413,1.255272505,1.255272505,1.230448921,1.230448921,1.230448921,1.230448921,1.230448921,1.230448921,1.255272505,0,0,0,0,0,235,-0.468521083,1.56136122697189,3.57381464529273
8/24/2011 11:10,2.861534411,727,100.9,21.1,23.5,355.9,8.8,0,25,0,10,0.5,-1,-0.014410531,0.003864527,-0.004458874,-0.002183677,-0.002824099,-0.023176699,19.311487,19.175258,19.193776,19.520792,19.3283644,19.2398297,18.59684765,18.35372101,0.12608832,0.06304416,0.02101472,0.030794379,0.153885878,1.365517,1.7406931,1.45231692,3.633788432,3.598930294,-9.019399,-8.05030175,-7.09750108,-4.914653581,-3.221333301,0.1362295,0.206081461,0.561359209,0.84082308,0.977379596,1.768932414,2.013943978,0,0,0,0.408220075,2.447408452,2.547111128,2.557921356,2.61529577,0,0,0,0.216346858,2.320119808,2.399990427,2.406762297,2.542484011,0,0,0,0.100010699,0.223613649,0.223613649,0.223613649,0.223613649,1.250420002,1.247973266,1.252853031,1.253822439,1.254306332,1.247359422,1.241795431,1.241521578,1.230448921,1.230448921,1.230448921,1.230448921,1.230448921,1.230448921,1.230448921,1.230448921,1.255272505,0,0,0,0,0,236,0.866877814,0.880767871625169,2.01599800503693
8/25/2011 14:13,2.041392685,110,98.2,23.8,27.6,261.7,3,0,0,0,0,0,-1,-0.021284673,-0.004297256,0.007840001,0.007401457,0.003504898,0.011339609,22.086063,21.534038,20.438091,18.6293755,18.7288923,19.0329368,19.07323879,18.41306602,0.11759414,0.069596472,0.133644082,0.112725775,0.308783194,-2.2976982,-2.2245792,-1.28132645,0.048770424,-0.711766021,1.568393,0.45328012,-0.799208142,-2.125170379,-4.264505127,0.5520245,1.044158832,2.055160393,1.524366556,1.268121157,1.210359403,1.888301563,0,0,0,0,0,0.690766039,2.547111128,2.61529577,0,0,0,0,0.27432807,0.529297423,2.415617921,2.552428174,0,0,0,0,0,0.100010699,0.223613649,0.223613649,1.230448921,1.230448921,1.237543738,1.241546481,1.236285277,1.243930537,1.243658027,1.239399593,1.230448921,1.230448921,1.230448921,1.230448921,1.230448921,1.230448921,1.230448921,1.230448921,1.255272505,1,0,1,0,0,237,0.33243846,0.240209419534137,0.549817637737344
5/29/2012 10:01,1.610660163,40.8,106.4,14.1,16.7,167.3,0.59,0,0,0,0,0.75,-8,0.015663696,-0.004219718,0.003319026,-0.000428399,-0.001767296,0.020585383,9.429252,9.2379895,8.64037563,8.664228358,10.23072843,8.936836381,8.534420485,8.915799731,0.7539989,0.83934265,0.831548865,0.660725473,0.648042231,5.048486,4.5639598,4.15942582,4.20774188,2.48438742,-5.369338,-4.063879,-2.40172652,-2.340616684,-1.968317453,0.1912625,0.639250543,0.581066333,2.061175454,2.075918748,1.822534357,1.853039536,0.13196997,0.13196997,0.142390221,0.142390221,2.671346793,2.671346793,6.362271607,9.036087573,0.069712079,0.069712079,0.207813356,0.207813356,2.441609185,2.497226344,6.254000103,9.603115684,0,0,0,0,0.447210174,0.547725333,1.183216578,1.923537582,1.558708571,1.564666064,1.59900924,1.632356046,1.586362223,1.714380061,1.81087743,1.905990595,1.556302501,1.556302501,1.556302501,1.531478917,1.505149978,1.505149978,1.431363764,1.322219295,1.716003344,0,0,1,0,0,150,0.911690159,-7.14762929058547,3.12272245394378
